IntelliJ may insert stubs for inherited methods in Java Function classes,JavaRDDLike.flatMap(PairFlatMapFunction) may fail with typechecking errors
JavaRDDLike.flatMap(PairFlatMapFunction) may fail with typechecking errors,Send back task results through BlockManager instead of Akka messages
Send back task results through BlockManager instead of Akka messages,"spark-ec2 should warn if you use the ""start"" command without passing a SSH key file"
"spark-ec2 should warn if you use the ""start"" command without passing a SSH key file",Spark runs out of memory on fork/exec (affects both pipes and python)
PySpark should capture and re-throw Python exceptions,Gateway JVM's should not be launched on slave
Gateway JVM's should not be launched on slave,Gateway JVM should ask for less than SPARK_MEM memory
Gateway JVM should ask for less than SPARK_MEM memory,Abbreviation in SPARK_MEM but not in SPARK_WORKER_MEMORY
Abbreviation in SPARK_MEM but not in SPARK_WORKER_MEMORY,PySpark should not collect results through local filesystem
PySpark should not collect results through local filesystem,Add an example that does a roll-up on log data
Add an example that does a roll-up on log data,Have a DSL or other language support for OLAP expressions
broadcast hangs spark cluster,Optimize hashtables used in Spark
Optimize hashtables used in Spark,Memoize results of getPreferredLocations
Spark 0.7 with Hadoop 1.0 does not work with current AMI's HDFS installation,Move downloads links on Spark website away from GitHub
Move downloads links on Spark website away from GitHub,Add an environment variable to launch PySpark with ipython
Add an environment variable to launch PySpark with ipython,Port FT heartbeat and fixes from 0.6 branch to master
Port FT heartbeat and fixes from 0.6 branch to master,Use separate SPARK_DAEMON_MEMORY setting in Windows run script too
Use separate SPARK_DAEMON_MEMORY setting in Windows run script too,Task crashed when I do spark stress test
Task crashed when I do spark stress test,Task will crash when setting SPARK_WORKER_CORES> 128
Task will crash when setting SPARK_WORKER_CORES> 128,Stack overflow when running pagerank more than 10000 iterators
Stack overflow when running pagerank more than 10000 iterators,Infinite recursion in doCheckpoint when running Bagel
Infinite recursion in doCheckpoint when running Bagel,spark-shell doesn't start in 0.6.2
spark-shell doesn't start in 0.6.2,Let deploy scripts set alternate conf; work directories
[pyspark] operator.getattr not serialized,Exponential recursion in getPreferredLocations
sortByKey(ascending: Boolean) ignores ascending parameter,RDD should be covariant in T
"Spark Standalone Mode is leaving a java process ""spark.executor.StandaloneExecutorBackend"" open on Windows",Add example of reading from HBase
Add example of reading from HBase,Add example of reading from Cassandra
Add example of reading from Cassandra,Wrong SPARK_MEM setting with different EC2 master and worker machine types
Wrong SPARK_MEM setting with different EC2 master and worker machine types,All PairRDDFunctions should accept JFunction (not Function)
All PairRDDFunctions should accept JFunction (not Function),KafkaWordCount example crashes with java.lang.ArrayIndexOutOfBoundsException in CheckpointRDD.scala
KafkaWordCount example crashes with java.lang.ArrayIndexOutOfBoundsException in CheckpointRDD.scala,ConnectionManager sometimes cannot detect loss of sending connections
ConnectionManager sometimes cannot detect loss of sending connections,Implement sortByKey() in PySpark
Implement sortByKey() in PySpark,Failures in block manager put leads to task hanging
Failures in block manager put leads to task hanging,Port more of the Scala example programs to Java
Port more of the Scala example programs to Java,add a JobLogger for Spark
add a JobLogger for Spark,Dropping a block reports 0 bytes
Dropping a block reports 0 bytes,Remove dependency on Twitter4J repository
Remove dependency on Twitter4J repository,Spark Streaming 0.7.0: ArrayIndexOutOfBoundsException in KafkaWordCount Example
Kafka OutOfMemoryError,Broken link in quick start guide
Broken link in quick start guide,"Link to YARN document broken in ""Launching Spark on YARN"" doc"
"Link to YARN document broken in ""Launching Spark on YARN"" doc",Add documentation for using Maven to build Spark using
Add documentation for using Maven to build Spark using,Unit tests fail out of the box
Unit tests fail out of the box,Refactor Programming Guides in Documentation
Refactor Programming Guides in Documentation,NPE when performing action during transformation
NPE when performing action during transformation,Statically guarantee serialization will succeed
Statically guarantee serialization will succeed,Fix remaining deprecation warnings
Fix remaining deprecation warnings,"Prefix current Spark package names with ""org.spark-project."""
"Prefix current Spark package names with ""org.spark-project.""",Upgrade from Scala 2.9.2 to 2.9.3
Upgrade from Scala 2.9.2 to 2.9.3,Have Akka logging enabled by default for standalone daemons
Have Akka logging enabled by default for standalone daemons,Ran out of disk space on EC2 master due to Ganglia logs
Ran out of disk space on EC2 master due to Ganglia logs,Possible bugs in zip() transformation
Possible bugs in zip() transformation,Various improvements to Spark EC2 Scripts
Various improvements to Spark EC2 Scripts,Automatically infer AMI ids based on Region; HVM/Non-HVM etc.
Automatically infer AMI ids based on Region; HVM/Non-HVM etc.,Closures not always serialized at capture time
Closures not always serialized at capture time,Unit testing failure
Unit testing failure,CheckpointRDD with zero partitions test failure
Recomputation of RDDs may result in duplicated accumulator updates,Add documentation on use of accumulators in lazy transformation
Add documentation on use of accumulators in lazy transformation,Adjust default timeouts to be more sane
Adjust default timeouts to be more sane,memory leak in KryoSerializer
memory leak in KryoSerializer,Killing tasks in spark
Silence expected exceptions for unit tests,Spark should detect and squash nonserializable exceptions
Spark should detect and squash nonserializable exceptions,Have quickstart standalone read README instead of log file
Have quickstart standalone read README instead of log file,Spark block manager UI has bug when enabling Spark Streaming
Spark block manager UI has bug when enabling Spark Streaming,DiskStore should use > 8kB buffer when doing writes
DiskStore should use > 8kB buffer when doing writes,Task Metrics should not employ per-record timing by default
Task Metrics should not employ per-record timing by default,An Akka-cluster based masterless standalone mode for Spark.
An Akka-cluster based masterless standalone mode for Spark.,BlockManagerUI with no RDD: java.lang.UnsupportedOperationException: empty.reduceLeft
BlockManagerUI with no RDD: java.lang.UnsupportedOperationException: empty.reduceLeft,Document Scala environment configuration when Scala is installed from RPM
Document Scala environment configuration when Scala is installed from RPM,Automatically Use Avro Serialization for Avro Objects
Automatically Use Avro Serialization for Avro Objects,Throw an exception on slaves if a message is sent that is larger than akka's max frame size
Throw an exception on slaves if a message is sent that is larger than akka's max frame size,Add documentation page describing interoperability with other software (e.g. HBase; JDBC; Kafka; etc.)
Add documentation page describing interoperability with other software (e.g. HBase; JDBC; Kafka; etc.),spark-ec2 fails to detect cluster after ssh error during launch
spark-ec2 fails to detect cluster after ssh error during launch,LocalSparkContext should be included in Spark JAR
Consolidate shuffle files,CoalescedRDD should maximize locality
CoalescedRDD should maximize locality,ClusterSchedulerSuite unit test will failed in some scenarios
ClusterSchedulerSuite unit test will failed in some scenarios,Multiple Spark Contexts active in a single Spark Context
Kryo serialization failing - MLbase,JAR file appears corrupt to workers. - MLbase
JAR file appears corrupt to workers. - MLbase,Deserialization Exception partway into long running job with Netty - MLbase
Deserialization Exception partway into long running job with Netty - MLbase,ALS scalability for MLbase
ALS scalability for MLbase,Change how we track AMI ids in the EC2 scripts
Change how we track AMI ids in the EC2 scripts,Include a simple PageRank example in Spark
Include a simple PageRank example in Spark,Print a nicer error message when incompatible Spark binaries try to talk
The simple tutorial doesn't say anything about including the Spark jar or the Spark codepath,Built-in support for saving with compression
Built-in support for saving with compression,Fix SPARK_EXAMPLES_JAR in 0.7.2
Fix SPARK_EXAMPLES_JAR in 0.7.2,Test suite should run Spark example programs
Test suite should run Spark example programs,Add executor info for the task completed message
Add executor info for the task completed message,Standardize web ui port
Standardize web ui port,Fail a task when the remote block it is fetching is not serializable
Fail a task when the remote block it is fetching is not serializable,block manager UI should contain the locations for each RDD block
block manager UI should contain the locations for each RDD block,Extend and Consolidate Spark Web UI
Extend and Consolidate Spark Web UI,Throw a more meaning message when SparkContext cannot connect to the master
Throw a more meaning message when SparkContext cannot connect to the master,groupByKey should disable map side combine
groupByKey should disable map side combine,Add fair scheduler pool information UI similar with hadoop
Add fair scheduler pool information UI similar with hadoop,cogroup should also disable map side combine by default
cogroup should also disable map side combine by default,Support adding jars to Spark shell
Support adding jars to Spark shell,spark.util.AkkaUtils not usable out of spark package
spark.util.AkkaUtils not usable out of spark package,run script should try java executable from JAVA_HOME first
run script should try java executable from JAVA_HOME first,Monitoring and logging improvement
Monitoring and logging improvement,stdout log should contain the command to launch the worker JVM
stdout log should contain the command to launch the worker JVM,"Log the temp directory path when Spark says ""Failed to create temp directory"""
"Log the temp directory path when Spark says ""Failed to create temp directory""",Multiple versions of ASM being put on classpath
Multiple versions of ASM being put on classpath,Web UI should report whether a job/task has failed
Web UI should report whether a job/task has failed,"foldByKey does not clone the ""zero value"" for each key; leading to overwriting"
"foldByKey does not clone the ""zero value"" for each key; leading to overwriting",ClosureCleaner not invoked on most PairRDDFunctions
ClosureCleaner not invoked on most PairRDDFunctions,Clean up old work directories in standalone worker
Add EC2 Script Option to Push EC2 Credentials to Spark Nodes,Add spark metrics system
Add spark metrics system,ApplicationRemoved message shouldn't be sent to terminated application driver actor
ApplicationRemoved message shouldn't be sent to terminated application driver actor,Implement the reregistered() callback in MesosScheduler to support master failover
Implement the reregistered() callback in MesosScheduler to support master failover,add DenseVector and SparseVector to mllib; and replace all Array[Double] with Vectors
PairRDDFunctions should expect Product2 instead of Tuple2,DAGScheduler doesn't release ActiveJob inside idToActiveJob
DAGScheduler doesn't release ActiveJob inside idToActiveJob,Remove sleep() in ClusterScheduler.stop
Remove sleep() in ClusterScheduler.stop,Numerous tests failing in maven build
Numerous tests failing in maven build,Jobs are always marked as SUCCEEDED even it's actually failed on Yarn.
Jobs are always marked as SUCCEEDED even it's actually failed on Yarn.,ML failures if libfortran is not installed
ML failures if libfortran is not installed,AMI: ami-530f7a3a and Mesos
AMI: ami-530f7a3a and Mesos,Windows versions of the deploy scripts
Windows versions of the deploy scripts,Improve Quickstart Docs to Make Full Deployment More Clear
Improve Quickstart Docs to Make Full Deployment More Clear,Time columns in web UI tables don't sort properly
Time columns in web UI tables don't sort properly,Link to job UI from standalone deploy cluster web UI
Link to job UI from standalone deploy cluster web UI,Open ports 33000-33010 on EC2 clusters for accessing job UI
Open ports 33000-33010 on EC2 clusters for accessing job UI,Show task status in the Stage Details table on job UI
Show task status in the Stage Details table on job UI,When determining the Spark method for a stage or RDD; look only in spark.* classes
When determining the Spark method for a stage or RDD; look only in spark.* classes,Show application name in HTML page titles on job web UI
Show application name in HTML page titles on job web UI,Show totals for shuffle data and CPU time in Stage pages of UI
Show totals for shuffle data and CPU time in Stage pages of UI,"Add an ""executors"" tab to job UI that shows executor stats"
"Add an ""executors"" tab to job UI that shows executor stats",Give newly registered apps a set of executors right away
Give newly registered apps a set of executors right away,Ensure thread safety of Spark UI
Ensure thread safety of Spark UI,Job UI should show running tasks
Job UI should show running tasks,Netty shuffle creates a lot of open file handles
Netty shuffle creates a lot of open file handles,Poor locality in master due to ClusterScheduler changes
Poor locality in master due to ClusterScheduler changes,Result stages should be named after the action that invoked them
Result stages should be named after the action that invoked them,PySpark's parallelize() should batch objects after partitioning (instead of before)
PySpark's parallelize() should batch objects after partitioning (instead of before),Add Documentation Page for Building and Deploying with a CDH/HDP Cluster
Add Documentation Page for Building and Deploying with a CDH/HDP Cluster,Consistently invoke bash with /usr/bin/env bash in scripts
Consistently invoke bash with /usr/bin/env bash in scripts,Design Spark Job Server
Design Spark Job Server,netty: ChannelInboundByteHandlerAdapter no longer exist in 4.0.3.Final
netty: ChannelInboundByteHandlerAdapter no longer exist in 4.0.3.Final,Use Bootstrap progress bars in web UI
Use Bootstrap progress bars in web UI,Driver program should not put a block in memory
Driver program should not put a block in memory,defaultMinSplits can't be set higher than 2
defaultMinSplits can't be set higher than 2,spark.default.parallelism's default is inconsistent across scheduler backends
spark.default.parallelism's default is inconsistent across scheduler backends,Make less copies of blocks during remote reads
Make less copies of blocks during remote reads,DoubleRDDFunctions.sampleStdev() actually computes regular stdev()
DoubleRDDFunctions.sampleStdev() actually computes regular stdev(),fold(); reduce(); collect() always attempt to use java serialization
fold(); reduce(); collect() always attempt to use java serialization,MAX_TASK_FAILURES not configurable
MAX_TASK_FAILURES not configurable,Clean up web UI page headers
Clean up web UI page headers,scheduler shouldn't hang if a task contains unserializable objects in its closure
scheduler shouldn't hang if a task contains unserializable objects in its closure,Annotate developer and experimental API's [Core]
Annotate developer and experimental API's [Core],Move certain classes into more appropriate packages
Move certain classes into more appropriate packages,PySpark should set worker PYTHONPATH from SPARK_HOME instead of inheriting it from the master
PySpark should set worker PYTHONPATH from SPARK_HOME instead of inheriting it from the master,"Web UI's ""Application Detail UI"" link may use internal EC2 hostname"
"Web UI's ""Application Detail UI"" link may use internal EC2 hostname",TaskMetrics should report compressed (not uncompressed) shuffle read bytes.
TaskMetrics should report compressed (not uncompressed) shuffle read bytes.,RDD$parallelize() should use object serializer (not closure serializer) for collection objects
RDD$parallelize() should use object serializer (not closure serializer) for collection objects,ResultTask's serialization forget to handle generation
Add DoubleRDDFunctions methods to PySpark,Bug in how failed executors are removed by ID from standalone cluster
Bug in how failed executors are removed by ID from standalone cluster,Exporting 'SPARK_LAUNCH_WITH_SCALA=1' by default in 'spark-shell' causes 'run' in distribution to fail.
Exporting 'SPARK_LAUNCH_WITH_SCALA=1' by default in 'spark-shell' causes 'run' in distribution to fail.,Use a smaller job UI port than 33000 by default
Use a smaller job UI port than 33000 by default,Maven assembly is including examples libs and dependencies
Maven assembly is including examples libs and dependencies,Show time the app has been running for in job UI
Show time the app has been running for in job UI,Occasional hang on shuffle fetches in master branch
Occasional hang on shuffle fetches in master branch,Removing an executor can result in a negative number of cores used 
Removing an executor can result in a negative number of cores used ,Set `spark.job.annotation` and display it in the web UI.
Set `spark.job.annotation` and display it in the web UI.,Zombie workers
Zombie workers,The StageTable should sort by submitted time by default
The StageTable should sort by submitted time by default,Variety of small fixes in the Web UI
Variety of small fixes in the Web UI,WARN cluster.ClusterScheduler: Initial job has not accepted any resources; check your cluster UI to ensure that workers are registered
WARN cluster.ClusterScheduler: Initial job has not accepted any resources; check your cluster UI to ensure that workers are registered,Summary count at the top for active completed stages should link to corresponding sections in page
Summary count at the top for active completed stages should link to corresponding sections in page,Remove `Stored RDD` Column
Remove `Stored RDD` Column,"Should say ""Running/Succeeded"" instead of ""Running/Completed"""
"Should say ""Running/Succeeded"" instead of ""Running/Completed""","For some reason; header says ""Jobs"" in RDD storage page"
"For some reason; header says ""Jobs"" in RDD storage page","Page should have two titles: ""Data Distribution Summary"" (top part); ""Partitions"" (bottom part)"
"Page should have two titles: ""Data Distribution Summary"" (top part); ""Partitions"" (bottom part)",Sort all tables by the first column (A -> Z) by default
Sort all tables by the first column (A -> Z) by default,Move Jobs tab before storage
Move Jobs tab before storage,"Right-align the ""Application name"" part if possible"
"Right-align the ""Application name"" part if possible",Remove the executor count from the header
Remove the executor count from the header,Clicking Spark logo should go to default page
Clicking Spark logo should go to default page,Task progress should be overlaid with progress bar
Task progress should be overlaid with progress bar,Could not use spark-ec2 to launch clusters with instance type 'cc1.4xlarge'
Have Synchronous Versions of `stop-all.sh` and `start-all.sh`,DAGScheduler Exception if A Node is Added then Deleted
DAGScheduler Exception if A Node is Added then Deleted,Add the equivalent of ADD_JARS to PySpark
Add the equivalent of ADD_JARS to PySpark,Add the equivalent of ADD_JARS to PySpark
Add the equivalent of ADD_JARS to PySpark,Add a native Python way to create input RDDs in PySpark
Add a native Python way to create input RDDs in PySpark,Document fair scheduler
Retrofit rest of RDD api to use proper serializer type,Jobs UI shows incorrect task count if #tasks is not #partitions
Jobs UI shows incorrect task count if #tasks is not #partitions,Add a link to the stdout/stderr log on the job level web ui
Add a link to the stdout/stderr log on the job level web ui,Should revive offer after tasks finish in Mesos fine-grained mode 
Should revive offer after tasks finish in Mesos fine-grained mode ,Add a way to specify rack topology in Mesos and standalone modes
Add a way to specify rack topology in Mesos and standalone modes,Have a --wait flag in ./sbin/stop-all.sh that polls until Worker's are finished
Have a --wait flag in ./sbin/stop-all.sh that polls until Worker's are finished,Disk mounts can be wonky on EC2
Disk mounts can be wonky on EC2,Install Missing Features on AMI
Install Missing Features on AMI,java.lang.UnsupportedOperationException: empty.reduceLeft in UI
java.lang.UnsupportedOperationException: empty.reduceLeft in UI,PySpark does not add Python *.zip and *.egg files to PYTHONPATH
PySpark does not add Python *.zip and *.egg files to PYTHONPATH,"Typo in slaves file: ""listes"" instead of ""listed"""
"Typo in slaves file: ""listes"" instead of ""listed""",When built with Hadoop2; spark-shell and examples don't initialize log4j properly
When built with Hadoop2; spark-shell and examples don't initialize log4j properly,Add documentation for new monitoring capabilities
Add documentation for new monitoring capabilities,Have link for feedback/suggestions in docs
Have link for feedback/suggestions in docs,Remove dependency on Scala json library
Remove dependency on Scala json library,unit test to validate various Spark json output
unit test to validate various Spark json output,PySpark shell should capture ctrl-c to prevent users from accidentally killing the Java gateway
PySpark shell should capture ctrl-c to prevent users from accidentally killing the Java gateway,NullpointerExceptions in InputFormatInfo.computePreferredLocations/SparkHDFSLR 
NullpointerExceptions in InputFormatInfo.computePreferredLocations/SparkHDFSLR ,mvn package doesn't include yarn in the repl-bin shaded jar
mvn package doesn't include yarn in the repl-bin shaded jar,Killing jobs on standalone cluster
Bring back DFS broadcast,Allow multiple parallel commands in spark-shell
Allow multiple parallel commands in spark-shell,Update Windows launch scripts to use assembly
Update Windows launch scripts to use assembly,Add docs page for fair scheduler
Create a docs page on monitoring and metrics,Not all WebUI fields delivered VIA JSON
Not all WebUI fields delivered VIA JSON,Add a Ganglia sink to Spark Metrics
Add a Ganglia sink to Spark Metrics,ADD_JARS does not add all classes to classpath in the spark-shell for cluster on Mesos.
ADD_JARS does not add all classes to classpath in the spark-shell for cluster on Mesos.,Preemptively serialize closures to help users identify non-serializable errors early on
Preemptively serialize closures to help users identify non-serializable errors early on,Add jets3t dependency to Spark Build
Add jets3t dependency to Spark Build,Outdated Bagel documentation
Outdated Bagel documentation,Use coarser grained naming for metrics
Use coarser grained naming for metrics,"UISuite ""jetty port increases under contention"" fails if startPort is in use"
"UISuite ""jetty port increases under contention"" fails if startPort is in use",java.lang.AbstractMethodError when using FlatMapFunction from Java
java.lang.AbstractMethodError when using FlatMapFunction from Java,Inconsistent spark assembly
Inconsistent spark assembly,Not able to Start/Stop Spark Worker from Remote Machine
Not able to Start/Stop Spark Worker from Remote Machine,Not able to run Job on  remote machine
Not able to run Job on  remote machine,How to recover Spark Master in case of machine failure; where Spark Master was running
How to recover Spark Master in case of machine failure; where Spark Master was running,Add JSON endpoints to SparkUI
local metrics test has race condition due to new SparkListener architecture,add task serialization footprint (time and size) into TaskMetrics
add task serialization footprint (time and size) into TaskMetrics,hadoopFile creates RecordReader key and value at the wrong scope
hadoopFile creates RecordReader key and value at the wrong scope,Support map pruning on sorted (K; V) RDD's
Support map pruning on sorted (K; V) RDD's,Take stage breakdown functionality and runLocally out of the main event loop in DAGScheduler
Take stage breakdown functionality and runLocally out of the main event loop in DAGScheduler,log the size of each shuffle block in block manager
log the size of each shuffle block in block manager,Make RDD implement Scala and Java Iterable interfaces
Make RDD implement Scala and Java Iterable interfaces,Tidy up the scripts
Tidy up the scripts,Better Support for Flat/Tabular RDD's
Better Support for Flat/Tabular RDD's,API docs for Spark/MLLib/Streaming should point to package URL
API docs for Spark/MLLib/Streaming should point to package URL,hadoop-client dependency should be explained for Scala in addition to Java in quickstart
hadoop-client dependency should be explained for Scala in addition to Java in quickstart,spark-ec2 launch --resume doesn't re-initialize all modules
spark-ec2 launch --resume doesn't re-initialize all modules,JSON endpoint URI scheme part (spark://) duplicated
JSON endpoint URI scheme part (spark://) duplicated,Add Application UI URL to ApplicationInfo Json output
Add Application UI URL to ApplicationInfo Json output,Update Spark AMI to Python 2.7
Update Spark AMI to Python 2.7,Bytes columns in web UI tables don't sort properly
Bytes columns in web UI tables don't sort properly,Nested RDD
Nested RDD,Allow ec2 scripts to load default options from a json file
Allow ec2 scripts to load default options from a json file,spark_ec2 script when ssh/scp-ing should pipe UserknowHostFile to /dev/null
PySpark sample() doesn't work if numpy is installed on master but not on workers,Add support for Unsafe-based serializer in Kryo 2.22
Add support for Unsafe-based serializer in Kryo 2.22,Deprecate SPARK_MEM
Deprecate SPARK_MEM,Unicode failing in pyspark - UnicodeEncodeError: 'ascii' codec can't encode character u'\ufffd' in position 440: ordinal not in range(128)
Unicode failing in pyspark - UnicodeEncodeError: 'ascii' codec can't encode character u'\ufffd' in position 440: ordinal not in range(128),Potential bug with Spark streaming example
Potential bug with Spark streaming example,Consolidate local scheduler and cluster scheduler
Consolidate local scheduler and cluster scheduler,Doesn't compile
Doesn't compile,spark-mllib occasionally throw java.io.IOException (java.io.IOException: Corrupt data: overrun in decompress; input offset 51381; output offset 57509)
spark-mllib occasionally throw java.io.IOException (java.io.IOException: Corrupt data: overrun in decompress; input offset 51381; output offset 57509),Typo in documentation
Typo in documentation,Please publish jars for Scala 2.10
OpenStack Swift Storage Support,Allow user jars to take precedence over Spark jars; if desired
Allow user jars to take precedence over Spark jars; if desired,Do not directly pass Stage objects to SparkListener
Do not directly pass Stage objects to SparkListener,Add javadoc and user docs for JobLogger
Add javadoc and user docs for JobLogger,Do not materialize partitions when DISK_ONLY storage level is used
Do not materialize partitions when DISK_ONLY storage level is used,Add `coalesce` and `repartition` to the streaming API
Add `coalesce` and `repartition` to the streaming API,Give example of writing to HBase from Spark Streaming
Give example of writing to HBase from Spark Streaming,Fix confusing behavior when assembly jars already exist
Fix confusing behavior when assembly jars already exist,Reduce memory footprint of DiskBlockManager.blockToFileSegmentMap
Reduce memory footprint of DiskBlockManager.blockToFileSegmentMap,Class path issue in case assembled with specific hadoop version
Class path issue in case assembled with specific hadoop version,"Move ""Classpath Entries"" in WebUI"
"Move ""Classpath Entries"" in WebUI",Turn DAGScheduler into an Actor
Turn DAGScheduler into an Actor,Use faster random number generator for sampling in K-means
Use faster random number generator for sampling in K-means,Gaussian Mixture Model
One repeated sampling; and I am not sure if it is correct.,Paritions increase expotentially when doing cartisian product in loop program
Paritions increase expotentially when doing cartisian product in loop program,The Spark python program for Lasso
The Spark python program for Lasso,The problem that repeated computation among iterations
The problem that repeated computation among iterations,When iteration in ALS increases to 10 running in local mode; spark throws out error of StackOverflowError
Ivy fails to download javax.servlet.orbit dependency,"JobCancellationSuite ""two jobs sharing the same stage"" is broken"
"JobCancellationSuite ""two jobs sharing the same stage"" is broken",Add a Vector.random() method or make our website examples show something else
Add a Vector.random() method or make our website examples show something else,debian package contains old version of executable scripts
debian package contains old version of executable scripts,Races in JobLoggerSuite
Races in JobLoggerSuite,Investigate the potential for using JDK 8 lambda expressions for the Java/Scala APIs
Investigate the potential for using JDK 8 lambda expressions for the Java/Scala APIs,Race in DAGSchedulerSuite
Race in DAGSchedulerSuite,Sometimes DAGScheduler throws NullPointerException 
Sometimes DAGScheduler throws NullPointerException ,start-slaves.sh uses local path from master on remote slave nodes
start-slaves.sh uses local path from master on remote slave nodes,In stage UI; add an overview section that shows task stats grouped by executor id
In stage UI; add an overview section that shows task stats grouped by executor id,Persistent web ui
PySpark's saveAsTextFile() throws UnicodeEncodeError when saving unicode strings,Link to Confluence wiki from project website / documentation
Link to Confluence wiki from project website / documentation,"PySpark's ""cannot run multiple SparkContexts at once"" message should give source locations"
"PySpark's ""cannot run multiple SparkContexts at once"" message should give source locations",Mark fields in RDD class that are not used in workers as @transient to reduce task size
Mark fields in RDD class that are not used in workers as @transient to reduce task size,error in script spark-0.8.0-incubating/make-distribution.sh
error in script spark-0.8.0-incubating/make-distribution.sh,Spark Replay Debugger
Spark Replay Debugger,WikipediaPageRand doesn't work anymore
WikipediaPageRand doesn't work anymore,Add ZippedRDD / zip to PySpark
Add ZippedRDD / zip to PySpark,PySpark's cartesian method throws ClassCastException exception
PySpark's cartesian method throws ClassCastException exception,Add some randomization to scheduler to better balance in-memory partition distributions
Add some randomization to scheduler to better balance in-memory partition distributions,NullPointerException for single-host setup with S3 URLs
NullPointerException for single-host setup with S3 URLs,"Seemingly spurious ""Duplicate worker ID"" error messages"
Typo on Hadoop third-party page,Support external sorting for RDD#sortByKey()
SPARK_TOOLS_JAR not set if multiple tools jars exists,Support Job Cancellation on Mesos Scheduler
Support Job Cancellation on Mesos Scheduler,Add job cancellation to PySpark
Add job cancellation to PySpark,Cannot start workers successfully with hadoop 2.2.0
Cannot start workers successfully with hadoop 2.2.0,Write PySpark profiling guide
Write PySpark profiling guide,Executors table in application web ui is wrong
Executors table in application web ui is wrong,JavaPairRDD.top produces ClassNotFoundException
JavaPairRDD.top produces ClassNotFoundException,Report call sites of operators in Python
Report call sites of operators in Python,Implement toString for Python and Java RDDs
Implement toString for Python and Java RDDs,Don't reuse Writable objects in HadoopRDDs by default
Improve Support for YARN 2.2,Delete Underlying Blocks When Cleaning Shuffle Meta-Data
Delete Underlying Blocks When Cleaning Shuffle Meta-Data,Write integration tests for HDFS-based recovery
Write integration tests for HDFS-based recovery,Support Launching Driver Inside of Standalone Mode
Support Launching Driver Inside of Standalone Mode,Report More Instrumentation for Task Execution Time in UI
Report More Instrumentation for Task Execution Time in UI,Crash when running SparkPi example with local-cluster
Crash when running SparkPi example with local-cluster,Memory leak when reading sequence file and then sorting
Memory leak when reading sequence file and then sorting,Remove binary artifacts from build
Remove binary artifacts from build,Spark application is blocked when running on yarn
Spark application is blocked when running on yarn,PySpark on YARN
PySpark on YARN,Update Ning compress package to 1.0.0
Update Ning compress package to 1.0.0,MLlib ALS gets stack overflow with too many iterations
spark-class2.cmd should change SCALA_VERSION to be 2.10,Provide good default logging if log4j properties is not present
Provide good default logging if log4j properties is not present,Updated MLlib docs to show how to use it in Python
Updated MLlib docs to show how to use it in Python,Update all unit tests to use SparkConf instead of system properties
MatrixFactorizationModel in pyspark throws serialization error,DAGScheduler Exception
DAGScheduler Exception,Have DEVELOPERS.txt file with documentation for developers
Visualize the DAG of RDD ,When running examples jar (compiled with maven) logs don't initialize properly
When running examples jar (compiled with maven) logs don't initialize properly,Set the permgen even if we are calling the users sbt (via SBT_OPTS)
Set the permgen even if we are calling the users sbt (via SBT_OPTS),take and collect don't work on HadoopRDD
pyspark RDD take() throws NPE,SparkListener interfaces should not expose internal types/objects
sortByKey() launches a cluster job when it shouldn't,Add unit tests for kafka streaming
Add unit tests for kafka streaming,Remove Thread.sleep(5000) from TaskSchedulerImpl
Remove Thread.sleep(5000) from TaskSchedulerImpl,-XX:+UseCompressedStrings is actually dropped in jdk7
-XX:+UseCompressedStrings is actually dropped in jdk7,pyspark hangs when parent base file is unavailable
pyspark hangs when parent base file is unavailable,PySpark using deprecated mapPartitionsWithSplit
PySpark using deprecated mapPartitionsWithSplit,Standalone cluster should use default spark home if not specified by user
Standalone cluster should use default spark home if not specified by user,spark-shell automatically set MASTER  fails
spark-shell automatically set MASTER  fails,spark Window shell script errors regarding shell script location reference
spark Window shell script errors regarding shell script location reference,unneeded file required when running pyspark program using yarn-client
unneeded file required when running pyspark program using yarn-client,FileNotFoundException when running simple Spark app on Yarn
FileNotFoundException when running simple Spark app on Yarn,If Yarn app fails before registering; app master stays around long after
If Yarn app fails before registering; app master stays around long after,Ask for cores in Yarn container requests 
Ask for cores in Yarn container requests ,Py4JException on PySpark Cartesian Result
Py4JException on PySpark Cartesian Result,Use a single mechanism for distributing jars on Yarn
Use a single mechanism for distributing jars on Yarn,.gitignore is overly aggressive
.gitignore is overly aggressive,the name of findTaskFromList & findTask in TaskSetManager.scala is confusing
the name of findTaskFromList & findTask in TaskSetManager.scala is confusing,Add more fields in JsonProtocol and add tests that verify the JSON itself
Add more fields in JsonProtocol and add tests that verify the JSON itself,In-cluster driver will retry infinitely when failed to start unless the user kill it manually
In-cluster driver will retry infinitely when failed to start unless the user kill it manually,Collect as Map throws a casting exception when run on a JavaPairRDD object
Collect as Map throws a casting exception when run on a JavaPairRDD object,ec2-related lines in start-*.sh no longer work 
ec2-related lines in start-*.sh no longer work ,spark cleans all java broadcast variables when it hits the spark.cleaner.ttl 
spark cleans all java broadcast variables when it hits the spark.cleaner.ttl ,Pyspark RDD's cannot deal with strings greater than 64K bytes.
Pyspark RDD's cannot deal with strings greater than 64K bytes.,Default spark logs location in EC2 AMI leads to out-of-disk space pretty soon
Default spark logs location in EC2 AMI leads to out-of-disk space pretty soon,ExternalAppendOnlyMap Iterator throw no such element on joining two large rdd
