Pass partitioning information (distribute by) to In-memory caching,Set InMemoryColumnarTableScan's outputPartitioning and outputOrdering
Custom UDTF with Lateral View throws ClassNotFound exception in Spark SQL CLI,Using Hive UDTF may throw ClassNotFoundException
Add version information to driver log,Add spark version information in log for standalone mode
userClassPathFirst doesn't handle user classes inheriting from parent,spark.files.userClassPathFirst doesn't work correctly
PySpark broadcast breaks when using KryoSerializer,Python broadcast does not work with Kryo serializer
Fix incorrect event log path,eventLog file not found after merging into a single file
Support dynamic allocation for coarse-grained Mesos,Add support for dynamic allocation in the Mesos coarse-grained scheduler
Adding optimization to simplify the filter condition,Adding optimization to simplify the filter condition
Python updateStateByKey example hang in local mode,Spark Streaming: simple application stalls processing
"Table Not Found exception in ""Create Table Like registered RDD table""",`Create Table Like` in HiveContext need support `like registered temporary table`
Vector Initialization error when initialize a Sparse Vector by calling Vectors.sparse(size; indices; values),Validate indices before constructing a SparseVector
Add sleep() before tagging EC2 instances to allow instance metadata to propagate,Reduce number of tagging calls in spark-ec2
PySpark does not handle SOCKS proxy,Example does not work when using SOCKS proxy
GaussianMixture (GMM) improvements,Gaussian Mixture Model (GMM) improvements
Approximated cardinality with HyperLogLog UDAF,approx count distinct function
Spark 1.1.0/1.1.1/1.2.0 can't run well in HDP on Windows,Spark AM not launching on Windows
Add Flume to the Python Streaming API,Add Spark Flume Python API
Typos and broken URL,kafka link in streaming docs goes to nowhere
Typos and broken URL,Broken link in documentation
Display more helpful error messages for several invalid operations,Display more helpful error messages for several invalid operations
Race condition in TaskSchedulerImpl.dagScheduler,Race condition in TaskSchedulerImpl.dagScheduler
Race condition in TaskSchedulerImpl.dagScheduler,Race condition in TaskSchedulerImpl.dagScheduler
Shuffle write increases,Upgrade Snappy Java to 1.1.1.7 to fix bug that resulted in worse compression
Shuffle write increases,Shuffle size increase; performance loss from Spark 1.1.0 to Spark 1.2.0 (and 1.2.1)
A better log info for the start of receiver,A trick log info for the start of Receiver
Audit and document use of hostnames and IP addresses in Spark,"Driver's Block Manager does not use ""spark.driver.host"" in Yarn-Client mode"
Audit and document use of hostnames and IP addresses in Spark,Spark should  support NAT (via akka improvements)
A typo in configuration doc,typo in spark streaming configuration parameter
Two RDDs which are scheduled concurrently should be able to wait on parent in all cases,"Spark should offer a ""sync"" method that guarantees that RDDs are eagerly evaluated and persisted"
spark-yarn module should be published,Backport publishing of repl; yarn into branch-1.2
Parquet Predicate Pushdown Does Not Work with Nested Structures.,Parquet filter push down doesn't handle struct fields
Python yarn-cluster mode,support python application running on yarn cluster mode
Add support for rollup and cube in sqlcontext,Support the ROLLUP/CUBE/GROUPING SETS/grouping() in SQLContext
Integrate Python unit tests into Jenkins,JUnit output for Python tests
Partitioning support for tables created by the data source API,Add partition support in saveAsParquet
pyspark --jars does not add classes to driver class path,pyspark - class loading on driver failing with --jars and --packages
pyspark --jars does not add classes to driver class path,SparkSubmit --jars not present on driver in python
pyspark --jars does not add classes to driver class path,Make KafkaUtils work in Python with kafka-assembly provided as --jar or maven package provided as --packages
pyspark --jars does not add classes to driver class path,Unable to load external jars while submitting Spark Job
Parquet fails to parse schema contains '\r',Aggregation attribute name including special chars '(' and ')' should be replaced before generating Parquet schema
Input metrics should show up for InputFormats that return CombineFileSplits,InputMetrics bug when inputSplit is not instanceOf FileSplit
Accumulators are not re-registered during recovering from checkpoint,ClassCast Exception when restarting spark streaming from checkpoint
Add support of schema-less; custom field delimiter and SerDe for HiveQL transform,HiveQL transform doesn't support the non output clause
Pluggable SQL Parser Support,Support dialect in SQL
concat support in sqlcontext,string function: concat
Use tableIdentifier as the reference of a table ,Using `tableIdentifier` in hive metastore 
UDTF don't work with multi-alias of multi-columns as output on SparK SQL,support alias for udfs with multi output columns
"JdbcRDD throws ""java.lang.AbstractMethodError: oracle.jdbc.driver.xxxxxx.isClosed()Z""",JdbcRDD requires JDBC 4 APIs; limiting compatible JDBC Drivers
ec2/spark_ec2.py lauch does not work with VPC if no public DNS or IP is available,Private VPC's and subnets currently don't work with the Spark ec2 script
Move Decimal from types.decimal to types package,moving Decimal from types.decimal to types package
Submitting applications on Standalone cluster controlled by Zookeeper forces to know active master,start-all script not working properly on Standalone HA cluster (with Zookeeper)
Submitting applications on Standalone cluster controlled by Zookeeper forces to know active master,Support HA in standalone cluster mode
pyspark.streaming is not included in assembly jar,pyspark.streaming is not included in assembly jar
check ambiguous reference to fields in Spark SQL is incompleted,Got error when one table's alias name is the same with other table's column name
Registering table on RDD is giving MissingRequirementError,Executing functions in sparkSQL registered in sqlcontext gives scala.reflect.internal.MissingRequirementError: class org.apache.spark.sql.catalyst.ScalaReflection
optimize join for table that are already sharded/support for hive bucket,Support writing out pre-hash-partitioned data and exploit that in join optimizations to avoid shuffle (i.e. bucketing in Hive)
EventLoggingListener throws exception if log directory does not exist,"Spark ""spark.eventLog.dir"" dir should create the directory if it is different from ""spark.history.fs.logDirectory"""
EventLoggingListener throws exception if log directory does not exist,Support to automatically create the directory where the event logs go (`spark.eventLog.dir`) 
EventLoggingListener throws exception if log directory does not exist,create event log directory automatically if not exists
EventLoggingListener throws exception if log directory does not exist,Create spark.eventLog.dir if it does not exist
EventLoggingListener throws exception if log directory does not exist,EventLoggingListener to auto create log base dir if it does not exist
s3a:// protocol and hadoop-aws dependency,Add spark-hadoop-cloud module to pull in object store support
remove allocatedHostToContainersMap.synchronized in YarnAllocator,Remove some unnecessary synchronization in YarnAllocator
abstract RDD's DAG graph iteration in DAGScheduler,Eliminate redundant code in DAGScheduler's getParentStages and getAncestorShuffleDependencies methods.
spark-shell.cmd does not run from DOS Windows 7,spark-shell broken on Windows
spark-shell.cmd does not run from DOS Windows 7,Can't start spark shell or pyspark in Windows 7
tree Losses strings should match loss names,Stabilize DecisionTree and ensembles APIs
Add support for floor function in Spark SQL,Support math functions in DataFrames
Break sql.py into multiple files,Split pyspark/sql.py into multiple files
PySpark on yarn mode need to support non-local python files,--py-files doesn't seem to work in YARN cluster mode
PySpark on yarn mode need to support non-local python files,YARN cluster python --py-files does not work
java.lang.NoSuchMethodError: scala.Predef$.ArrowAssoc(Ljava/lang/Object;)Ljava/lang/Object;,KMeans clustering java.lang.NoSuchMethodError: scala.runtime.IntRef.create  (I)Lscala/runtime/IntRef;
Arrays and Maps stored with Hive Parquet Serde may not be able to read by the Parquet support in the Data Souce API,Implement Parquet complex types backwards-compatiblity rules
wholeTextFiles should recognize multiple input paths delimited by ;,SparkContext's newAPIHadoopFile does not support comma-separated list of files; but the other API hadoopFile does.
With assembly jar to run example throws an exception,Servlet API classes now missing after jetty shading
Fix testPackage in StreamingContextSuite,Calling graceful stop() immediately after start() on StreamingContext should not get stuck indefinitely
Replace an obsolete mapReduceTriplets with a new aggregateMessages in GraphSuite,Remove deprecate APIs from GraphX
Add spark-ec2 action to return info about an existing cluster,spary_ec2.py should expose/return master and slave lists (e.g. write to file)
not able to resolve dot('.') in field name,Special chars in column names is broken
Calling graceful stop() immediately after start() on StreamingContext should not get stuck indefinitely,Fix a bug that ssc.stop(true; stopGracefully = true) may block forever
Add encrypted shuffle in spark,Implement OpensslAesCtrCryptoCodec to enable encrypted shuffle algorithms which openssl provides
Add encrypted shuffle in spark,Implement the shuffle encryption with AES-CTR crypto using JCE key provider.
Add encrypted shuffle in spark,Support shuffle spill encryption in Spark
Propagate missing external shuffle service errors to client,ExecutorRunnable should catch YarnException while NMClient start container
Size exceeds Integer.MAX_VALUE in File Map,Remote Shuffle Blocks cannot be more than 2 GB
Fix Bash word splitting bugs in compute-classpath.sh,word split problem in run-example and compute-classpath
add basic support to JDBCRDD for postgresql types: uuid; hstore; and array,Add support for more postgres column types
Spark AM not launching on Windows,Spark 1.3.0 on YARN: Application failed 2 times due to AM Container
GenericRow cannot be cast to SpecificMutableRow when nested data and partitioned table,beeline client class cast exception on partitioned table Spark SQL
Shuffle creates too many nested directories,Don't create unnecessary directory for local root dir
Fix the type error in the final example given in MLlib - Clustering documentation,Backport of SPARK-5805 to branch-1.2
Highlight in Spark documentation that by default Spark does not delete its temporary files,Out of disk space due to Spark not deleting shuffle files of lost executors
HTTP 500 if try to access Spark UI in yarn-cluster or yarn-client mode,HTTP500 revisit when open web-UI in yarn-cluster yarn-client mode (1.2-1.3) 
Memory leak in DiskBlockManager,Exception when deleting Spark local dirs when shutting down DiskBlockManager
Memory leak in DiskBlockManager,Luigi triggering resolved Blockmanager bug
Allow for configuring MetricsSystem's use of app ID to namespace all metrics,Using AppName instead of AppId in the name of all metrics
Improve performance of convertToScala codepath.,Speed up toDF() and rdd() functions by constructing converters in ScalaReflection
GradientBoostedTrees should cache residuals from partial model,Cache residuals for GradientBoostedTrees during training
Implement feature transformers to ML pipelines for Spark 1.4,Add new feature transformers in ML package
Add support for Decimal type in SQL Table caching,Specialized in-memory column type for fixed-precision decimal
Spark Thrift server reports metadata for VARCHAR column as STRING in result set schema,Spark Thrift GetResultSetMetadata describes a VARCHAR as a STRING
Remote Shuffle Blocks cannot be more than 2 GB,org.apache.spark.shuffle.FetchFailedException: Too large frame
Create a ReliableKinesisReceiver similar to the ReliableKafkaReceiver,Implement WAL-free Kinesis receiver that give at-least once guarantee
[MLLIB] Python support for Power Iteration Clustering,Spark-submit deploy-mode incorrectly affecting submission when master = local[4] 
[MLLIB] Python support for Power Iteration Clustering,Python API for PowerIterationClustering
Allow spark-daemon.sh to support foreground operation,Would be very useful if spark-daemon.sh supported foreground operations
Allow spark-daemon.sh to support foreground operation,change sbin scripts to allow running spark foregroud
Temporary directories are not removed (but their content is),Spark doesn't clean up Application Directories (local dirs) 
zip two rdd with AutoBatchedSerializer will fail,zip two rdds derived from pickleFile fails
"Batch K-Means clusters should support ""mini-batch"" updates",Implement the Mini-Batch KMeans
Optimize count distinct in case of high cardinality columns,Use more robust plan for single distinct aggregation
IllegalArgumentException thrown by TimSort when SQL ORDER BY RAND (),If order by clause has non-deterministic expressions; we should add a project to materialize results of these expressions 
IllegalArgumentException thrown by TimSort when SQL ORDER BY RAND (),TimSort Comparison method violates its general contract with CLUSTER BY
java.io.IOException: Filesystem is thrown when ctrl+c or ctrl+d spark-sql on YARN ,Hadoop Filesystem for eventlog closed before sparkContext stopped
java.io.IOException: Filesystem is thrown when ctrl+c or ctrl+d spark-sql on YARN ,IOException: Filesystem closed  is thrown while existing spark-sql console
java.io.IOException: Filesystem is thrown when ctrl+c or ctrl+d spark-sql on YARN ,Spark-sql throws IOException on exit when using HDFS to store event log.
NoSuchMethodError in Spark app is swallowed by YARN AM,Driver OOM results in reported application result SUCCESS
"java.util.NoSuchElementException: key not found: xyz  ;this error is came most  number of times in cluster mode  while working with 1.2.1 latest version .please solve this.""","java.util.NoSuchElementException: key not found: xyz ;this error is came most number of times in cluster mode while working with 1.2.1 latest version .please solve this."" "
MLlib doesn't pass mvn scalastyle check due to UTF chars in LDAModel.scala,LDAModel.scala fails scalastyle on Windows
Spark sql hive dynamic partitions job will fail if task fails,LeaseExpiredException when using dynamic partition with speculative execution
Enable hash joins for null-safe equality predicates,Fast null-safe join
spark-shell broken on Windows,"Error message when launching: ""find: 'version' : No such file or directory"""
event log file ends with .inprogress should be able to display on webUI for standalone mode,Spark application history cannot be found even for finished jobs
Improve FP-Growth for mining closed-forms of frequent patterns,Add maximal frequent itemsets filter in Spark MLib FPGrowth
Not cache in memory again if put memory_and_disk level block after put it in disk after unroll unsuccess in memory.,Unrolling with MEMORY_AND_DISK should always release memory
No class def found for HiveConf in Spark shell,NoClassDefFoundError when launching spark shell w/o hive
Improve doc: Python ALS; MatrixFactorizationModel,Make Parameter Descriptions Consistent for PySpark MLlib FPM and Recommendation
Skip bad workers when re-launching executors,Handling fatal errors of executors and decommission datanodes
" Deltele repeated TOKEN. ""TOK_CREATEFUNCTION"" has existed at Line 84;",Sort these tokens in alphabetic order to avoid further duplicate in HiveQl
Report full executor exceptions to the driver,Propagate user exceptions in tasks back to driver
handle json parse exception for eventlog file not finished writing ,Failed to load application log data from FileStatus
Check Python version in worker before run PySpark job,Warn users about mixed python versions when running PySpark
Avoid Build warning- enable implicit value scala.language.existentials visible,Resolve most build warnings; 1.3.0 edition
Address various 2G limits,OutOfMemory thrown by Closure Serializer without proper failure propagation
Spark MLlib fpm#FPGrowth minSupport should use long instead,another constructor for FPGrowth algorithm to support the absolute value for support
Support replace (drop) column for parquet table,Metastore schema should only be a subset of parquet schema to support dropping of columns using replace columns
Get Kafka offsets from consumer group in ZK when using direct stream,Need how-to for resuming direct Kafka streaming consumers where they had left off before getting terminated; OR actual support for that mode in the Streaming API
Get Kafka offsets from consumer group in ZK when using direct stream,Kafka Direct API support offset in zookeeper
Standalone Master hangs when streaming job completes and event logging is enabled,Stopping Streaming Context (sometimes) crashes master
"Miss expressions flag ""s"" at logging string ",Kafka directInputStream logs what appear to be incorrect warnings
PySpark task may hang while call take() on in Java/Scala,Pyspark local stalls when take() before count() on cached rdd
ClassNotFoundException in standalone mode when running groupByKey with class defined in REPL.,Case Classes Cannot be Repartitioned/Shuffled in Spark REPL
Executers fetches the same rdd-block 100's or 1000's of times,RDD.cartesian is much slower than join
ChiSqTest should check for too few counts,ChiSqTest should check for too few counts
ChiSqTest should check for too few counts,ChiSqTest should check for too few counts
newParquetRelation gets incorrect FileSystem,ParquetRelation2 does not support paths for different file systems
newParquetRelation gets incorrect FileSystem,Spark Sql hive query is not working on spark1.3 version
spark-local dir not getting cleared during ALS,Clear shuffle files after checkpointing in ALS
Enable useFeatureScaling in SVMWithSGD,Handling feature scaling properly for GLMs
hashCode and equals for Matrices,SparseMatrix should override equals
add Apriori algorithm to MLLib,add association rule mining algorithm to MLLib
Few examples on Dataframe operation give compiler errors ,Spark SQL prog guide code error
ISO 8601 timestamp parsing does not support arbitrary precision second fractions,ISO DateTime parser is too strict
add association rule mining algorithm to MLLib,Support association rule generation in FPGrowth
It would be great if you could share your test jars in Maven central repository for the Spark SQL module,hive tests to import spark-sql test JAR for QueryTest access
Streaming ALS for Collaborative Filtering,Support parallelized online matrix factorization for Collaborative Filtering 
Add simple per-stage visualization to the UI,Timeline view for Stage page
Couldn't find leader offsets exception when creating KafkaDirectStream,When I build Spark 1.3 sbt gives me to following error   : unresolved dependency: org.apache.kafka#kafka_2.11;0.8.1.1: not found  org.scalamacros#quasiquotes_2.11;2.0.1: not found [error] Total time: 27 s; completed 27-Mar-2015 14:24:39
Indicate which tasks ran on which executors in per-stage visualization in UI,Timeline view for Stage page
Show per-task metrics when you hover over a task in the web UI visualization,Timeline view for Stage page
MLlib Local Linear Algebra Package,Add the dot and hadamard products to the Vectors object
Support HA in standalone cluster mode,Standalone cluster worker does not accept multiple masters on launch
Support HA in standalone cluster mode,spark-submit is not able to identify Alive Master in case of multiple master
spark.executorEnv.PATH in spark-defaults.conf is not pass to mesos,Spark on Mesos may need more tests for spark 1.3.1 release
Spark fileserver not started on same IP as using spark.driver.host,Spark fileserver not started on same IP as configured in spark.driver.host
Remove synchronization of Hive Native commands,Create separate Hive Driver instance for each SQL query in HiveThriftServer2
error handling issue running python in yarn cluster mode ,Exception not failing Python applications (in yarn cluster mode)
"Publish ""hadoop provided"" build with instructions for different distros","Document how to use ""hadoop provided"" builds"
Incorrect aggregate results if seqOp(...) mutates its first argument, Change RDD.aggregate() to do reduce(mapPartitions()) instead of mapPartitions.fold()
Update Spark to use the latest version of Parquet libraries,SparkSQL and Spark sometimes throw exceptions when reading Parquet files.
Update Spark to use the latest version of Parquet libraries,Use latest parquet release 1.6.0 in spark
Support aggregated function in order by,order by should support aggregate functions
SQLUserDefinedType failed in spark-shell,java.lang.ClassNotFoundException: $line22.$read$$iwC$$iwC$movie_row
explicit checkpoint does not work,mlllib explicit ALS checkpoint does not work
DataFrame created through SQLContext.jdbc() failed if columns table must be quoted,Spark does not enclose column names when fetchting from jdbc sources
Update Kinesis Streaming impls (both KCL-based and Direct) to use latest aws-java-sdk and kinesis-client-library,Update AWS SDK and KCL versions to 1.2.1
repeated asking to remove non-existent executor,Local cluster mode is broken with SPARK_PREPEND_CLASSES
Use different types to represent rows used inside and outside Catalyst,Decouple internal Row from external Row
Be able to specifie IP for spark-shell(spark driver) blocker for Docker integration,Ability to run driver programs within a container
Add checkpointing to GradientBoostedTrees,Gradient boosted trees: increasing input size in 1.4
spark-sql script ends up throwing Exception when event logging is enabled.,Thrift Server couldn't strip .inprogress suffix after being stopped
flaky test: run Python application in yarn-cluster mode ,Flaky test: o.a.s.deploy.yarn.YarnClusterSuite Python application
Using Hive UDTF may throw ClassNotFoundException,Hive UDTF with Lateral View cause ClassNotFoundException
Improve the test on normL1/normL2 of summary statistics,PySpark MultivariateStatisticalSummary unit test for normL1 and normL2
Model export/import for spark.ml: HashingTF,Model export/import for spark.ml: all basic Transformers
Scala existentials warning during compilation,Suppression of usage of Scala existential code should be done
Throw exception if the user tries to concurrently start multiple StreamingContexts in same JVM.,Throw unambiguous exception when attempting to start multiple StreamingContexts in the same JVM
Block jetty's log as we have already shaded it,Spark shell prints error when :4040 port already in use
Do not borrow/release a kryo instance for every value in a complex type value when doing serialization/deserialization in in-memory columnar store,performance bottleneck in SparkSQL using columnar storage
Sketch algorithms for SQL/DataFrames,Add the streaming implementation for estimating quantiles and median
Approximate quantile,Univariate Statistics: Adding median & quantile support as UDAF
CountMinSketch,Implement Bloom filter and count-min sketch in DataFrames
Implement Parquet complex types backwards-compatiblity rules,Read array struct data from parquet error
SQL contexts in spark-shell and pyspark should both be called sqlContext,sqlCtx -> sqlContext in pyspark shell
Make sure values of partitioning columns are correctly converted based on their data types,when use dynamic partitions; the partition string can be wrong without looking at the type
User Defined Aggregate Function Refactoring,Add support for UDAFs in Python
Random forest: predict class probabilities,
ExecutorAllocationManager will request negative number executors,ExecutorAllocationManager can end up requesting a negative number of executors
building error because of guava import,Build with Hive Thrift Server error; because of missing guava
SparkSql - HiveContext - optimize reading partition data from metastore,Support for pushing predicates down to metastore for partition pruning
Support for pushing predicates down to metastore for partition pruning,Operations on tables with many partitions _very_slow
DataFrame.withColumn should take metadata,support adding metadata in withColumn
Spark SQL CLI does not read Data Source schema correctly,Support setting the right schema & serde when writing to Hive metastore
driver hangs when net is broken,driver process will be suspend when driver network has down
Word2Vec's transform method throw IllegalStateException if a word not in vocabulary; but  findSynonyms(word: String; num: Int) method neither try catch exception nor throw exception. ,Word2Vec's transform method throw IllegalStateException if a word not in vocabulary; but  findSynonyms(word: String; num: Int) method neither try catch exception nor throw exception. 
Alias for more complex expression causes attribute not been able to resolve,move the auto alias logic into Analyzer
PySpark CrossValidator,Make ml.tuning accessible from Python API
Provide SQL tab in the Spark UI,Add a web UI page that visualizes physical plans (SparkPlan)
Add visualization of logical and physical plans for SQL/DataFrames,Add a web UI page that visualizes physical plans (SparkPlan)
History server slow startup if the event log directory is large,Spark HistoryServer load logs too slow and can load the latest logs
History server slow startup if the event log directory is large,Inprove HistoryServer with multithread to relay logs
ExecutorAllocationManager can end up requesting a negative number of executors,Attempt to request negative number of executors with dynamic allocation
Cannot save data to parquet files when executing from Windows from a Maven Project,Cannot save ML PipelineModel in pyspark;  PipelineModel.params still return null values
resetProb error in pagerank,resetProb error in pagerank
Inconsistent behavior for ctrl-c in Spark shells,Allow Ctrl-C in spark-shell to kill running job
Build assembly JAR via ant to avoid zip64 problems,Allow Spark to be built without assemblies
Multiclass to Binary Reduction,Multiclass SVM - One vs All wrapper
Build docs on doc changes,Test Java 8 unidoc build on Jenkins master builder
Avoid writing empty files in BypassMergeSortShuffleWriter,Prevent generate empty file
Avoid writing empty files in BypassMergeSortShuffleWriter,Avoid writing a shuffle file if a partition has no output (empty)
Support Compression write for Parquet,Support for specifying compression codec for Parquet/ORC via option()
Support Compression write for Parquet,Parquet compression does not work for Spark SQL loading
Binary processing external sort-merge join,SortMergeJoin operator should support UnsafeRow
Introduce LDAOptimizer to LDA to improve extensibility,Introduce LDAOptimizer to LDA to further improve extensibility
Partitioned tables should only consider referred partitions in query during size estimation for checking against autoBroadcastJoinThreshold,Populate statistics info of hive tables if it's needed to be
Support model save/load in Python's Word2Vec,word2vec model save for python
Should ML sharedParams be a public API?,Traits generated by SharedParamsCodeGen should not be private
Correlation methods for DataFrame,Statistic functions for DataFrames
SerializationDebugger fails with ArrayOutOfBoundsException,ArrayIndexOutOfBoundsException in SerializationDebugger
UTF8String backed by binary data,Enable UTF8String to work against memory address directly
Rank for DataFrames,Add the streaming implementation for estimating quantiles and median
Add support for creating new Hive and HBase delegation tokens,Support long-running of the Spark On HBase and hive meta store.
Issue with duplicated fields in interpreted json schemas,json to DataFrame to parquet does not respect case sensitiveness
Dataframe should support partitioned JSON Relation,Migrate JSON data source to the new partitioning data source
Add missing items to pyspark.mllib.linalg.Vectors,Add missing items to pyspark.mllib.linalg.Vectors
JDBC RDD could lead to NPE when the date field is null,NPE when reading null DATE columns from JDBC
Flaky test: o.a.s.deploy.SparkSubmitSuite --jars,Flaky test: o.a.s.deploy.SparkSubmitSuite --jars
FlakyTest - o.a.s.DriverSuite,Flaky test: o.a.s.DriverSuite
Support multi-line JSON objects,Parse normal; multi-line JSON files (not just JSON Lines)
Add missing input information report back to ReceiverInputDStream due to SPARK-7139,Fix the bug that ReceiverInputDStream doesn't report InputInfo
Master fails on 2.11 with compilation error,CLONE - Master fails on 2.11 with compilation error
spark.ml classification; regression abstractions should add metadata to output column,Numerical models should preserve label attributes
spark.ml Predictor should support other numeric types for label,Auto convert int to Double when required in pyspark.ml
Should delete temporary local directories,Resources in .sparkStaging directory can't be cleaned up on error
createPhysicalRDD should use RDD output as schema instead of relation.schema,DataSourceStrategy.createPhysicalRDD should use output schema when performing row conversions; not relation schema
Provide DataFrame.zip (analog of RDD.zip) to merge two data frames,Support appending new columns from other DataFrames
DAG visualization: show call site information,DAG visualization: display RDD callsite
Add spark-hadoop-cloud module to pull in object store support,No FileSystem for scheme: s3n or s3a  spark-2.0.0 and spark-1.6.1
test_count_by_value_and_window is flaky,PySpark Streaming tests are flaky.
Wrong detection of REPL mode in ClosureCleaner,"Repartition operation failing on RDD with ""argument type mismatch"" error"
pyspark.sql.types.Row should implement __getitem__,[Spark SQL] All result records will be popluated into ONE line during the script transform due to missing the correct line/filed delimiter
Let AM's Reporter thread to wake up from sleep if new executors required,Reduce latency between executor requests and RM heartbeat
Streaming Logistic Regression- Python bindings,Streaming Logistic Regression- Python bindings
[MLLIB] feature.Word2Vec throws empty iterator error when the vocabulary size is zero,Yarn App Master Logs are not displayed in the spark historyserver UI
Failure when building with scala 2.11 (after 1.3.1,[SQL] Use PartialFunction literals instead of objects in Catalyst
Confusing behavior of fold function of RDD in pyspark,fold should pass arguments to op in the correct order
Task failure caused by block fetch failure in BlockManager.doGetRemote() when using TorrentBroadcast,Job failed for exception during getting Broadcast variable
SparkUI stage page hangs with many tasks,Enable GZip for Web UI
Avoid inner classes in RuleExecutor,[Mesos] Allow provisioning of executor logging configuration 
Executor which has been killed should also be displayed on Executors Tab.,Driver UI should enable viewing of dead executors' logs
Executor which has been killed should also be displayed on Executors Tab.,UI Executor page should keep links around to executors that died
Executor which has been killed should also be displayed on Executors Tab.,Make able to refer lost executor log
Complex Teradata queries throwing Analysis Exception when running on spark,Complex Teradata queries throwing Analysis Exception when running on spark
Exception not failing Python applications (in yarn cluster mode),Yarn logs say that Spark Python job has succeeded even though job has failed in Yarn cluster mode
Exception not failing Python applications (in yarn cluster mode),Yarn application status is misreported for failed PySpark apps.
Ensure Spark runs clean on IBM Java implementation,Http SSLfailure with IBM java
Failed to start thrift server when metastore is postgre sql,Failed to start thrift server when metastore is postgre sql
Make user-defined type (UDT) API public,Expose UserDefinedType make sure could extends it
"Remove ""actorSystem"" from SparkEnv",Remove the developer api SparkEnv.actorSystem and AkkaUtils
"Move ""AkkaRpcEnv"" to a separate project",Remove AkkaRpcEnv and remove Akka from the dependencies of Core
Speed up SQL code generation,Use Janino to compile SQL expression
Push code generation into expression definition,Push codegen into Expression
Turn code generation on by default,ClassNotFoundException when code generation is enabled
Java 8 test suite compile error under SBT,Java8-tests suite compile error under SBT
Isolated Hive Client Loader appears to cause Native Library libMapRClient.4.0.2-mapr.so already loaded in another classloader error,IsolatedClientLoader could not load shared JNI libraries
Hide private SQL JDBC classes from Javadoc,Minimize exposure of internal SQL classes
SparkSQL cli built against Hive 0.13 throws exception when using with Hive 0.12 HCat,Spark SQL conf in spark-defaults.conf make metadataHive get constructed too early
KMeans API for spark.ml Pipelines,KMeans API for spark.ml Pipelines
add config to control map aggregation in spark sql,Add configuration for initial size and limit of hash for aggregation
Jobs progress of apps on complete page of HistoryServer shows uncompleted,HistoryServer caches incomplete App UIs
Python class in __main__ may trigger AssertionError,TransformFunctionSerializer.loads doesn't restore the function's module name if it's '__main__'
SQL UDF doesn't support UDT in PySpark,PythonUDT shouldn't get serialized on the Scala side
Exclude parquet 1.3.2 from Hive,Exclude parquet 1.3.2 from Hive
Exclude parquet 1.3.2 from Hive,Exclude parquet 1.3.2 from Hive
ALSModel in the pipeline API should return DataFrames for factors,ALSModel in the pipeline API should return DataFrames for factors
Serdes Command not working ,Serdes Command not working in Spark 1.3.1
Dynamic allocation: longer timeout for executors with cached blocks,Cached RDD partitions are lost when executors are dynamically deallocated
Improve DataFrame Python exception,Generate better error message in Python for AnalysisException 
[SparkR] Create worker R processes with a command other then Rscript,Allow additional uris to be fetched with mesos
spark-sql thriftserver security authorization bugs!,spark-sql security authorization bug
"Ignores files whose name starts with ""."" while enumerating files in HadoopFsRelation","Ignores files whose name starts with ""."" while enumerating files in HadoopFsRelation"
Explicit partitionning of an RDD with 0 partition will yield empty outer join,Left Outer Join with empty JavaPairRDD returns empty RDD
Hive on Spark: CAST string AS BIGINT produces wrong value,Column.cast(LongType) does not work for large values
Call TaskAttemptContext.getTaskAttemptID using Reflection,saveAsTextFile with Hadoop1 could lead to errors
"sqlContext.table(""databaseName.tableName"") broke with SPARK-6908",sqlContext.table() should be able to take a database name as an additional argument.
"sqlContext.table(""databaseName.tableName"") broke with SPARK-6908",[SparkR] SparkSQL tests fail in R 3.2
Turn off noisy log output produced by Parquet 1.7.0,Giant pile of parquet log when trying to read local data
Turn off noisy log output produced by Parquet 1.7.0,Log for parquet relation reading files is too verbose
HeartbeatReceiver should not adjust application executor resources,The total number of  executor(s) requested by  the driver may be negative
HeartbeatReceiver should not adjust application executor resources,Spark Yarn : Spark reducing total executors count even when Dynamic Allocation is disabled.
HeartbeatReceiver should not adjust application executor resources,Job frequently hangs after YARN preemption
Accelerate ParquetRelation2 metadata discovery,spark load of existing parquet files extremely slow if large number of files
Schema Merging Broken: Dataframe Fails to Recognize Column in Schema,Parquet filters push-down may cause exception when schema merging is turned on
Improve expression function coverage (Spark 1.5),Add built-in UDF
Ctrl-C in pyspark shell doesn't kill running job,Allow Ctrl-C in pyspark shell to kill running job
date/time function: unix_timestamp,unix_timestamp throws AnalysisException
date/time function: date_add,Spark SQL DATE_ADD function - Spark 1.3.1 & 1.4.0
misc function: hash,add Hash expression that can calculate hash value for a group of expressions
NPE in YarnClientSchedulerBackend.stop,YarnClientSchedulerBackend doesn't stop gracefully in failure conditions
Filters not pushed with substitution through aggregation,Filter pushdown does not work with aggregation with alias
Authorization Support(on all operations not only DDL) in Spark Sql,Authorization Support(on all operations not only DDL) in Spark Sql version 2.1.0
EC2 script not fully updated for 1.4.0 release,Tachyon version mismatch
Add a CheckAnalysis rule to ensure that Union branches have the same schema,Analysis should detect when set operations are performed on tables with different numbers of columns
pyspark does not retain --packages or --jars passed on the command line as of 1.4.0,ClassNotFoundException in closure for map 
ClassNotFoundException in closure for map ,MissingRequirementError for ScalaReflection on user classes
