Issue_id,Type,Priority,Component,Title,Description,Status,Resolution,Duplicated_issue,Assignee,Reporter,Created_time,Updated_time,Resolved_time,Fix_version,Affects_version,Labels,Blocked_issue,Related_issue,Link
HADOOP-10181,Bug,Minor,metrics,GangliaContext does not work with multicast ganglia setup,The GangliaContext class which is used to send Hadoop metrics to Ganglia uses a DatagramSocket to send these metrics.  This works fine for Ganglia multicast setups that are all on the same VLAN.  However; when working with multiple VLANs; a packet sent via DatagramSocket to a multicast address will end up with a TTL of 1.  Multicast TTL indicates the number of network hops for which a particular multicast packet is valid.  The packets sent by GangliaContext do not make it to ganglia aggregrators on the same multicast group; but in different VLANs.To fix; we'd need a configuration property that specifies that multicast is to be used; and another that allows setting of the multicast packet TTL.  With these set; we could then use MulticastSocket setTimeToLive() instead of just plain ol' DatagramSocket.,Closed,Fixed,,Andrew Johnson,Andrew Otto,Tue; 24 Dec 2013 18:43:48 +0000,Fri; 10 Apr 2015 20:04:26 +0000,Mon; 2 Feb 2015 19:25:20 +0000,,2.6.0,ganglia;hadoop;metrics;multicast,,,https://issues.apache.org/jira/browse/HADOOP-10181
HADOOP-10182,Bug,Major,ha,ZKFailoverController should ensure that parent ZNodes are pre-created during startup,Currently; a manual ZK format step is necessary before ZKFailoverController can join leader election. This generally adds overhead on what is needed to configure an HA cluster. My proposal is to always ensure that parent znodes exist during startup of the ZKFailoverController. If folks do not want to make this a default; we can put it under a config.,Open,Unresolved,,Ivan Mitic,Ivan Mitic,Thu; 26 Dec 2013 20:10:58 +0000,Sat; 7 Jan 2017 01:57:00 +0000,,,2.3.0,,,,https://issues.apache.org/jira/browse/HADOOP-10182
HADOOP-10183,Improvement,Major,security,Allow use of UPN style principals in keytab files,Hadoop currently only allows SPN style (E.g. hdfs/node.fqdn@REALM) principals in keytab files in a cluster configured with Kerberos security. This cause the burden of creating multiple principals and keytabs for each node of the cluster. Active Directory allows the use of single principal across multiple hosts if the SPNs for different hosts have been setup correctly on the principal. With this scheme we have the server side using keytab file with UPN style (E.g. hdfs@REALM) principal for a given service for all the nodes of the cluster. The client side will request service tickets with SPN and it's own TGT and Active Directory will grant service tickets with the correct secret. This will simplify the use of principals and keytab files for Active Directory users with one principal for each service across all the nodes of the cluster. I have a patch to allow the use of UPN style principals in Hadoop. The patch will not affect the use of SPN style principals. I couldn't figure out a way to write test cases against MiniKDC so I have included the Oracle/Sun sample Sasl server and client code along with the configuration I used to confirm this scheme works.,Patch Available,Unresolved,,Mubashir Kazia,Mubashir Kazia,Thu; 26 Dec 2013 20:44:35 +0000,Thu; 2 Jun 2016 15:58:42 +0000,,,2.2.0,BB2015-05-TBR,,ZOOKEEPER-2433,https://issues.apache.org/jira/browse/HADOOP-10183
HADOOP-10184,New Feature,Major,fs;security,Hadoop Common changes required to support HDFS ACLs.,This is an umbrella issue for tracking all Hadoop Common changes required to support the HDFS ACLs project.,Closed,Fixed,,Chris Nauroth,Chris Nauroth,Thu; 26 Dec 2013 22:58:22 +0000,Tue; 15 Jul 2014 23:20:50 +0000,Wed; 19 Mar 2014 22:27:53 +0000,,HDFS ACLs (HDFS-4685),,,HADOOP-10213;HADOOP-10241;HADOOP-10277;HADOOP-10270;HADOOP-10344;HADOOP-10352;HADOOP-10361;HADOOP-10422;HADOOP-10845,https://issues.apache.org/jira/browse/HADOOP-10184
HADOOP-10185,Sub-task,Major,,FileSystem API for ACLs.,Add new methods to FileSystem for manipulating ACLs.,Resolved,Fixed,,Chris Nauroth,Chris Nauroth,Tue; 3 Dec 2013 19:35:51 +0000,Thu; 26 Dec 2013 23:01:08 +0000,Tue; 10 Dec 2013 17:59:06 +0000,,HDFS ACLs (HDFS-4685),,,HDFS-5638;HADOOP-10186,https://issues.apache.org/jira/browse/HADOOP-10185
HADOOP-10186,Sub-task,Major,security,Remove AclReadFlag and AclWriteFlag in FileSystem API,AclReadFlag and AclWriteFlag intended to capture various options used in getfacl and setfacl. These options determine whether the tool should traverse the filesystem recursively; follow the symlink; etc.; but they are not part of the core ACLs abstractions.The client program has more information and more flexibility to implement these options. This jira proposes to remove these flags to simplify the APIs.,Resolved,Fixed,,Haohui Mai,Haohui Mai,Tue; 10 Dec 2013 23:54:37 +0000,Fri; 27 Dec 2013 20:58:49 +0000,Wed; 11 Dec 2013 20:57:12 +0000,,HDFS ACLs (HDFS-4685),,,HADOOP-10185;HDFS-5599;HDFS-5607;HDFS-5611;HADOOP-10192,https://issues.apache.org/jira/browse/HADOOP-10186
HADOOP-10187,Sub-task,Major,tools,FsShell CLI: add getfacl and setfacl with minimal support for getting and setting ACLs.,Implement and test FsShell CLI commands for getfacl and setfacl.,Resolved,Fixed,HADOOP-10188;HADOOP-10189;HADOOP-10190,Vinayakumar B,Chris Nauroth,Tue; 3 Dec 2013 19:37:58 +0000,Thu; 10 Jul 2014 17:05:05 +0000,Fri; 27 Dec 2013 20:47:51 +0000,,HDFS ACLs (HDFS-4685),,,HDFS-5702;HADOOP-10213;HADOOP-10277,https://issues.apache.org/jira/browse/HADOOP-10187
HADOOP-10188,Sub-task,Major,tools,FsShell CLI: add setfacl flags for ACL entry modification and removal.,Implement and test setfacl support for flags that allow partial modification of an ACL and modification of specific ACL entries.,Resolved,Duplicate,HADOOP-10187,Vinayakumar B,Chris Nauroth,Tue; 3 Dec 2013 19:38:13 +0000,Fri; 27 Dec 2013 23:34:46 +0000,Fri; 27 Dec 2013 23:34:46 +0000,,HDFS ACLs (HDFS-4685),,,,https://issues.apache.org/jira/browse/HADOOP-10188
HADOOP-10189,Sub-task,Major,tools,FsShell CLI: add setfacl flag for removal of default ACL entries.,Implement and test setfacl support for removal of just the default entries in an ACL.,Resolved,Duplicate,HADOOP-10187,Vinayakumar B,Chris Nauroth,Tue; 3 Dec 2013 19:38:28 +0000,Fri; 27 Dec 2013 23:35:05 +0000,Fri; 27 Dec 2013 23:35:05 +0000,,HDFS ACLs (HDFS-4685),,,,https://issues.apache.org/jira/browse/HADOOP-10189
HADOOP-10190,Sub-task,Major,tools,FsShell CLI: add support for recursive flag in ACL commands.,Implement and test handling of recursive flag for getfacl and setfacl.,Resolved,Duplicate,HADOOP-10187,Vinayakumar B,Chris Nauroth,Tue; 3 Dec 2013 19:38:43 +0000,Fri; 27 Dec 2013 23:35:21 +0000,Fri; 27 Dec 2013 23:35:21 +0000,,HDFS ACLs (HDFS-4685),,,,https://issues.apache.org/jira/browse/HADOOP-10190
HADOOP-10191,Bug,Blocker,viewfs,Missing executable permission on viewfs internal dirs,"ViewFileSystem allows 1) unconditional listing of internal directories (mount points) and 2) and changing work directories.1) requires read permission2) requires executable permissionHowever; the hardcoded PERMISSION_RRR == 444 for FileStatus representing an internal dir does not have executable bit set.This confuses YARN localizer for public resources on viewfs because it requires executable permission for ""other"" on all of the ancestor directories of the resource.",Closed,Fixed,,Gera Shegalov,Gera Shegalov,Fri; 27 Dec 2013 00:59:36 +0000,Thu; 4 Sep 2014 01:16:48 +0000,Sat; 22 Mar 2014 05:22:02 +0000,,,,YARN-1542,HADOOP-7257,https://issues.apache.org/jira/browse/HADOOP-10191
HADOOP-10192,Sub-task,Trivial,documentation;fs,FileSystem#getAclStatus has incorrect JavaDocs.,When this API was changed in HADOOP-10186; it stopped returning a RemoteIterator and now returns a single AclStatus.  The JavaDoc needs to be updated accordingly.,Resolved,Fixed,,Chris Nauroth,Chris Nauroth,Fri; 27 Dec 2013 20:22:29 +0000,Fri; 27 Dec 2013 21:00:49 +0000,Fri; 27 Dec 2013 21:00:49 +0000,,HDFS ACLs (HDFS-4685),,,HADOOP-10186,https://issues.apache.org/jira/browse/HADOOP-10192
HADOOP-10193,Bug,Minor,security,hadoop-auth's PseudoAuthenticationHandler can consume getInputStream,I'm trying to use the AuthenticationFilter in front of Apache Solr.  The issue I'm running into is that the PseudoAuthenticationHandler calls ServletRequest.getParameter which affects future calls to ServletRequest.getInputStream.  I.e. from the javadoc: Solr calls getInputStream after the filter and errors result.,Closed,Fixed,,Gregory Chanan,Gregory Chanan,Sat; 28 Dec 2013 01:14:21 +0000,Fri; 7 Mar 2014 02:25:52 +0000,Mon; 6 Jan 2014 18:20:22 +0000,,,,,HIVE-6576,https://issues.apache.org/jira/browse/HADOOP-10193
HADOOP-10194,Bug,Major,native,CLONE - setnetgrent in native code is not portable,HADOOP-6864 uses the setnetgrent function in a way which is not compatible with BSD APIs; where the call returns void rather than int. This prevents the native libs from building on OSX; for example.,Resolved,Duplicate,HADOOP-10699,Unassigned,carltone,Mon; 30 Dec 2013 05:58:02 +0000,Fri; 13 Feb 2015 20:32:01 +0000,Fri; 13 Feb 2015 20:32:01 +0000,,0.22.0;0.23.0,,,HADOOP-7824;HADOOP-6864,https://issues.apache.org/jira/browse/HADOOP-10194
HADOOP-10195,Bug,Major,fs,swiftfs object list stops at 10000 objects,listing objects in a container in swift is limited to 10000 objects per request. swiftfs only makes one request and is therefore limited to the first 10000 objects in the container; ignoring any remaining objects,Patch Available,Unresolved,,David Dobbins,David Dobbins,Mon; 30 Dec 2013 12:31:59 +0000,Wed; 6 May 2015 03:26:28 +0000,,,2.3.0;2.6.0,BB2015-05-TBR,,,https://issues.apache.org/jira/browse/HADOOP-10195
HADOOP-10196,Bug,Major,io,Bzip2Codec Compress cannot work,"Bzip2Codec Uncompress cannot work.1. Compress Sample file:hadoop@localhost ~$ cat StreamCompressor.javaimport org.apache.hadoop.conf.Configuration;import org.apache.hadoop.io.compress.CompressionOutputStream;import org.apache.hadoop.io.compress.CompressionCodec;import org.apache.hadoop.io.IOUtils;import org.apache.hadoop.util.ReflectionUtils;public class StreamCompressor {public static void main(String[] args) throws Exception{ String codecClassname = args[0]; Class? codecClass = Class.forName(codecClassname); Configuration conf = new Configuration(); CompressionCodec codec = (CompressionCodec) ReflectionUtils.newInstance(codecClass; conf); CompressionOutputStream out = codec.createOutputStream(System.out); IOUtils.copyBytes(System.in; out; 4096; false); out.finish(); }}2. Uncompress Sample file:hadoop@localhost ~$ cat StreamUncompressor.javaimport org.apache.hadoop.conf.Configuration;import org.apache.hadoop.io.compress.CompressionOutputStream;import org.apache.hadoop.io.compress.CompressionInputStream;import org.apache.hadoop.io.compress.CompressionCodec;import org.apache.hadoop.io.IOUtils;import org.apache.hadoop.util.ReflectionUtils;public class StreamUncompressor {public static void main(String[] args) throws Exception{ String codecClassname = args[0]; Class? codecClass = Class.forName(codecClassname); Configuration conf = new Configuration(); CompressionCodec codec = (CompressionCodec) ReflectionUtils.newInstance(codecClass; conf); CompressionInputStream in = codec.createInputStream(System.in); IOUtils.copyBytes(in; System.out; 4096; false); in.close(); }}2. How to compile/run1) javac -classpath /usr/lib/gphd/hadoop/hadoop-common-2.0.5-alpha-gphd-2.1.1.0.jar StreamCompressor.java2) javac -classpath /usr/lib/gphd/hadoop/hadoop-common-2.0.5-alpha-gphd-2.1.1.0.jar StreamUncompressor.java3) jar -cvf Stream.jar StreamCompressor.class StreamUncompressor.class4) rm -rf /tmp/my.txt.bz2 &amp; echo abc  /tmp/my.txt &amp; bzip2 /tmp/my.txt &amp; cat /tmp/my.txt.bz2 | hadoop jar ./Stream.jar StreamUncompressor org.apache.hadoop.io.compress.BZip2Codec5) echo ""text"" | hadoop jar ./Stream.jar StreamCompressor org.apache.hadoop.io.compress.BZip2Codec | bzcat3. Test ResultFrom test; hadoop doesn't support native bzip2 and java bzip2.1) hadoop support bzip2 uncompress.rm -rf /tmp/my.txt.bz2 &amp; echo abc  /tmp/my.txt &amp; bzip2 /tmp/my.txt &amp; cat /tmp/my.txt.bz2 | hadoop jar ./Stream.jar StreamUncompressor org.apache.hadoop.io.compress.BZip2Codec13/12/17 03:58:20 WARN bzip2.Bzip2Factory: Failed to load/initialize native-bzip2 library system-native; will use pure-Java versionabc &lt; expect2) bzip2 compress cannot work as following:a) hadoop@localhost hadoop$ echo ""text"" | hadoop jar ./Stream.jar StreamCompressor org.apache.hadoop.io.compress.BZip2Codec13/12/17 04:00:59 WARN bzip2.Bzip2Factory: Failed to load/initialize native-bzip2 library system-native; will use pure-Java versionBZ &lt;&lt; not expectb) hadoop@localhost hadoop$ echo ""text"" | hadoop jar ./Stream.jar StreamCompressor org.apache.hadoop.io.compress.BZip2Codec | bzcat13/12/17 04:01:31 WARN bzip2.Bzip2Factory: Failed to load/initialize native-bzip2 library system-native; will use pure-Java versionbzcat: Compressed file ends unexpectedly;perhaps it is corrupted? Possible reason follows.bzcat: Invalid argumentInput file = (stdin); output file = (stdout)It is possible that the compressed file(s) have become corrupted.You can use the -tvv option to test integrity of such files.You can use the `bzip2recover' program to attempt to recoverdata from undamaged sections of corrupted files.",Open,Unresolved,,Unassigned,Guo Ruijing,Tue; 31 Dec 2013 06:07:13 +0000,Tue; 31 Dec 2013 08:31:10 +0000,,,2.0.2-alpha;2.0.5-alpha;2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10196
HADOOP-10197,Improvement,Major,build,Disable additional m2eclipse plugin execution,M2Eclipse complains on when importing the maven modules into Eclipse.We should add more filter in the org.eclipse.m2e.lifecycle-mapping plugin.,Patch Available,Unresolved,,Unassigned,Eric Charles,Thu; 2 Jan 2014 13:39:53 +0000,Tue; 28 Jun 2016 13:55:18 +0000,,,3.0.0-alpha1,,,HADOOP-10574,https://issues.apache.org/jira/browse/HADOOP-10197
HADOOP-10198,Improvement,Minor,native,DomainSocket: add support for socketpair,Add support for DomainSocket#socketpair.  This function uses the POSIX function of the same name to create two UNIX domain sockets which are connected to each other.  This will be useful for HDFS-5182.,Closed,Fixed,,Colin P. McCabe,Colin P. McCabe,Thu; 2 Jan 2014 19:05:57 +0000,Mon; 24 Feb 2014 20:56:51 +0000,Fri; 3 Jan 2014 19:06:33 +0000,,2.3.0,,,,https://issues.apache.org/jira/browse/HADOOP-10198
HADOOP-10199,Bug,Blocker,,Precommit Admin build is not running because no previous successful build is available,It seems at some point the builds started failing for an unknown reason and eventually the last successful was rolled off. At that point the precommit builds started failing because they pull an artifact from the last successful build.,Resolved,Fixed,,Brock Noland,Brock Noland,Thu; 2 Jan 2014 19:22:36 +0000,Fri; 3 Jan 2014 14:47:15 +0000,Thu; 2 Jan 2014 19:50:08 +0000,,,,,HADOOP-10200,https://issues.apache.org/jira/browse/HADOOP-10199
HADOOP-10200,Bug,Major,,Fix precommit script patch_tested.txt fallback option,"HADOOP-10199 created a ""fallback"" option when there is successful artifact. However that fallback option used the jenkins lastBuild build indicator. It appears that does not mean the last completed build; but strictly the last build; which in this context is the current build. The current build is running so it doesn't have any artifacts.",Resolved,Fixed,,Brock Noland,Brock Noland,Thu; 2 Jan 2014 21:17:19 +0000,Fri; 3 Jan 2014 14:47:15 +0000,Fri; 3 Jan 2014 04:03:36 +0000,,,,,HADOOP-10199,https://issues.apache.org/jira/browse/HADOOP-10200
HADOOP-10201,Sub-task,Major,security,Add Listing Support to Key Management APIs,Extend the key management APIs from HADOOP-10141 to include the ability to list the available keys.,Closed,Fixed,,Larry McCay,Larry McCay,Thu; 2 Jan 2014 23:35:21 +0000,Fri; 12 Feb 2016 02:07:47 +0000,Mon; 6 Jan 2014 23:43:48 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10201
HADOOP-10202,Task,Minor,,OK_JAVADOC_WARNINGS is out of date; leading to negative javadoc warning count,From https://builds.apache.org/job/PreCommit-HDFS-Build/5813//testReport/ : OK_JAVADOC_WARNINGS should be updated.,Resolved,Cannot Reproduce,,Unassigned,Ted Yu,Fri; 3 Jan 2014 00:07:59 +0000,Thu; 28 Sep 2017 17:16:16 +0000,Thu; 28 Sep 2017 17:16:16 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10202
HADOOP-10203,Bug,Major,fs/s3,Connection leak in Jets3tNativeFileSystemStore#retrieveMetadata ,Jets3tNativeFileSystemStore#retrieveMetadata  is leaking connections. This affects any client that tries to read many small files very quickly (e.g. distcp from s3 to hdfs with small files blocks due to connection pool starvation). This is not a problem for larger files because when the GC runs any connection that's out of scope will be released in #finalize().We are seeing the following log messages as a symptom of this problem:,Closed,Fixed,,Andrei Savu,Andrei Savu,Fri; 3 Jan 2014 23:16:12 +0000,Mon; 24 Feb 2014 20:58:36 +0000,Mon; 27 Jan 2014 16:22:51 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10203
HADOOP-10204,Bug,Minor,fs,ThrottledInputStream should #close() the underlying stream ,While working on HADOOP-10203 I've noticed that ThrottledInputStream (DistCP V2) does not override #close(). This can also leak connection.,Resolved,Invalid,,Andrei Savu,Andrei Savu,Fri; 3 Jan 2014 23:34:42 +0000,Mon; 6 Jan 2014 19:22:42 +0000,Mon; 6 Jan 2014 19:22:42 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-10204
HADOOP-10205,Wish,Minor,,progress bar for Hadoop FS CLI,It could be really nice to have a progress bar when you use certain commands like move or copy.I think that it should be exposed as a WebPage\JSON like map reduce jobs; in order to be able to monitor the command's progress from a few computers at once.,Open,Unresolved,,Unassigned,bl3nder,Mon; 6 Jan 2014 11:50:42 +0000,Mon; 6 Jan 2014 11:50:42 +0000,,,,,,,https://issues.apache.org/jira/browse/HADOOP-10205
HADOOP-10206,Improvement,Major,,Port WASB HBase support to Hadoop 2.0,A series of changes for HBase support on Hadoop 2.0. These changes include support for page blobs; fixes to allows HBase logging to block blobs; and support for hsync and hflush methods in the Syncable interface.,Resolved,Duplicate,HADOOP-10809,Unassigned,Dexter Bradshaw,Mon; 6 Jan 2014 17:46:35 +0000,Fri; 13 Feb 2015 21:19:10 +0000,Fri; 13 Feb 2015 21:19:09 +0000,,2.2.0,patch,HADOOP-8645,,https://issues.apache.org/jira/browse/HADOOP-10206
HADOOP-10207,Test,Minor,,TestUserGroupInformation#testLogin is flaky,This test depends on the execution order of tests. If TestUserGroupInformation#testGetServerSideGroups() runs first; TestUserGroupInformation#testLogin will fail.,Closed,Fixed,,Jimmy Xiang,Jimmy Xiang,Mon; 6 Jan 2014 22:12:56 +0000,Wed; 3 Sep 2014 23:33:21 +0000,Wed; 8 Jan 2014 23:28:35 +0000,,,,,HDFS-5220,https://issues.apache.org/jira/browse/HADOOP-10207
HADOOP-10208,Improvement,Trivial,,Remove duplicate initialization in StringUtils.getStringCollection,The values is initialized twice.,Closed,Fixed,,Benoy Antony,Benoy Antony,Tue; 7 Jan 2014 00:31:58 +0000,Mon; 24 Feb 2014 20:56:44 +0000,Wed; 8 Jan 2014 18:43:41 +0000,,2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10208
HADOOP-10209,Bug,Major,auto-failover,Fix findbugs in ActiveStandbyElector,findBugs points out some multithreaded correctness warnings in ActiveStandbyElector. We should verify and fix those.,Resolved,Duplicate,HADOOP-10214,Unassigned,Karthik Kambatla,Tue; 7 Jan 2014 02:11:16 +0000,Thu; 14 Apr 2016 04:54:36 +0000,Thu; 9 Jan 2014 06:27:13 +0000,,2.2.0,,,,https://issues.apache.org/jira/browse/HADOOP-10209
MAPREDUCE-5713,Bug,Trivial,documentation,InputFormat and JobConf JavaDoc Fixes,"https://hadoop.apache.org/docs/r1.2.1/api/org/apache/hadoop/mapred/InputFormat.htmlInstead of ""record boundaries are to respected""Should be ""record boundaries are to be respected""https://hadoop.apache.org/docs/r1.2.1/api/org/apache/hadoop/mapred/JobConf.htmlInstead of ""some parameters interact subtly rest of the framework""Should be ""some parameters interact subtly with the rest of the framework""",Closed,Fixed,,Chen He,Ben Robie,Tue; 7 Jan 2014 19:17:05 +0000,Wed; 3 Sep 2014 20:33:53 +0000,Thu; 13 Mar 2014 16:51:20 +0000,,1.2.1;2.2.0,,,,https://issues.apache.org/jira/browse/MAPREDUCE-5713
HADOOP-10211,Improvement,Major,security,Enable RPC protocol to negotiate SASL-QOP values between clients and servers,SASL allows different types of protection are referred to as the quality of protection (qop). It is negotiated between the client and server during the authentication phase of the SASL exchange. Currently hadoop allows specifying a single QOP value  via hadoop.rpc.protection. The enhancement enables a user to specify multiple QOP values -  authentication; integrity; privacy as a comma separated list via hadoop.rpc.protectionThe client and server can have different set of values for  hadoop.rpc.protection and they will negotiate to determine the QOP to be used for communication.,Closed,Fixed,,Benoy Antony,Benoy Antony,Tue; 7 Jan 2014 20:33:35 +0000,Mon; 11 May 2015 17:27:46 +0000,Wed; 5 Mar 2014 22:34:01 +0000,,2.2.0,,,HADOOP-10057,https://issues.apache.org/jira/browse/HADOOP-10211
HADOOP-10212,Bug,Major,documentation,Incorrect compile command in Native Library document,The following old command still exists in Native Library document. Now maven is used instead of ant.,Closed,Fixed,,Akira Ajisaka,Akira Ajisaka,Wed; 8 Jan 2014 06:36:36 +0000,Wed; 3 Sep 2014 23:33:21 +0000,Mon; 27 Jan 2014 20:41:30 +0000,,2.2.0,newbie,,,https://issues.apache.org/jira/browse/HADOOP-10212
HADOOP-10213,Bug,Major,tools,Fix bugs parsing ACL spec in FsShell setfacl.,When calling setfacl -x to remove ACL entries; it does not make sense for the entries in the ACL spec to contain permissions.  The permissions should be unspecified; and the CLI should return an error if the user attempts to provide permissions.,Resolved,Fixed,,Vinayakumar B,Chris Nauroth,Wed; 8 Jan 2014 23:06:27 +0000,Tue; 21 Jan 2014 04:14:02 +0000,Mon; 20 Jan 2014 18:03:05 +0000,,HDFS ACLs (HDFS-4685),,,HADOOP-10187;HADOOP-10184,https://issues.apache.org/jira/browse/HADOOP-10213
HADOOP-10214,Bug,Major,ha,Fix multithreaded correctness warnings in ActiveStandbyElector,When i worked at HADOOP-9420; found the unrelated findbugs warning:https://builds.apache.org/job/PreCommit-HADOOP-Build/3408//artifact/trunk/patchprocess/newPatchFindbugsWarningshadoop-common.html,Closed,Fixed,HADOOP-10209,Liang Xie,Liang Xie,Thu; 9 Jan 2014 04:10:55 +0000,Thu; 12 May 2016 18:23:20 +0000,Thu; 9 Jan 2014 06:38:25 +0000,,3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/HADOOP-10214
HDFS-5842,Bug,Major,security,Cannot create hftp filesystem when using a proxy user ugi and a doAs on a secure cluster,Noticed this while debugging issues in another application. We saw an error when trying to do a FileSystem.get using an hftp file system on a secure cluster using a proxy user ugi.This is a small snippet used The same code worked for hdfs and webhdfs but not for hftp when the ugi used was UserGroupInformation.createProxyUser,Closed,Fixed,,Jing Zhao,Arpit Gupta,Thu; 9 Jan 2014 05:06:39 +0000,Mon; 24 Feb 2014 20:57:11 +0000,Wed; 29 Jan 2014 22:14:24 +0000,,2.2.0,,,,https://issues.apache.org/jira/browse/HDFS-5842
HADOOP-10216,Improvement,Major,fs,Unnecessary disk check triggered when socket operation has problem.,"When BlockReceiver transfer data fails; it can be found SocketOutputStream translates the exception as IOException with the message ""The stream is closed"":2014-01-06 11:48:04;716 WARN org.apache.hadoop.hdfs.server.datanode.DataNode: IOException in BlockReceiver.run():java.io.IOException: The stream is closed        at org.apache.hadoop.net.SocketOutputStream.write        at java.io.BufferedOutputStream.flushBuffer        at java.io.BufferedOutputStream.flush        at java.io.DataOutputStream.flush        at org.apache.hadoop.hdfs.server.datanode.BlockReceiver$PacketResponder.run        at java.lang.Thread.runWhich makes the checkDiskError method of DataNode called and triggers the disk scan.Can we make the modifications like below in checkDiskError to avoiding this unneccessary disk scan operations?:",Resolved,Invalid,,Unassigned,MaoYuan Xian,Thu; 9 Jan 2014 07:33:48 +0000,Thu; 9 Jan 2014 07:36:28 +0000,Thu; 9 Jan 2014 07:36:28 +0000,,1.1.2,,,,https://issues.apache.org/jira/browse/HADOOP-10216
HADOOP-10217,Bug,Major,conf,Unable to run 'hadoop' commands; after installing on Cygwin,Did following1. export JAVA_HOME=/cygdrive/e/JDK2. export HADOOP_INSTALL=/cygdrive/e/hadoop-2.2.03. export PATH=:$PATH:$HADOOP_INSTALL/bin:$HADOOP_INSTALL/sbin:$HADOOP_INSTALL/etc:$HADOOP_INSTALL/share:$HADOOP_INSTALL/lib:$HADOOP_INSTALL/libexec$hadoop versionError: Could not find or load main class org.apache.hadoop.util.VersionInfo.Cannot run anymore commands. I am unable to detect what path problems is causing this error,Resolved,Invalid,,Unassigned,Anand Murali,Fri; 10 Jan 2014 10:12:07 +0000,Sat; 10 Jan 2015 17:28:34 +0000,Fri; 10 Jan 2014 19:30:21 +0000,,2.2.0,test,,HADOOP-11464,https://issues.apache.org/jira/browse/HADOOP-10217
HADOOP-10218,Bug,Major,fs/s3,Using brace glob pattern in S3N URL causes exception due to Path created with empty string,When using a brace glob pattern inside a S3 URL; an exception is thrown because a Path is constructed with the empty string. The simplest reproduction case I've found is: It does not seem to make a difference whether any file exists that match the pattern. The problem only seems to affect buckets with public read access. The private buckets tried seem to work fine. When running through a Hadoop step; the following backtrace was produced: Furthermore; interestingly; the following works: but this fails:,Open,Unresolved,,Unassigned,Björn Ramberg,Fri; 10 Jan 2014 11:32:17 +0000,Fri; 16 Jun 2017 10:31:41 +0000,,,1.2.1,,,,https://issues.apache.org/jira/browse/HADOOP-10218
HADOOP-10219,Bug,Major,ipc,ipc.Client.setupIOstreams() needs to check for ClientCache.stopClient requested shutdowns ,When ClientCache.stopClient() is called to stop the IPC client; if the clientis blocked spinning due to a connectivity problem; it does not exit until the policy has timed out -so the stopClient() operation can hang for an extended period of time.This can surface in the shutdown hook of FileSystem.cache.closeAll(),Patch Available,Unresolved,,Kihwal Lee,Steve Loughran,Fri; 10 Jan 2014 15:22:31 +0000,Tue; 22 Mar 2016 11:15:54 +0000,,,2.2.0;2.6.0,,,HADOOP-12464;HADOOP-12950,https://issues.apache.org/jira/browse/HADOOP-10219
HADOOP-10220,Sub-task,Major,fs,Add ACL indicator bit to FsPermission.,This patch will take a previously unused bit in the 16-bit FsPermission and use it to indicate the presence of an ACL on the file or directory.  The CLI will use this to display an indicator in the permission string if an ACL is present.  The NameNode will use it in ACL modification APIs; permission checks; and display of an indicator in the directory browser web UI.,Resolved,Fixed,,Chris Nauroth,Chris Nauroth,Fri; 10 Jan 2014 17:22:13 +0000,Fri; 14 Nov 2014 17:55:10 +0000,Sat; 11 Jan 2014 00:38:42 +0000,,HDFS ACLs (HDFS-4685),,,HADOOP-10354;HDFS-5621;HDFS-7384,https://issues.apache.org/jira/browse/HADOOP-10220
HADOOP-10221,Improvement,Major,security,Add a plugin to specify SaslProperties for RPC protocol based on connection properties,Add a plugin to specify SaslProperties for RPC protocol based on connection properties.HADOOP-10211 enables client and server to specify and support multiple QOP.  Some connections needs to be restricted to a specific set of QOP based on connection properties.Eg. connections from client from a specific subnet needs to be encrypted (QOP=privacy),Closed,Fixed,,Benoy Antony,Benoy Antony,Fri; 10 Jan 2014 21:31:40 +0000,Thu; 4 Sep 2014 01:16:48 +0000,Wed; 19 Mar 2014 20:20:04 +0000,,2.2.0,,,HDFS-5910;HADOOP-10451;HADOOP-10547,https://issues.apache.org/jira/browse/HADOOP-10221
