,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
170,MAPREDUCE-205,MAPREDUCE-206,Unresolved,"Add ability to send ""signals"" to jobs and tasks",Implement a generic DFA ,1,1,1
171,MAPREDUCE-206,MAPREDUCE-207,Unresolved,Implement a generic DFA ,Computing Input Splits on the MR Cluster,0,1,1
172,MAPREDUCE-208,MAPREDUCE-209,Won't Fix,Provide an admin page displaying events in the cluster along with cluster status/health,Support for metrics aggregation module in JobTracker,1,1,1
173,MAPREDUCE-209,MAPREDUCE-210,Fixed,Support for metrics aggregation module in JobTracker,want InputFormat for zip files,1,1,1
174,MAPREDUCE-210,MAPREDUCE-211,Unresolved,want InputFormat for zip files,Provide a node health check script and run it periodically to check the node health status,1,1,1
175,MAPREDUCE-211,MAPREDUCE-212,Fixed,Provide a node health check script and run it periodically to check the node health status,want InputFormat for task logs,1,1,1
176,MAPREDUCE-212,MAPREDUCE-213,Won't Fix,want InputFormat for task logs,Provide a way to query job tracker about its daemon thread's status,0,1,1
177,MAPREDUCE-213,MAPREDUCE-214,Incomplete,Provide a way to query job tracker about its daemon thread's status,Concrete implementation of MultiFileInputFormat ,0,1,1
178,MAPREDUCE-214,MAPREDUCE-215,Unresolved,Concrete implementation of MultiFileInputFormat ,Improve facilities for job-control; job-queues etc.,1,1,1
179,MAPREDUCE-215,MAPREDUCE-216,Fixed,Improve facilities for job-control; job-queues etc.,Job setup and take down on Nodes,1,1,1
180,MAPREDUCE-216,MAPREDUCE-217,Not A Problem,Job setup and take down on Nodes,Tasks to run on a different jvm version than the TaskTracker,1,1,1
181,MAPREDUCE-217,MAPREDUCE-218,Fixed,Tasks to run on a different jvm version than the TaskTracker,Map/Reduce job with SequenceFileOutputFormat should be able to add user specified metadata to the output file,1,1,1
182,MAPREDUCE-218,MAPREDUCE-219,Fixed,Map/Reduce job with SequenceFileOutputFormat should be able to add user specified metadata to the output file,JT should remember blacklisted TT after restart,1,1,1
183,MAPREDUCE-219,MAPREDUCE-220,Won't Fix,JT should remember blacklisted TT after restart,Collecting cpu and memory usage for MapReduce tasks,0,1,1
184,MAPREDUCE-220,MAPREDUCE-221,Fixed,Collecting cpu and memory usage for MapReduce tasks,Generic 'Sort' Infrastructure for Map-Reduce framework.,0,1,1
185,MAPREDUCE-221,MAPREDUCE-222,Incomplete,Generic 'Sort' Infrastructure for Map-Reduce framework.,Shuffle should be refactored to a separate task by itself,1,1,1
186,MAPREDUCE-222,MAPREDUCE-223,Unresolved,Shuffle should be refactored to a separate task by itself,JobClient should work with -1/+1 version of JobTracker,1,1,1
187,MAPREDUCE-223,MAPREDUCE-224,Incomplete,JobClient should work with -1/+1 version of JobTracker,limit running tasks per job,1,1,1
188,MAPREDUCE-226,MAPREDUCE-227,Unresolved,Support detailed timing for MapReduce job,Ability to pause/resume jobs,1,1,1
189,MAPREDUCE-228,MAPREDUCE-229,Unresolved,want InputFormat and OutputFormat for zip archives,Provide a command line option to check if a Hadoop jobtracker is idle,1,1,1
190,MAPREDUCE-229,MAPREDUCE-230,Fixed,Provide a command line option to check if a Hadoop jobtracker is idle,Need to document the controls for sorting and grouping into the reduce,1,1,1
191,MAPREDUCE-230,MAPREDUCE-231,Won't Fix,Need to document the controls for sorting and grouping into the reduce,Split map/reduce into sub-project,1,1,1
192,MAPREDUCE-231,MAPREDUCE-232,Fixed,Split map/reduce into sub-project,TextInputFormat should support character encoding settings,1,1,1
193,MAPREDUCE-232,MAPREDUCE-233,Unresolved,TextInputFormat should support character encoding settings,Integrate TaskTracker with the Service base class,1,1,1
194,MAPREDUCE-233,MAPREDUCE-234,Incomplete,Integrate TaskTracker with the Service base class,Isolation runner needs a testcase,1,1,1
195,MAPREDUCE-235,MAPREDUCE-236,Not A Problem,Custom Splitter for handling many small files,mapred.jar property in a job configuration file handles only absolute path into the local file system,1,1,1
196,MAPREDUCE-236,MAPREDUCE-237,Not A Problem,mapred.jar property in a job configuration file handles only absolute path into the local file system,Runtimes of TestJobTrackerRestart* testcases are high again,1,1,1
197,MAPREDUCE-237,MAPREDUCE-238,Invalid,Runtimes of TestJobTrackerRestart* testcases are high again,OutputFormat should be given the reduce id directly rather than a filename,1,1,1
198,MAPREDUCE-238,MAPREDUCE-239,Fixed,OutputFormat should be given the reduce id directly rather than a filename,Attribute to mark Mappers and Reducers as side-effect free,1,1,1
199,MAPREDUCE-239,MAPREDUCE-240,Won't Fix,Attribute to mark Mappers and Reducers as side-effect free,"Improve the shuffle phase by using the ""connection: keep-alive"" and doing batch transfers of files",1,1,1
200,MAPREDUCE-241,MAPREDUCE-242,Won't Fix,JobQueueTaskScheduler could assign multiple reduces per heartbeat,TaskTracker can skip a dfs check on every task launch.,1,1,1
201,MAPREDUCE-242,MAPREDUCE-243,Incomplete,TaskTracker can skip a dfs check on every task launch.,Allow hadoop to run in an osgi container,1,1,1
202,MAPREDUCE-243,MAPREDUCE-244,Unresolved,Allow hadoop to run in an osgi container,Duplicate code in JobHistory TaskAttempt's can be collapsed into super class. ,1,1,1
203,MAPREDUCE-244,MAPREDUCE-245,Invalid,Duplicate code in JobHistory TaskAttempt's can be collapsed into super class. ,Job and JobControl classes should return interfaces rather than implementations,1,1,1
204,MAPREDUCE-245,MAPREDUCE-246,Fixed,Job and JobControl classes should return interfaces rather than implementations,Job recovery should fail or kill a job that fails ACL checks upon restart; if the job was running previously,1,1,1
205,MAPREDUCE-246,MAPREDUCE-247,Fixed,Job recovery should fail or kill a job that fails ACL checks upon restart; if the job was running previously,Improve job history web page,1,1,1
206,MAPREDUCE-248,MAPREDUCE-249,Won't Fix,Add error reporting support to LocalJobRunner,[mapred] Enable tasks' memory management on Windows.,1,1,1
207,MAPREDUCE-249,MAPREDUCE-250,Fixed,[mapred] Enable tasks' memory management on Windows.,JobTracker should log the scheduling of setup/cleanup task,1,1,1
208,MAPREDUCE-250,MAPREDUCE-251,Fixed,JobTracker should log the scheduling of setup/cleanup task,Should we move out the creation of setup/cleanup tasks from JobInProgress.initTasks()? ,1,1,1
209,MAPREDUCE-251,MAPREDUCE-252,Unresolved,Should we move out the creation of setup/cleanup tasks from JobInProgress.initTasks()? ,Create an InputFormat for reading lines of text as Java Strings,1,1,1
210,MAPREDUCE-252,MAPREDUCE-253,Incomplete,Create an InputFormat for reading lines of text as Java Strings,getDiagnostics in TaskReport should return exceptions,1,1,1
211,MAPREDUCE-253,MAPREDUCE-254,Won't Fix,getDiagnostics in TaskReport should return exceptions,JT should not iterate through all jobs in every heartbeat to find a cleanup or setup task,1,1,1
212,MAPREDUCE-254,MAPREDUCE-255,Unresolved,JT should not iterate through all jobs in every heartbeat to find a cleanup or setup task,avoid bzip2 decompressor throwing exception on corrupted (prematurely truncated) file,1,1,1
213,MAPREDUCE-255,MAPREDUCE-256,Incomplete,avoid bzip2 decompressor throwing exception on corrupted (prematurely truncated) file,Optomize reduce phase when there is no map output,1,1,1
214,MAPREDUCE-256,MAPREDUCE-257,Unresolved,Optomize reduce phase when there is no map output,Preventing node from swapping,1,1,1
215,MAPREDUCE-257,MAPREDUCE-258,Fixed,Preventing node from swapping,Update MapOutputServlet to use NIO channels,1,1,1
216,MAPREDUCE-258,MAPREDUCE-259,Won't Fix,Update MapOutputServlet to use NIO channels,Rack-aware Shuffle,1,1,1
217,MAPREDUCE-260,MAPREDUCE-261,Won't Fix,control-c of the submitting program should kill the job,Blacklisting of TaskTrackers should take into account the user-ID,1,1,1
218,MAPREDUCE-261,MAPREDUCE-262,Incomplete,Blacklisting of TaskTrackers should take into account the user-ID,Optimize finding of speculative tasks,1,1,1
219,MAPREDUCE-262,MAPREDUCE-263,Fixed,Optimize finding of speculative tasks,mapred should provide an optional upper-bound for size of map outputs,1,1,1
220,MAPREDUCE-263,MAPREDUCE-264,Unresolved,mapred should provide an optional upper-bound for size of map outputs,When combiners exist; postpone mappers' spills of map output to disk until combiners are unsuccessful.,1,0,1
221,MAPREDUCE-264,MAPREDUCE-265,Won't Fix,When combiners exist; postpone mappers' spills of map output to disk until combiners are unsuccessful.,check permissions for job inputs and outputs,1,0,1
222,MAPREDUCE-265,MAPREDUCE-266,Fixed,check permissions for job inputs and outputs,Remove deprecated MultiFileInputFormat,0,1,1
223,MAPREDUCE-266,MAPREDUCE-267,Won't Fix,Remove deprecated MultiFileInputFormat,Rack level copy of map outputs,0,1,1
224,MAPREDUCE-267,MAPREDUCE-268,Unresolved,Rack level copy of map outputs,Implement memory-to-memory merge in the reduce,1,1,1
225,MAPREDUCE-269,MAPREDUCE-270,Unresolved,"[mapred] ""bin/hadoop job -counter"" CLI should accept display names for group-name and counter-name.",TaskTracker could send an out-of-band heartbeat when the last running map/reduce completes,1,1,1
226,MAPREDUCE-270,MAPREDUCE-271,Fixed,TaskTracker could send an out-of-band heartbeat when the last running map/reduce completes,Change examples code to use new mapreduce api.,0,1,1
227,MAPREDUCE-271,MAPREDUCE-272,Fixed,Change examples code to use new mapreduce api.,Job tracker should report the number of splits that are local to some task trackers,0,1,1
228,MAPREDUCE-272,MAPREDUCE-273,Unresolved,Job tracker should report the number of splits that are local to some task trackers,Jobs should not be initialized while the recovery is in progress,1,1,1
229,MAPREDUCE-273,MAPREDUCE-274,Won't Fix,Jobs should not be initialized while the recovery is in progress,Hadoop JobClient can return specific exit codes for specific classes of exceptions,1,1,1
230,MAPREDUCE-274,MAPREDUCE-275,Won't Fix,Hadoop JobClient can return specific exit codes for specific classes of exceptions,Display lost tracker information on the jobtracker webui and persist it across restarts,1,1,1
231,MAPREDUCE-275,MAPREDUCE-276,Won't Fix,Display lost tracker information on the jobtracker webui and persist it across restarts,Multiple copies of jobconf is present in history-dir after restart,1,1,1
232,MAPREDUCE-277,MAPREDUCE-278,Fixed,Job history counters should be avaible on the UI.,Proposal for redesign/refactoring of the JobTracker and TaskTracker,0,0,1
233,MAPREDUCE-278,MAPREDUCE-279,Not A Problem,Proposal for redesign/refactoring of the JobTracker and TaskTracker,Map-Reduce 2.0,0,1,1
234,MAPREDUCE-280,MAPREDUCE-281,Not A Problem,TextInputFormat should allow different treatment on carriage return char '\r',MultipleFileInputFormat should support a sub InputFormat,1,1,1
235,MAPREDUCE-281,MAPREDUCE-282,Unresolved,MultipleFileInputFormat should support a sub InputFormat,The URL in TaskCompletionEvent should be the root URL for the taskTracker,1,1,1
236,MAPREDUCE-282,MAPREDUCE-283,Unresolved,The URL in TaskCompletionEvent should be the root URL for the taskTracker,We should reuse key and value objects in the MultithreadedMapRunner.,1,1,1
237,MAPREDUCE-283,MAPREDUCE-284,Incomplete,We should reuse key and value objects in the MultithreadedMapRunner.,Improvements to RPC between Child and TaskTracker,1,1,1
238,MAPREDUCE-284,MAPREDUCE-285,Fixed,Improvements to RPC between Child and TaskTracker,Reuse output collectors across maps running on the same jvm,1,1,1
239,MAPREDUCE-285,MAPREDUCE-286,Unresolved,Reuse output collectors across maps running on the same jvm,Optimize the last merge of the map output files,1,1,1
240,MAPREDUCE-286,MAPREDUCE-287,Fixed,Optimize the last merge of the map output files,Replace the JobConf.setNumOfMapTasks with FileInputFormat.setMapInputSize(long),1,1,1
241,MAPREDUCE-287,MAPREDUCE-288,Unresolved,Replace the JobConf.setNumOfMapTasks with FileInputFormat.setMapInputSize(long),Documention for using external profilers on Map-Reduce applications,1,1,1
242,MAPREDUCE-288,MAPREDUCE-289,Won't Fix,Documention for using external profilers on Map-Reduce applications,JobTracker should not expand jobs if its running low on memory,1,1,1
243,MAPREDUCE-289,MAPREDUCE-290,Fixed,JobTracker should not expand jobs if its running low on memory,Extend HADOOP-3293 to MapReduce package also,1,1,1
244,MAPREDUCE-290,MAPREDUCE-291,Unresolved,Extend HADOOP-3293 to MapReduce package also,Optionally a separate daemon should serve JobHistory,0,1,1
245,MAPREDUCE-291,MAPREDUCE-292,Fixed,Optionally a separate daemon should serve JobHistory,Pin reduces with consecutive IDs to nodes and have a single shuffle task per job per node,0,1,1
246,MAPREDUCE-292,MAPREDUCE-293,Unresolved,Pin reduces with consecutive IDs to nodes and have a single shuffle task per job per node,Need value for Running; Completed and Failed maps and reduces for a job.,1,1,1
247,MAPREDUCE-293,MAPREDUCE-294,Unresolved,Need value for Running; Completed and Failed maps and reduces for a job.,"Add Jar ""lib"" directory to TaskRunner's library.path setting to allow JNI libraries to be deployed via JAR file  ",1,1,1
248,MAPREDUCE-294,MAPREDUCE-295,Unresolved,"Add Jar ""lib"" directory to TaskRunner's library.path setting to allow JNI libraries to be deployed via JAR file  ",Jobtracker leaves tasktrackers underutilized,1,1,1
249,MAPREDUCE-295,MAPREDUCE-296,Unresolved,Jobtracker leaves tasktrackers underutilized,job statistics should be displayed in the web/ui,1,1,1
250,MAPREDUCE-296,MAPREDUCE-297,Duplicate,job statistics should be displayed in the web/ui,generalize the TT / JT servers to handle more generic tasks,1,1,1
251,MAPREDUCE-298,MAPREDUCE-299,Unresolved,multi-threaded merge phase,Check MapReduce types for consistency,1,1,1
252,MAPREDUCE-299,MAPREDUCE-300,Unresolved,Check MapReduce types for consistency,Ability to thread task execution,1,1,1
253,MAPREDUCE-300,MAPREDUCE-301,Not A Problem,Ability to thread task execution,mapred.child.classpath.extension property,1,1,1
254,MAPREDUCE-301,MAPREDUCE-302,Fixed,mapred.child.classpath.extension property,Maintaining cluster information across multiple job submissions,1,1,1
255,MAPREDUCE-302,MAPREDUCE-303,Unresolved,Maintaining cluster information across multiple job submissions,refactor the mapred package into small pieces,1,1,1
256,MAPREDUCE-303,MAPREDUCE-304,Not A Problem,refactor the mapred package into small pieces,The locality information for splits should be included in the job history,1,1,1
257,MAPREDUCE-304,MAPREDUCE-305,Unresolved,The locality information for splits should be included in the job history,Add job-level counters for the launched speculative tasks,1,1,1
258,MAPREDUCE-305,MAPREDUCE-306,Unresolved,Add job-level counters for the launched speculative tasks,"job submission protocol should have a method for getting the ""task capacity"" of the cluster",1,1,1
259,MAPREDUCE-306,MAPREDUCE-307,Fixed,"job submission protocol should have a method for getting the ""task capacity"" of the cluster",Iterator for MapFileOutputFormat,1,1,1
260,MAPREDUCE-307,MAPREDUCE-308,Unresolved,Iterator for MapFileOutputFormat,A JobInProgressLIstener can change a job without informing other listeners,1,1,1
261,MAPREDUCE-308,MAPREDUCE-309,Invalid,A JobInProgressLIstener can change a job without informing other listeners,The cluster admin should be able to configure a name for the job tracker,1,1,1
262,MAPREDUCE-309,MAPREDUCE-310,Won't Fix,The cluster admin should be able to configure a name for the job tracker,JobClient should keep on retrying if the jobtracker is still initializing,1,1,1
263,MAPREDUCE-310,MAPREDUCE-311,Won't Fix,JobClient should keep on retrying if the jobtracker is still initializing,JobClient should use multiple volumes as hadoop.tmp.dir,1,1,1
264,MAPREDUCE-311,MAPREDUCE-312,Unresolved,JobClient should use multiple volumes as hadoop.tmp.dir,Port HADOOP-4667 to the default Map-Reduce scheduler,1,1,1
265,MAPREDUCE-312,MAPREDUCE-313,Won't Fix,Port HADOOP-4667 to the default Map-Reduce scheduler,Add additional jobs of new types to gridmix,1,1,1
266,MAPREDUCE-313,MAPREDUCE-314,Fixed,Add additional jobs of new types to gridmix,Avoid priority inversion that could result due to scheduling running jobs in an order sorted by priority,1,1,1
267,MAPREDUCE-314,MAPREDUCE-315,Fixed,Avoid priority inversion that could result due to scheduling running jobs in an order sorted by priority,Bias the decision of task scheduling (both for not-running and running) on node metrics (load; processing rate etc).,1,1,1
268,MAPREDUCE-315,MAPREDUCE-316,Unresolved,Bias the decision of task scheduling (both for not-running and running) on node metrics (load; processing rate etc).,Splittability of input should be controllable by application,1,1,1
269,MAPREDUCE-316,MAPREDUCE-317,Won't Fix,Splittability of input should be controllable by application,Submitting job information via DFS in Map/Reduce causing consistency and performance issues,1,1,1
270,MAPREDUCE-317,MAPREDUCE-318,Incomplete,Submitting job information via DFS in Map/Reduce causing consistency and performance issues,Refactor reduce shuffle code,0,1,1
271,MAPREDUCE-318,MAPREDUCE-319,Fixed,Refactor reduce shuffle code,Use Grizzly for Fetching Map Output in Shuffle,0,1,1
272,MAPREDUCE-319,MAPREDUCE-320,Fixed,Use Grizzly for Fetching Map Output in Shuffle,Map/Reduce should use IP addresses to identify nodes rather than hostnames,1,1,1
273,MAPREDUCE-320,MAPREDUCE-321,Unresolved,Map/Reduce should use IP addresses to identify nodes rather than hostnames,provide progress feedback while the reducer is sorting,1,1,1
274,MAPREDUCE-321,MAPREDUCE-322,Unresolved,provide progress feedback while the reducer is sorting,TaskTracker shuold run user tasks nicely in the local machine,1,1,1
275,MAPREDUCE-322,MAPREDUCE-323,Fixed,TaskTracker shuold run user tasks nicely in the local machine,Improve the way job history files are managed,0,0,1
276,MAPREDUCE-323,MAPREDUCE-324,Fixed,Improve the way job history files are managed,Exception thrown for URL.openConnection used in the shuffle phase should be caught thus making it possible to reuse the connection for future use,0,0,1
277,MAPREDUCE-324,MAPREDUCE-325,Unresolved,Exception thrown for URL.openConnection used in the shuffle phase should be caught thus making it possible to reuse the connection for future use,JobTracker's processHeartbeat() should not call System.currentTimeMillis() everytime,1,1,1
278,MAPREDUCE-325,MAPREDUCE-326,Won't Fix,JobTracker's processHeartbeat() should not call System.currentTimeMillis() everytime,The lowest level map-reduce APIs should be byte oriented,1,1,1
279,MAPREDUCE-326,MAPREDUCE-327,Unresolved,The lowest level map-reduce APIs should be byte oriented,Add explicit remote map count JobTracker metrics,1,1,1
280,MAPREDUCE-327,MAPREDUCE-328,Unresolved,Add explicit remote map count JobTracker metrics,Cluster summary should have total tasks in the JT and pending tasks to run.,1,1,1
281,MAPREDUCE-328,MAPREDUCE-329,Incomplete,Cluster summary should have total tasks in the JT and pending tasks to run.,eliminate parameters that must change with cluster size,1,1,1
282,MAPREDUCE-329,MAPREDUCE-330,Unresolved,eliminate parameters that must change with cluster size,Log information regarding changes to job in jobtracker,1,1,1
283,MAPREDUCE-330,MAPREDUCE-331,Fixed,Log information regarding changes to job in jobtracker,Make jobtracker resilient to memory issues,1,1,1
284,MAPREDUCE-331,MAPREDUCE-332,Fixed,Make jobtracker resilient to memory issues,When assigning tasks to trackers; the job tracker should try to balance the number of tasks among the available trackers,1,1,1
285,MAPREDUCE-332,MAPREDUCE-333,Incomplete,When assigning tasks to trackers; the job tracker should try to balance the number of tasks among the available trackers,Implement a memory-to-memory sort in the map task,1,1,1
286,MAPREDUCE-333,MAPREDUCE-334,Unresolved,Implement a memory-to-memory sort in the map task,Change mapred.lib code to use new api,1,1,1
287,MAPREDUCE-334,MAPREDUCE-335,Fixed,Change mapred.lib code to use new api,Reducer inputs should be spilled to HDFS rather than local disk.,1,1,1
288,MAPREDUCE-335,MAPREDUCE-336,Unresolved,Reducer inputs should be spilled to HDFS rather than local disk.,The logging level of the tasks should be configurable by the job,1,1,1
289,MAPREDUCE-336,MAPREDUCE-337,Fixed,The logging level of the tasks should be configurable by the job,the counter for map input locality should be associated with a map attempt,1,1,1
290,MAPREDUCE-337,MAPREDUCE-338,Unresolved,the counter for map input locality should be associated with a map attempt,Need more complete API of JobClient class,1,1,1
291,MAPREDUCE-338,MAPREDUCE-339,Fixed,Need more complete API of JobClient class,JobTracker should give preference to failed tasks over virgin tasks so as to terminate the job ASAP if it is eventually going to fail. ,1,1,1
292,MAPREDUCE-339,MAPREDUCE-340,Unresolved,JobTracker should give preference to failed tasks over virgin tasks so as to terminate the job ASAP if it is eventually going to fail. ,TextInputFormat should not create input splits for 0 byte files,1,1,1
293,MAPREDUCE-340,MAPREDUCE-341,Unresolved,TextInputFormat should not create input splits for 0 byte files,Modify org.apache.hadoop.mapred.jobcontrol.Job class to allow actions before status changes,1,1,1
294,MAPREDUCE-341,MAPREDUCE-342,Unresolved,Modify org.apache.hadoop.mapred.jobcontrol.Job class to allow actions before status changes,Create a public scheduler API,1,1,1
295,MAPREDUCE-342,MAPREDUCE-343,Fixed,Create a public scheduler API,Failed jobs should report the reason of failure on the web ui,1,1,1
296,MAPREDUCE-343,MAPREDUCE-344,Fixed,Failed jobs should report the reason of failure on the web ui,Remove dead code block in  JobInProgress.completedTask,1,1,1
297,MAPREDUCE-344,MAPREDUCE-345,Fixed,Remove dead code block in  JobInProgress.completedTask,Investigate whether the array in the JobInProgress that holds TIP references can be removed,1,1,1
298,MAPREDUCE-345,MAPREDUCE-346,Incomplete,Investigate whether the array in the JobInProgress that holds TIP references can be removed,Report Map-Reduce Framework Counters in pipeline order,1,1,1
299,MAPREDUCE-346,MAPREDUCE-347,Fixed,Report Map-Reduce Framework Counters in pipeline order,Improve the way error messages are displayed from jobclient,1,1,1
300,MAPREDUCE-347,MAPREDUCE-348,Unresolved,Improve the way error messages are displayed from jobclient,A proposal to merge common functionality of various Schedulers,1,1,1
301,MAPREDUCE-348,MAPREDUCE-349,Won't Fix,A proposal to merge common functionality of various Schedulers,Combine TaskTracker information into single class in JobTracker,1,1,1
302,MAPREDUCE-349,MAPREDUCE-350,Unresolved,Combine TaskTracker information into single class in JobTracker,Generalize the SequenceFileInputFilter to apply to any InputFormat,1,1,1
303,MAPREDUCE-350,MAPREDUCE-351,Invalid,Generalize the SequenceFileInputFilter to apply to any InputFormat,Replace Strings with Objects for representing the slaves in the JobTracker.,1,1,1
304,MAPREDUCE-351,MAPREDUCE-352,Unresolved,Replace Strings with Objects for representing the slaves in the JobTracker.,Avoid creating JobInProgress objects before Access checks and Queues checks are done in JobTracker submitJob ,1,1,1
305,MAPREDUCE-352,MAPREDUCE-353,Incomplete,Avoid creating JobInProgress objects before Access checks and Queues checks are done in JobTracker submitJob ,Allow shuffle read and connection timeouts to be configurable,1,1,1
306,MAPREDUCE-353,MAPREDUCE-354,Fixed,Allow shuffle read and connection timeouts to be configurable,the map output servlet should only locate the index if it isn't in the cache,1,1,1
307,MAPREDUCE-354,MAPREDUCE-355,Incomplete,the map output servlet should only locate the index if it isn't in the cache,Change org.apache.hadoop.mapred.join to use new api,1,1,1
308,MAPREDUCE-355,MAPREDUCE-356,Fixed,Change org.apache.hadoop.mapred.join to use new api,Change org.apache.hadoop.examples.SleepJob to use new api.,1,1,1
309,MAPREDUCE-356,MAPREDUCE-357,Fixed,Change org.apache.hadoop.examples.SleepJob to use new api.,Change org.apache.hadoop.examples.RandomWriter and  org.apache.hadoop.examples.RandomTextWriter to use new mapreduce api.,1,1,1
310,MAPREDUCE-357,MAPREDUCE-358,Fixed,Change org.apache.hadoop.examples.RandomWriter and  org.apache.hadoop.examples.RandomTextWriter to use new mapreduce api.,Change org.apache.hadoop.examples. AggregateWordCount and  org.apache.hadoop.examples.AggregateWordHistogram to use new mapreduce api.,1,1,1
311,MAPREDUCE-358,MAPREDUCE-359,Fixed,Change org.apache.hadoop.examples. AggregateWordCount and  org.apache.hadoop.examples.AggregateWordHistogram to use new mapreduce api.,Change org.apache.hadoop.examples.DBCountPageView to use new mapreduce api.,1,1,1
312,MAPREDUCE-359,MAPREDUCE-360,Fixed,Change org.apache.hadoop.examples.DBCountPageView to use new mapreduce api.,Change org.apache.hadoop.examples.dancing to use new mapreduce api,1,1,1
313,MAPREDUCE-360,MAPREDUCE-361,Fixed,Change org.apache.hadoop.examples.dancing to use new mapreduce api,Change org.apache.hadoop.examples.terasort to use new mapreduce api,1,1,1
314,MAPREDUCE-361,MAPREDUCE-362,Fixed,Change org.apache.hadoop.examples.terasort to use new mapreduce api,Change org.apache.hadoop.examples.Sort to use new api.,1,1,1
315,MAPREDUCE-362,MAPREDUCE-363,Fixed,Change org.apache.hadoop.examples.Sort to use new api.,Change org.apache.hadoop.examples.Grep to use new mapreduce api.,1,1,1
316,MAPREDUCE-363,MAPREDUCE-364,Fixed,Change org.apache.hadoop.examples.Grep to use new mapreduce api.,Change org.apache.hadoop.examples.MultiFileWordCount to use new mapreduce api.,1,1,1
317,MAPREDUCE-364,MAPREDUCE-365,Fixed,Change org.apache.hadoop.examples.MultiFileWordCount to use new mapreduce api.,Change org.apache.hadoop.examples.PiEstimator to use new mapreduce api.,1,1,1
318,MAPREDUCE-365,MAPREDUCE-366,Fixed,Change org.apache.hadoop.examples.PiEstimator to use new mapreduce api.,Change org.apache.hadoop.mapred.lib.TotalOrderPartitioner to use new api,1,1,1
319,MAPREDUCE-366,MAPREDUCE-367,Fixed,Change org.apache.hadoop.mapred.lib.TotalOrderPartitioner to use new api,Change org.apache.hadoop.mapred.lib. CombineFileInputFormat to use new api,1,1,1
320,MAPREDUCE-368,MAPREDUCE-369,Fixed,Change org.apache.hadoop.mapred.jobcontrol to use new api,Change org.apache.hadoop.mapred.lib.MultipleInputs to use new api.,1,1,1
321,MAPREDUCE-369,MAPREDUCE-370,Fixed,Change org.apache.hadoop.mapred.lib.MultipleInputs to use new api.,Change org.apache.hadoop.mapred.lib.MultipleOutputs to use new api.,1,1,1
322,MAPREDUCE-370,MAPREDUCE-371,Fixed,Change org.apache.hadoop.mapred.lib.MultipleOutputs to use new api.,Change org.apache.hadoop.mapred.lib.KeyFieldBasedComparator and org.apache.hadoop.mapred.lib.KeyFieldBasedPartitioner to use new api,1,1,1
323,MAPREDUCE-371,MAPREDUCE-372,Fixed,Change org.apache.hadoop.mapred.lib.KeyFieldBasedComparator and org.apache.hadoop.mapred.lib.KeyFieldBasedPartitioner to use new api,Change org.apache.hadoop.mapred.lib.ChainMapper/Reducer to use new api.,1,1,1
324,MAPREDUCE-372,MAPREDUCE-373,Fixed,Change org.apache.hadoop.mapred.lib.ChainMapper/Reducer to use new api.,Change org.apache.hadoop.mapred.lib. FieldSelectionMapReduce to use new api.,1,1,1
325,MAPREDUCE-373,MAPREDUCE-374,Fixed,Change org.apache.hadoop.mapred.lib. FieldSelectionMapReduce to use new api.,Change org.apache.hadoop.mapred.lib.MultipleSequenceFileOutputFormat/MultipleTextOutputFormat to use new api.,1,1,1
326,MAPREDUCE-375,MAPREDUCE-376,Fixed, Change org.apache.hadoop.mapred.lib.NLineInputFormat and org.apache.hadoop.mapred.MapFileOutputFormat to use new api.,Add serialization for Thrift,1,1,1
327,MAPREDUCE-376,MAPREDUCE-378,Won't Fix,Add serialization for Thrift,Large-scale reliability tests,1,1,1
328,HADOOP-10860,MAPREDUCE-378,Unresolved,Add serialization for Protocol Buffers,Large-scale reliability tests,1,1,1
329,MAPREDUCE-378,MAPREDUCE-379,Unresolved,Large-scale reliability tests,Implement a Map-Reduce application which can be used to reliably launch speculative tasks,1,1,1
330,MAPREDUCE-379,MAPREDUCE-380,Unresolved,Implement a Map-Reduce application which can be used to reliably launch speculative tasks,The test TestMiniMRWithDFS.checkTaskDirectories is checking for task directories incorrectly,1,1,1
331,MAPREDUCE-380,MAPREDUCE-381,Unresolved,The test TestMiniMRWithDFS.checkTaskDirectories is checking for task directories incorrectly,Add framework hooks to get the running/completed/pending tasks for a given job. Add a way to query the list of currently active tasktrackers from the JobTracker.,1,1,1
332,MAPREDUCE-381,MAPREDUCE-382,Fixed,Add framework hooks to get the running/completed/pending tasks for a given job. Add a way to query the list of currently active tasktrackers from the JobTracker.,Create a test that would inject random failures for tasks in large jobs and would also inject TaskTracker failures,1,1,1
333,MAPREDUCE-382,MAPREDUCE-383,Fixed,Create a test that would inject random failures for tasks in large jobs and would also inject TaskTracker failures,pipes combiner does not reset properly after a spill,1,1,1
334,MAPREDUCE-383,MAPREDUCE-384,Fixed,pipes combiner does not reset properly after a spill,Exception thrown from pipes Map task is not handled properly,0,1,1
335,MAPREDUCE-384,MAPREDUCE-385,Unresolved,Exception thrown from pipes Map task is not handled properly,pipes does not allow jobconf values containing commas,0,1,1
336,MAPREDUCE-385,MAPREDUCE-386,Won't Fix,pipes does not allow jobconf values containing commas,The combiner in pipes is closed before the last values are passed in.,1,1,1
