Change org.apache.hadoop.examples. AggregateWordCount and  org.apache.hadoop.examples.AggregateWordHistogram to use new mapreduce api.,Change org.apache.hadoop.examples.DBCountPageView to use new mapreduce api.
Change org.apache.hadoop.examples.DBCountPageView to use new mapreduce api.,Change org.apache.hadoop.examples.dancing to use new mapreduce api
Change org.apache.hadoop.examples.dancing to use new mapreduce api,Change org.apache.hadoop.examples.terasort to use new mapreduce api
Change org.apache.hadoop.examples.terasort to use new mapreduce api,Change org.apache.hadoop.examples.Sort to use new api.
Change org.apache.hadoop.examples.Sort to use new api.,Change org.apache.hadoop.examples.Grep to use new mapreduce api.
Change org.apache.hadoop.examples.Grep to use new mapreduce api.,Change org.apache.hadoop.examples.MultiFileWordCount to use new mapreduce api.
Change org.apache.hadoop.examples.MultiFileWordCount to use new mapreduce api.,Change org.apache.hadoop.examples.PiEstimator to use new mapreduce api.
Change org.apache.hadoop.examples.PiEstimator to use new mapreduce api.,Change org.apache.hadoop.mapred.lib.TotalOrderPartitioner to use new api
Change org.apache.hadoop.mapred.lib.TotalOrderPartitioner to use new api,Change org.apache.hadoop.mapred.lib. CombineFileInputFormat to use new api
Change org.apache.hadoop.mapred.jobcontrol to use new api,Change org.apache.hadoop.mapred.lib.MultipleInputs to use new api.
Change org.apache.hadoop.mapred.lib.MultipleInputs to use new api.,Change org.apache.hadoop.mapred.lib.MultipleOutputs to use new api.
Change org.apache.hadoop.mapred.lib.MultipleOutputs to use new api.,Change org.apache.hadoop.mapred.lib.KeyFieldBasedComparator and org.apache.hadoop.mapred.lib.KeyFieldBasedPartitioner to use new api
Change org.apache.hadoop.mapred.lib.KeyFieldBasedComparator and org.apache.hadoop.mapred.lib.KeyFieldBasedPartitioner to use new api,Change org.apache.hadoop.mapred.lib.ChainMapper/Reducer to use new api.
Change org.apache.hadoop.mapred.lib.ChainMapper/Reducer to use new api.,Change org.apache.hadoop.mapred.lib. FieldSelectionMapReduce to use new api.
Change org.apache.hadoop.mapred.lib. FieldSelectionMapReduce to use new api.,Change org.apache.hadoop.mapred.lib.MultipleSequenceFileOutputFormat/MultipleTextOutputFormat to use new api.
 Change org.apache.hadoop.mapred.lib.NLineInputFormat and org.apache.hadoop.mapred.MapFileOutputFormat to use new api.,Add serialization for Thrift
Add serialization for Thrift,Large-scale reliability tests
Add serialization for Protocol Buffers,Large-scale reliability tests
Large-scale reliability tests,Implement a Map-Reduce application which can be used to reliably launch speculative tasks
Implement a Map-Reduce application which can be used to reliably launch speculative tasks,The test TestMiniMRWithDFS.checkTaskDirectories is checking for task directories incorrectly
The test TestMiniMRWithDFS.checkTaskDirectories is checking for task directories incorrectly,Add framework hooks to get the running/completed/pending tasks for a given job. Add a way to query the list of currently active tasktrackers from the JobTracker.
Add framework hooks to get the running/completed/pending tasks for a given job. Add a way to query the list of currently active tasktrackers from the JobTracker.,Create a test that would inject random failures for tasks in large jobs and would also inject TaskTracker failures
Create a test that would inject random failures for tasks in large jobs and would also inject TaskTracker failures,pipes combiner does not reset properly after a spill
pipes combiner does not reset properly after a spill,Exception thrown from pipes Map task is not handled properly
Exception thrown from pipes Map task is not handled properly,pipes does not allow jobconf values containing commas
pipes does not allow jobconf values containing commas,The combiner in pipes is closed before the last values are passed in.
The combiner in pipes is closed before the last values are passed in.,Hadoop Pipes Submitter assumes that presence of a Java InputFormat implies a Java RecordReader
Hadoop Pipes Submitter assumes that presence of a Java InputFormat implies a Java RecordReader,pipes combiner has a large memory footprint
pipes combiner has a large memory footprint,pipes should wait for the process to exit and fail if the return code is bad
pipes should wait for the process to exit and fail if the return code is bad,Corner case exists in detecting Java process deaths that might lead to orphan pipes processes lying around in memory
add a batch option to pipes launcher,streaming and pipes should reuse jvm's by default
streaming and pipes should reuse jvm's by default,Two small improvements to pipes
Two small improvements to pipes,Hadoop Pipes do not load custom InputFormats at appropriate time; rendering them useless in certain scenarios
Hadoop Pipes do not load custom InputFormats at appropriate time; rendering them useless in certain scenarios,Dependency cycle: Submitter and TaskTracker
Dependency cycle: Submitter and TaskTracker,We should have a C++ implementation of FileInputSplit
We should have a C++ implementation of FileInputSplit,In JobInProgress; failed TIP should be added back to the non-running queue only if the tip has not failed.
In JobInProgress; failed TIP should be added back to the non-running queue only if the tip has not failed.,Task process exit with nonzero status of 134.        
Task process exit with nonzero status of 134.        ,Duplicate destroy of process trees in TaskMemoryManager.
Duplicate destroy of process trees in TaskMemoryManager.,WebUI shows 100% Map Complete even though some maps are still running
WebUI shows 100% Map Complete even though some maps are still running,du fails on Ubuntu in TestJobHistory
du fails on Ubuntu in TestJobHistory,TaskTracker doesnt recheck job tracker version on reconnect
TaskTracker doesnt recheck job tracker version on reconnect,"ProcessTree can try and kill a ""null"" PID"
"ProcessTree can try and kill a ""null"" PID",NPE in text.encode when writing an invalid(?) JobProfile
NPE in text.encode when writing an invalid(?) JobProfile,ReduceTask logs show negative values
ReduceTask logs show negative values,setting fs.default.name to an invalid URI format kills init thread in JobTracker
setting fs.default.name to an invalid URI format kills init thread in JobTracker,JobClient looking for classes for submitted job in the wrong place
JobClient looking for classes for submitted job in the wrong place,TestKillSubProcesses fails with assertion failure sometimes
TestKillSubProcesses fails with assertion failure sometimes,Reported percentage complete is different between web ui and command line
Reported percentage complete is different between web ui and command line,JobTracker TaskInitialization failure on cygwin
JobTracker TaskInitialization failure on cygwin,Inconsistent strings for job and queue related scheduling information in UI when the information is not available.
Inconsistent strings for job and queue related scheduling information in UI when the information is not available.,JobConf needs better javadoc
job.jar; job.xml not deleted when JobClient submitJob method  fail with exception ,Remove the methods controlling comparator options from the JobConf and make them static in the comparator class
Remove the methods controlling comparator options from the JobConf and make them static in the comparator class,JobControl Job does always has an unassigned name
Move the completed jobs' history files to a DONE subdirectory inside the configured history directory,Logging could hang/fail when drive is filled by mapred outputs.
Logging could hang/fail when drive is filled by mapred outputs.,JT not able to find task id while updating status
JT not able to find task id while updating status,mapred.userlog.limit.kb has inconsistent defaults
mapred.userlog.limit.kb has inconsistent defaults,FileNotFoundException when finishing a profiled task that doesn't generate an output file
mapred pipes might return exit code 0 even when failing,TaskTracker directoryCleanupThread never gets terminated
TaskTracker directoryCleanupThread never gets terminated,Remove getNumResolvedTaskTrackers() api from JobTracker
Remove getNumResolvedTaskTrackers() api from JobTracker,Unreachable code in TaskInProgress.inCompleteSubTask
Unreachable code in TaskInProgress.inCompleteSubTask,NPE in TaskInProgress.cleanup
Race condition in LaunchTaskAction and KillJobAction,Earlier key-value buffer from MapTask.java is still referenced even though its not required anymore.
HADOOP-801 doesn't add property to hadoop-default.xml,Task stuck in cleanup with OutOfMemoryErrors
Task stuck in cleanup with OutOfMemoryErrors,Task left in RUNNING state even after the job completion
Task left in RUNNING state even after the job completion,JobClient should check input/output specifications  before copying the job files on the DFS
LocalJobRunner limited to single reducer,JobTracker might not accept first few jobs if restarted immediately
