,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
190,HDFS-230,HDFS-231,Unresolved,Separate interface and implementation,Rsync like way of retrieving data from the dfs,1,1,1
191,HDFS-231,HDFS-232,Unresolved,Rsync like way of retrieving data from the dfs,Cross-system causal tracing within Hadoop,1,1,1
192,HDFS-232,HDFS-233,Won't Fix,Cross-system causal tracing within Hadoop,Support for snapshots,1,1,1
193,HDFS-234,HDFS-235,Fixed,Integration with BookKeeper logging system,Add support for byte-ranges to hftp,1,1,1
194,HDFS-235,HDFS-237,Fixed,Add support for byte-ranges to hftp,Better handling of dfsadmin command when namenode is slow,1,1,1
195,MAPREDUCE-2593,HDFS-237,Unresolved,Random read benchmark for DFS,Better handling of dfsadmin command when namenode is slow,0,1,1
196,HDFS-237,HDFS-238,Later,Better handling of dfsadmin command when namenode is slow,imeplement DFSClient on top of thriftfs - this may require DFSClient or DN protocol changes,1,0,1
197,HDFS-238,HDFS-239,Won't Fix,imeplement DFSClient on top of thriftfs - this may require DFSClient or DN protocol changes,Brief; baseline namenode health check,1,1,1
198,HDFS-239,HDFS-240,Unresolved,Brief; baseline namenode health check,Should HDFS restrict the names used for files?,1,0,1
199,HDFS-240,HDFS-241,Unresolved,Should HDFS restrict the names used for files?,ch{mod;own;grp} -R to do recursion at the name node,1,1,1
200,HDFS-241,HDFS-242,Won't Fix,ch{mod;own;grp} -R to do recursion at the name node,Improve debugabillity,1,1,1
201,HDFS-242,HDFS-243,Incomplete,Improve debugabillity,Namenode cluster(multi namenode working in active-active mode) to keep high availability and expansivity,1,1,1
202,HDFS-244,HDFS-245,Unresolved,DFS should provide partition information for blocks; and map/reduce should schedule avoid schedule mappers with the splits off the same file system partition at the same time,Create symbolic links in HDFS,1,1,1
203,HDFS-245,HDFS-246,Fixed,Create symbolic links in HDFS,Add a method to get file length for Seekable; FSDataInputStream and libhdfs,1,1,1
204,HDFS-246,HDFS-247,Unresolved,Add a method to get file length for Seekable; FSDataInputStream and libhdfs,A tool to plot the locations of the blocks of a directory,1,1,1
205,HDFS-247,HDFS-248,Unresolved,A tool to plot the locations of the blocks of a directory,dynamically add/subtract dfs.name.dir directories,1,0,1
206,HDFS-248,HDFS-249,Won't Fix,dynamically add/subtract dfs.name.dir directories,RPC support for large data transfers.,1,0,1
207,HDFS-249,HDFS-250,Unresolved,RPC support for large data transfers.,Save (sync) journal (fsimage) to alternate/secondary/read-only name node,1,1,1
208,HDFS-250,HDFS-251,Fixed,Save (sync) journal (fsimage) to alternate/secondary/read-only name node,Automatically increase replication of often used files/blocks,1,1,1
209,HDFS-254,HDFS-255,Fixed,Add more unit test for HDFS symlinks,Create a user-guide for describing HDFS symlinks,1,1,1
210,HDFS-255,HDFS-256,Incomplete,Create a user-guide for describing HDFS symlinks,Split HDFS into sub project,1,1,1
211,HDFS-256,HDFS-257,Fixed,Split HDFS into sub project,Does a big delete starve other clients?,1,1,1
212,HDFS-257,HDFS-258,Unresolved,Does a big delete starve other clients?,Confirm that all block history events are available in logs,1,1,1
213,HDFS-258,HDFS-259,Unresolved,Confirm that all block history events are available in logs,Remove intentionally corrupt 0.13 directory layout creation,1,1,1
214,HDFS-259,HDFS-260,Fixed,Remove intentionally corrupt 0.13 directory layout creation,Add close of idle connection to DFSClient and to DataNode DataXceiveServer,1,1,1
215,HDFS-260,HDFS-261,Unresolved,Add close of idle connection to DFSClient and to DataNode DataXceiveServer,Side classes should be moved to separate files,1,1,1
216,HDFS-261,HDFS-262,Incomplete,Side classes should be moved to separate files,On a busy cluster; it is possible for the client to believe it cannot fetch a block when the client or datanodes are running slowly,1,1,1
217,HDFS-262,HDFS-263,Cannot Reproduce,On a busy cluster; it is possible for the client to believe it cannot fetch a block when the client or datanodes are running slowly,fsck -files -blocks -locations is a little slow,1,0,1
218,HDFS-263,HDFS-264,Cannot Reproduce,fsck -files -blocks -locations is a little slow,Better Datanode DiskOutOfSpaceException handling.,1,0,1
219,HDFS-265,HDFS-266,Fixed,Revisit append,JspHelper should be a singleton,1,0,1
220,HDFS-266,HDFS-268,Won't Fix,JspHelper should be a singleton,Distinguishing file missing/corruption for low replication files,1,0,1
221,HADOOP-10861,HDFS-268,Unresolved,Fix HTML validation warnings in web UI,Distinguishing file missing/corruption for low replication files,1,0,1
222,HDFS-268,HDFS-269,Unresolved,Distinguishing file missing/corruption for low replication files,Implement seek for HftpFileSystem,1,1,1
223,HDFS-269,HDFS-270,Won't Fix,Implement seek for HftpFileSystem,DFS Upgrade should process dfs.data.dirs in parallel,0,1,1
224,HDFS-270,HDFS-271,Won't Fix,DFS Upgrade should process dfs.data.dirs in parallel,Metrics on Secondary namenode's activity,0,0,1
225,HDFS-271,HDFS-272,Won't Fix,Metrics on Secondary namenode's activity,Update startup scripts to start Checkpoint node instead of SecondaryNameNode,1,0,1
226,HDFS-272,HDFS-273,Won't Fix,Update startup scripts to start Checkpoint node instead of SecondaryNameNode,Improve Block report processing and name node restarts (Master Jira),1,1,1
227,HDFS-273,HDFS-274,Unresolved,Improve Block report processing and name node restarts (Master Jira),Add the current time to all the pages in the user interface,1,0,1
228,HDFS-274,HDFS-275,Won't Fix,Add the current time to all the pages in the user interface,FSNamesystem should have an InvalidateBlockMap class to manage blocks scheduled to remove,1,0,1
229,HDFS-275,HDFS-276,Unresolved,FSNamesystem should have an InvalidateBlockMap class to manage blocks scheduled to remove,Checksums for Namenode image files,1,1,1
230,HDFS-277,HDFS-278,Unresolved,DFSClient  writes : DataStreamer thread can be removed,Should DFS outputstream's close wait forever?,1,1,1
231,HDFS-278,HDFS-279,Fixed,Should DFS outputstream's close wait forever?,Generation stamp value should be validated when creating a Block,1,1,1
232,HDFS-279,HDFS-280,Not A Problem,Generation stamp value should be validated when creating a Block,Secondary Namenode: Limit number of retries when fsimage/edits transfer fails,1,0,1
233,HDFS-280,HDFS-281,Won't Fix,Secondary Namenode: Limit number of retries when fsimage/edits transfer fails,Explore usage of the sendfile api via java.nio.channels.FileChannel.transfer{To|From} for i/o in datanodes,1,0,1
234,HDFS-282,HDFS-283,Not A Problem,Serialize ipcPort in DatanodeID instead of DatanodeRegistration and DatanodeInfo,Improve datanode decommission monitoring performance,1,1,1
235,HDFS-283,HDFS-284,Incomplete,Improve datanode decommission monitoring performance,dfs.data.dir syntax needs revamping: multiple percentages and weights,1,0,1
236,HDFS-284,HDFS-285,Won't Fix,dfs.data.dir syntax needs revamping: multiple percentages and weights,limit concurrent connections(data serving thread) in one datanode,1,1,1
237,HDFS-285,HDFS-286,Not A Problem,limit concurrent connections(data serving thread) in one datanode,Move Datanode packet IO logging to its own log,1,1,1
238,HDFS-286,HDFS-287,Unresolved,Move Datanode packet IO logging to its own log,should Storage.unlockAll() work through the list of storageDirs before bailing out?,1,1,1
239,HDFS-287,HDFS-288,Incomplete,should Storage.unlockAll() work through the list of storageDirs before bailing out?,Redundant computation in hashCode() implemenation,1,0,1
240,HDFS-288,HDFS-289,Fixed,Redundant computation in hashCode() implemenation,HDFS should blacklist datanodes that are not performing well,1,1,1
241,HDFS-290,HDFS-291,Later,Additional performance improvement to chooseTarget,combine FsShell.copyToLocal to ChecksumFileSystem.copyToLocalFile,1,0,1
242,HDFS-291,HDFS-292,Won't Fix,combine FsShell.copyToLocal to ChecksumFileSystem.copyToLocalFile,TestDFSIO Should print stats for each file,1,0,1
243,HDFS-292,HDFS-293,Unresolved,TestDFSIO Should print stats for each file,Remove code related to conversion of name-node and data-node storage directories to the format introduced in hadoop 0.13,1,1,1
244,HDFS-293,HDFS-294,Won't Fix,Remove code related to conversion of name-node and data-node storage directories to the format introduced in hadoop 0.13,Random writes in HDFS,1,0,1
245,HDFS-295,HDFS-296,Fixed,"Update the ""how to configure HDFS"" documentation to include new features",Serial streaming performance should be Math.min(ideal client performance; ideal serial hdfs performance),1,1,1
246,HDFS-296,HDFS-298,Incomplete,Serial streaming performance should be Math.min(ideal client performance; ideal serial hdfs performance),BlockSender and BlockReceiver should be refactored into separate classes,1,0,1
247,HADOOP-6148,HDFS-298,Fixed,Implement a pure Java CRC32 calculator,BlockSender and BlockReceiver should be refactored into separate classes,0,0,1
248,HDFS-298,HDFS-299,Not A Problem,BlockSender and BlockReceiver should be refactored into separate classes,myMetrix in NameNode class should not be static.,1,0,1
249,HDFS-299,HDFS-300,Fixed,myMetrix in NameNode class should not be static.,NameNode to blat total number of files and blocks,1,0,1
250,HDFS-300,HDFS-301,Not A Problem,NameNode to blat total number of files and blocks,Provide better error messages when fs.default.name is invalid,1,1,1
251,HDFS-301,HDFS-302,Unresolved,Provide better error messages when fs.default.name is invalid,DFS client warnings / info's should be centrally logged by name node,1,0,1
252,HDFS-302,HDFS-303,Unresolved,DFS client warnings / info's should be centrally logged by name node,Make contracts of LocalFileSystem and DistributedFileSystem consistent,1,1,1
253,HDFS-303,HDFS-304,Done,Make contracts of LocalFileSystem and DistributedFileSystem consistent,Slow namenode webUI (Taking 1 minute to load on 2000 nodes cluster.),1,1,1
254,HDFS-304,HDFS-305,Duplicate,Slow namenode webUI (Taking 1 minute to load on 2000 nodes cluster.),Namenode couldn't execute when the user name contains a space,1,1,1
255,HDFS-305,HDFS-306,Incomplete,Namenode couldn't execute when the user name contains a space,FSNamesystem.shutdown() should be a part of FSNamesystem.close() ,1,1,1
256,HDFS-306,HDFS-307,Fixed,FSNamesystem.shutdown() should be a part of FSNamesystem.close() ,Namenode GUI does not show actual memory usage,1,0,1
257,HDFS-307,HDFS-308,Invalid,Namenode GUI does not show actual memory usage,Improve TransferFsImage,1,0,1
258,HDFS-308,HDFS-309,Unresolved,Improve TransferFsImage,FSEditLog should log progress during replay,1,1,1
259,HDFS-310,HDFS-311,Unresolved,Validate configuration parameters,Modifications to enable multiple types of logging ,1,1,1
260,HDFS-313,HDFS-314,Unresolved,Threads in servers should not die silently.,Comment in dfs.hosts.exclude,1,0,1
261,HDFS-315,HDFS-316,Fixed,Allow simplified versioning for namenode and datanode metadata.,Balancer should run for a configurable # of iterations,0,0,1
262,HDFS-316,HDFS-317,Fixed,Balancer should run for a configurable # of iterations,Limiting memory usage on namenode,0,0,1
263,HDFS-317,HDFS-318,Unresolved,Limiting memory usage on namenode,Building Hadoop results in a lot of warnings,1,1,1
264,HDFS-318,HDFS-319,Incomplete,Building Hadoop results in a lot of warnings,Add option to fsck that checks the crc,1,1,1
265,HDFS-319,HDFS-320,Cannot Reproduce,Add option to fsck that checks the crc,Namenode should return lease recovery request with other requests,1,1,1
266,HDFS-320,HDFS-321,Won't Fix,Namenode should return lease recovery request with other requests,All FileSystem implementations should return Paths fully-qualified with scheme and host,1,1,1
267,HDFS-321,HDFS-322,Implemented,All FileSystem implementations should return Paths fully-qualified with scheme and host,While digesting edits NameNode should report its progress,1,1,1
268,HDFS-323,HDFS-324,Unresolved,Publish catalog of supported HDFS interfaces,Generate a network infrastructre map,1,1,1
269,HDFS-325,HDFS-326,Unresolved,DFS should not use round robin policy in determing on which volume (file system partition)  to allocate for the next block,Add a lifecycle interface for Hadoop components: namenodes; job clients; etc.,1,1,1
270,HDFS-326,HDFS-327,Won't Fix,Add a lifecycle interface for Hadoop components: namenodes; job clients; etc.,DataNode should warn about unknown files in storage,1,1,1
271,HDFS-327,HDFS-328,Unresolved,DataNode should warn about unknown files in storage,Improve fs -setrep error message for invalid replication factors,0,1,1
272,HDFS-328,HDFS-329,Fixed,Improve fs -setrep error message for invalid replication factors,separate space reservation for hdfs blocks and intermediate storage,0,0,1
273,HDFS-329,HDFS-330,Won't Fix,separate space reservation for hdfs blocks and intermediate storage,Datanode Web UIs should provide robots.txt,0,0,1
274,HDFS-330,HDFS-331,Fixed,Datanode Web UIs should provide robots.txt,hadoop fsck should ignore lost+found,0,0,1
275,HDFS-331,HDFS-332,Fixed,hadoop fsck should ignore lost+found,hadoop fs -put should return different code for different failures,1,0,1
276,HDFS-332,HDFS-333,Won't Fix,hadoop fs -put should return different code for different failures,A State Machine for name-node blocks.,1,1,1
277,HDFS-333,HDFS-334,Unresolved,A State Machine for name-node blocks.,dfsadmin -metasave should also log corrupt replicas info,0,0,1
278,HDFS-335,HDFS-336,Incomplete,improve singleton handling in DataNode,dfsadmin -report should report number of blocks from datanode,1,1,1
279,HDFS-336,HDFS-337,Unresolved,dfsadmin -report should report number of blocks from datanode,Name collision for AccessControlException.,1,0,1
280,HDFS-337,HDFS-338,Won't Fix,Name collision for AccessControlException.,When a block is severely under replicated at creation time; a request for block replication should be scheduled immediately,1,1,1
281,HDFS-338,HDFS-339,Fixed,When a block is severely under replicated at creation time; a request for block replication should be scheduled immediately, Periodically move blocks from full nodes to those with space,1,1,1
282,HDFS-339,HDFS-340,Not A Problem, Periodically move blocks from full nodes to those with space,Allow MAX_XCEIVER_COUNT to be configured,1,1,1
283,HDFS-340,HDFS-341,Not A Problem,Allow MAX_XCEIVER_COUNT to be configured,Better error message for DATA_TRANSFER_VERSION mismatched,1,1,1
284,HDFS-343,HDFS-344,Unresolved,Better Target selection for block replication,JavaDoc warnings in HDFS,1,0,1
285,HDFS-344,HDFS-345,Unresolved,JavaDoc warnings in HDFS,DataNode to send block reports to multiple namenodes?,1,1,1
286,HDFS-345,HDFS-346,Implemented,DataNode to send block reports to multiple namenodes?,"Version file in name-node image directory should include ""role"" field.",1,0,1
287,HDFS-346,HDFS-347,Unresolved,"Version file in name-node image directory should include ""role"" field.",DFS read performance suboptimal when client co-located on nodes with data,0,1,1
288,HDFS-347,HDFS-348,Fixed,DFS read performance suboptimal when client co-located on nodes with data,When a HDFS client fails to read a block (due to server failure) the namenode should log this,0,1,1
289,HDFS-348,HDFS-349,Not A Problem,When a HDFS client fails to read a block (due to server failure) the namenode should log this,SecondaryNameNode could include the hostname/port in socket connect failures for better diagnostics,1,0,1
290,HDFS-349,HDFS-350,Fixed,SecondaryNameNode could include the hostname/port in socket connect failures for better diagnostics,DFSClient more robust if the namenode is busy doing GC,1,0,1
291,HDFS-350,HDFS-351,Not A Problem,DFSClient more robust if the namenode is busy doing GC,Could FSEditLog report problems more elegantly than with System.exit(-1),1,0,1
292,HDFS-351,HDFS-352,Incomplete,Could FSEditLog report problems more elegantly than with System.exit(-1),saveNamespace command should be documented.,0,0,1
293,HDFS-352,HDFS-353,Fixed,saveNamespace command should be documented.,DFSClient does not always throw a FileNotFound exception when a file could not be opened,0,0,1
294,HDFS-353,HDFS-354,Unresolved,DFSClient does not always throw a FileNotFound exception when a file could not be opened,Data node process consumes 180% cpu ,1,0,1
295,HDFS-354,HDFS-355,Fixed,Data node process consumes 180% cpu ,Ability to throttle DFS/MR so as not to overwhelm colo to colo switches,1,1,1
296,HDFS-355,HDFS-356,Fixed,Ability to throttle DFS/MR so as not to overwhelm colo to colo switches,Short -metasave option ,1,0,1
297,HDFS-356,HDFS-357,Fixed,Short -metasave option ,CheckpointSignature should contain number of files.,1,0,1
298,HDFS-357,HDFS-358,Unresolved,CheckpointSignature should contain number of files.,DataBlockScanner (via periodic verification) could be improved to check for corrupt block length,1,1,1
299,HDFS-358,HDFS-359,Unresolved,DataBlockScanner (via periodic verification) could be improved to check for corrupt block length,Redundant field: DatanodeDescriptor.isAlive,1,1,1
300,HDFS-359,HDFS-360,Unresolved,Redundant field: DatanodeDescriptor.isAlive,Replace Vector types by ArrayList in FSDirectory,1,1,1
301,HDFS-360,HDFS-361,Unresolved,Replace Vector types by ArrayList in FSDirectory,Convert FSImage.removedStorageDirs into a map.,1,1,1
302,HDFS-361,HDFS-362,Won't Fix,Convert FSImage.removedStorageDirs into a map.,FSEditLog should not writes long and short as UTF8 and should not use ArrayWritable for writing non-array items,0,1,1
303,HDFS-362,HDFS-363,Fixed,FSEditLog should not writes long and short as UTF8 and should not use ArrayWritable for writing non-array items,list of dead nodes with time information,0,1,1
304,HDFS-365,HDFS-366,Incomplete,IPC server should not hold a client's response queue lock while writing response back to a client,Support manually fsck in DataNode,1,1,1
305,HDFS-367,HDFS-368,Fixed,Make HDFS daemons independent of fs.default.name,Add standard interface/methods for all services to query IPC and HTTP addresses and ports,1,0,1
306,HDFS-368,HDFS-369,Unresolved,Add standard interface/methods for all services to query IPC and HTTP addresses and ports,Use custom MAX_SIZE_TO_MOVE value  Balancer,1,1,1
307,HDFS-369,HDFS-370,Won't Fix,Use custom MAX_SIZE_TO_MOVE value  Balancer,Bad block reports should include the cause,1,0,1
308,HDFS-370,HDFS-372,Fixed,Bad block reports should include the cause,DataNode should reuse delBlockFromDisk,1,0,1
309,MAPREDUCE-2069,HDFS-372,Not A Problem,Distcp setup is slow,DataNode should reuse delBlockFromDisk,0,1,1
310,HDFS-372,HDFS-373,Not A Problem,DataNode should reuse delBlockFromDisk,Name node should notify administrator if when struggling with replication,1,0,1
311,HDFS-373,HDFS-374,Unresolved,Name node should notify administrator if when struggling with replication,HDFS needs to support a very large number of open files.,1,1,1
312,HDFS-374,HDFS-375,Fixed,HDFS needs to support a very large number of open files.,DFSClient cpu overhead is too high,1,1,1
313,HDFS-375,HDFS-376,Not A Problem,DFSClient cpu overhead is too high,FileSystem.listStatus should report the current length of a file if it has been sync'd,1,1,1
314,HDFS-376,HDFS-377,Unresolved,FileSystem.listStatus should report the current length of a file if it has been sync'd,Code Refactoring: separate codes which implement DataTransferProtocol,1,1,1
315,HDFS-377,HDFS-378,Fixed,Code Refactoring: separate codes which implement DataTransferProtocol,DFSClient should track failures by datanode across all streams,1,1,1
316,HDFS-378,HDFS-379,Unresolved,DFSClient should track failures by datanode across all streams,Cleanup and Document HDFS Client Intefaces and Protocol,1,1,1
317,HDFS-379,HDFS-380,Fixed,Cleanup and Document HDFS Client Intefaces and Protocol,support for persistent connections to improve random read performance.,1,1,1
318,HDFS-381,HDFS-382,Fixed,Datanode should report deletion of blocks to Namenode explicitly,When selecting node to put new block on; give priority to those with more free space/less blocks,1,0,1
319,HDFS-382,HDFS-383,Unresolved,When selecting node to put new block on; give priority to those with more free space/less blocks,Modify datanode configs to specify minimum JVM heapsize,1,0,1
320,HDFS-383,HDFS-384,Fixed,Modify datanode configs to specify minimum JVM heapsize,optionally ignore a bad entry in namenode state when starting up,1,1,1
321,HDFS-384,HDFS-385,Unresolved,optionally ignore a bad entry in namenode state when starting up,Design a pluggable interface to place replicas of blocks in HDFS,1,1,1
322,HDFS-385,HDFS-386,Fixed,Design a pluggable interface to place replicas of blocks in HDFS,NameNode webUI should show the config it is running with.,1,0,1
323,HDFS-387,HDFS-388,Not A Problem,Corrupted blocks leading to job failures,dfs.exclude file should allow unqualified host names,1,0,1
324,HDFS-388,HDFS-389,Unresolved,dfs.exclude file should allow unqualified host names,reduce periodic block report time from datanodes,1,1,1
325,HDFS-389,HDFS-390,Fixed,reduce periodic block report time from datanodes,Hadoop daemons should support generic command-line options by implementing the Tool interface,1,0,1
326,HDFS-390,HDFS-391,Fixed,Hadoop daemons should support generic command-line options by implementing the Tool interface,Block Report Optimization: Replace class instance,1,0,1
327,HDFS-391,HDFS-392,Fixed,Block Report Optimization: Replace class instance,Add a Random backoff for the initial block report sent to the Name node,1,1,1
328,HDFS-392,HDFS-393,Fixed,Add a Random backoff for the initial block report sent to the Name node,Block Report Optimization: Queue block reports,1,1,1
329,HDFS-393,HDFS-394,Won't Fix,Block Report Optimization: Queue block reports,NameNode shoud give the DataNodes a parameter that specifies the backoff time for initial block reports,1,1,1
330,HDFS-394,HDFS-395,Unresolved,NameNode shoud give the DataNodes a parameter that specifies the backoff time for initial block reports,DFS Scalability: Incremental block reports,0,1,1
331,HDFS-395,HDFS-396,Fixed,DFS Scalability: Incremental block reports,Process dfs.name.edits.dirs as URI ,0,1,1
332,HDFS-396,HDFS-397,Fixed,Process dfs.name.edits.dirs as URI ,Incorporate storage directories into EditLogFileInput/Output streams,1,1,1
333,HDFS-397,HDFS-398,Won't Fix,Incorporate storage directories into EditLogFileInput/Output streams,Cleanup HDFS FSConstants,1,1,1
334,HDFS-398,HDFS-399,Fixed,Cleanup HDFS FSConstants,Remove DFSFileInfo - FileStatus is sufficient,1,1,1
335,HDFS-399,HDFS-400,Fixed,Remove DFSFileInfo - FileStatus is sufficient,Make the Data transfer streaming protocol concrete,1,1,1
336,HDFS-400,HDFS-401,Fixed,Make the Data transfer streaming protocol concrete,Declare HDFS exceptions in the HDFS interface and also in class FileSystem and rethrow the encapsulated exception,1,1,1
337,HDFS-401,HDFS-402,Fixed,Declare HDFS exceptions in the HDFS interface and also in class FileSystem and rethrow the encapsulated exception,Display the server version in dfsadmin -report,1,0,1
338,HDFS-402,HDFS-403,Unresolved,Display the server version in dfsadmin -report,Horizontally partitioning,1,0,1
339,HDFS-403,HDFS-404,Unresolved,Horizontally partitioning,Why open method in class DFSClient would compare old LocatedBlocks and new LocatedBlocks?,1,1,1
340,HDFS-404,HDFS-405,Invalid,Why open method in class DFSClient would compare old LocatedBlocks and new LocatedBlocks?,Several unit tests failing on Windows frequently,1,0,1
341,HDFS-405,HDFS-406,Fixed,Several unit tests failing on Windows frequently,Automate test for Hadoop-4597,1,0,1
342,HDFS-406,HDFS-407,Won't Fix,Automate test for Hadoop-4597,data node startup problem,1,1,1
343,HDFS-407,HDFS-408,Cannot Reproduce,data node startup problem,Synthetic Load Generator for NameNode testing -- Next Generation,1,1,1
344,HDFS-408,HDFS-409,Won't Fix,Synthetic Load Generator for NameNode testing -- Next Generation,Add more access token tests,0,1,1
345,HDFS-409,HDFS-410,Fixed,Add more access token tests,fsck: Check for files-under-contruction without leases,0,1,1
346,HDFS-410,HDFS-411,Unresolved,fsck: Check for files-under-contruction without leases,parameter dfs.replication is not reflected when put file into hadoop with fuse-dfs,1,1,1
347,HDFS-412,HDFS-413,Fixed,Hadoop JMX usage makes Nagios monitoring impossible,fuse-dfs fix writeTest and add writeAppendtest,0,0,1
348,HDFS-413,HDFS-414,Unresolved,fuse-dfs fix writeTest and add writeAppendtest,add fuse-dfs to src/contrib/build.xml test target,0,1,1
349,HDFS-414,HDFS-415,Won't Fix,add fuse-dfs to src/contrib/build.xml test target,Unchecked exception thrown inside of BlockReceiver cause some threads hang,1,0,1
350,HDFS-415,HDFS-416,Fixed,Unchecked exception thrown inside of BlockReceiver cause some threads hang,thriftfs creates jar file named $\{version\}-thriftfs.jar,1,0,1
351,HDFS-416,HDFS-417,Won't Fix,thriftfs creates jar file named $\{version\}-thriftfs.jar,Improvements to Hadoop Thrift bindings,1,0,1
352,HDFS-417,HDFS-418,Won't Fix,Improvements to Hadoop Thrift bindings,Move new per-daemon Thrift contrib into a new contrib project/package layout,1,0,1
353,HDFS-418,HDFS-419,Won't Fix,Move new per-daemon Thrift contrib into a new contrib project/package layout,Add Thrift interface to JobTracker/TaskTracker,1,1,1
354,HDFS-419,HDFS-420,Won't Fix,Add Thrift interface to JobTracker/TaskTracker,Fuse-dfs should cache fs handles,0,1,1
355,HDFS-421,HDFS-422,Unresolved,fuse-dfs - df -kh on hdfs mount shows much less %used than the dfs UI,fuse-dfs leaks FileSystem handles as it never disconnects them because the FileSystem.Cache does not do reference counting,1,0,1
356,HDFS-423,HDFS-424,Fixed,Unbreak FUSE build and fuse_dfs_wrapper.sh,FUSE module chokes on directories with lots (10;000+ or so) files,1,1,1
357,HDFS-424,HDFS-425,Unresolved,FUSE module chokes on directories with lots (10;000+ or so) files,fuse has major performance drop on slower machines,1,0,1
358,HDFS-425,HDFS-426,Unresolved,fuse has major performance drop on slower machines,fuse-dfs documentation,1,1,1
359,HDFS-426,HDFS-427,Unresolved,fuse-dfs documentation,fuse-dfs should support symlinks,1,0,1
360,HDFS-427,HDFS-428,Unresolved,fuse-dfs should support symlinks,fuse-dfs implement posix access method,1,0,1
361,HDFS-428,HDFS-429,Unresolved,fuse-dfs implement posix access method,fuse-dfs implement posix truncate functionality,1,0,1
362,HDFS-429,HDFS-430,Fixed,fuse-dfs implement posix truncate functionality,create posix-like (as far as we can) layer for Linux on top of libhdfs,1,0,1
363,HDFS-430,HDFS-431,Later,create posix-like (as far as we can) layer for Linux on top of libhdfs,port fuse-dfs existing autoconf to hadoop project's autoconf infrastructure,1,1,1
364,HDFS-431,HDFS-432,Invalid,port fuse-dfs existing autoconf to hadoop project's autoconf infrastructure,fuse-dfs: call fsshell trash instead of c re-implementation,1,1,1
365,HDFS-432,HDFS-433,Unresolved,fuse-dfs: call fsshell trash instead of c re-implementation,Move fuse_dfs_wrapper.sh and fuse_dfs into the hadoop/contrib/fuse_dfs deploy directory and use hadoop-env.sh to get env info,1,0,1
366,HDFS-433,HDFS-434,Incomplete,Move fuse_dfs_wrapper.sh and fuse_dfs into the hadoop/contrib/fuse_dfs deploy directory and use hadoop-env.sh to get env info,add fuse-dfs test for non sequential writes to ensure an error is returned,1,0,1
367,HDFS-434,HDFS-435,Unresolved,add fuse-dfs test for non sequential writes to ensure an error is returned,Add orthogonal fault injection mechanism/framework,0,0,1
368,HDFS-435,HDFS-436,Fixed,Add orthogonal fault injection mechanism/framework,AspectJ framework for HDFS code and tests,1,1,1
369,HDFS-436,HDFS-438,Fixed,AspectJ framework for HDFS code and tests,Improve help message for quotas,0,0,1
370,HDFS-438,HDFS-439,Fixed,Improve help message for quotas,HADOOP-5961 is incorrectly committed.,1,0,1
371,HDFS-439,HDFS-440,Fixed,HADOOP-5961 is incorrectly committed.,javadoc warnings: broken links,0,0,1
372,HDFS-441,HDFS-442,Fixed,TestFTPFileSystem fails,dfsthroughput in test.jar throws NPE,1,0,1
373,HDFS-442,HDFS-443,Fixed,dfsthroughput in test.jar throws NPE,New metrics in namenode to capture lost heartbeats.,0,0,1
374,HDFS-443,HDFS-444,Fixed,New metrics in namenode to capture lost heartbeats.,Current fault injection framework implementation doesn't allow to change probability levels dynamically,0,0,1
375,HDFS-444,HDFS-445,Fixed,Current fault injection framework implementation doesn't allow to change probability levels dynamically,pread() fails when cached block locations are no longer valid,0,0,1
376,HDFS-445,HDFS-446,Fixed,pread() fails when cached block locations are no longer valid,Offline Image Viewer Ls visitor incorrectly says 'output file' instead of 'input file',0,0,1
377,HDFS-446,HDFS-447,Fixed,Offline Image Viewer Ls visitor incorrectly says 'output file' instead of 'input file',proxy to call LDAP for IP lookup and get user ID and directories; validate requested URL,0,0,1
378,HDFS-447,HDFS-448,Fixed,proxy to call LDAP for IP lookup and get user ID and directories; validate requested URL,An IOException thrown in the BlockReceiver file causes some tests to hang,0,0,1
379,HDFS-448,HDFS-449,Fixed,An IOException thrown in the BlockReceiver file causes some tests to hang,javadoc warnings ,0,1,1
380,HDFS-450,HDFS-451,Fixed,eclipse-files target does not create HDFS_Ant_Builder,Test DataTransferProtocol with fault injection,0,0,1
381,HDFS-451,HDFS-452,Fixed,Test DataTransferProtocol with fault injection,Fs -count throws Access Control Exception when restricted acess directories are present in the user's directory  . ,0,0,1
382,HDFS-452,HDFS-453,Unresolved,Fs -count throws Access Control Exception when restricted acess directories are present in the user's directory  . ,XML-based metrics as JSP servlet for NameNode,0,1,1
383,HDFS-453,HDFS-454,Won't Fix,XML-based metrics as JSP servlet for NameNode,HDFS workflow in JIRA does not match MAPREDUCE; HADOOP,0,1,1
384,HDFS-454,HDFS-455,Fixed,HDFS workflow in JIRA does not match MAPREDUCE; HADOOP,Make NN and DN handle in a intuitive way comma-separated configuration strings,0,0,1
385,HDFS-455,HDFS-456,Fixed,Make NN and DN handle in a intuitive way comma-separated configuration strings,Problems with dfs.name.edits.dirs as URI,0,0,1
386,HDFS-456,HDFS-457,Fixed,Problems with dfs.name.edits.dirs as URI,better handling of volume failure in Data Node storage,0,0,1
387,HDFS-457,HDFS-458,Fixed,better handling of volume failure in Data Node storage,Create target for 10 minute patch test build for hdfs,0,1,1
388,HDFS-458,HDFS-459,Fixed,Create target for 10 minute patch test build for hdfs,Job History Log Analyzer,0,1,1
