,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
336,SPARK-631,SPARK-632,Fixed,SPARK_LOCAL_IP environment variable should also affect spark.master.host,Akka system names need to be normalized (since they are case-sensitive),1,1,1
337,SPARK-632,SPARK-633,Fixed,Akka system names need to be normalized (since they are case-sensitive),Support dropping blocks and RDDs from block manager,1,1,1
338,SPARK-633,SPARK-634,Fixed,Support dropping blocks and RDDs from block manager,Track and display a read count for each block replica in BlockManager,0,1,1
339,SPARK-634,SPARK-635,Won't Fix,Track and display a read count for each block replica in BlockManager,Pass a TaskContext object to compute() interface,0,1,1
340,SPARK-635,SPARK-636,Fixed,Pass a TaskContext object to compute() interface,Add mechanism to run system management/configuration tasks on all workers,0,1,1
341,SPARK-637,SPARK-638,Later,Create troubleshooting checklist,Standalone --cluster-type option broken in spark-ec2 due to SPARK_MASTER_IP setting,0,1,1
342,SPARK-638,SPARK-639,Fixed,Standalone --cluster-type option broken in spark-ec2 due to SPARK_MASTER_IP setting,Standalone cluster should report executor exit codes more nicely to clients,1,1,1
343,SPARK-639,SPARK-640,Fixed,Standalone cluster should report executor exit codes more nicely to clients,Update Hadoop 1 version to 1.1.0 (especially on AMIs),1,1,1
344,SPARK-640,SPARK-641,Fixed,Update Hadoop 1 version to 1.1.0 (especially on AMIs),spark-ec2 standalone launch should create ~/mesos-ec2/slaves,0,0,1
345,SPARK-641,SPARK-642,Fixed,spark-ec2 standalone launch should create ~/mesos-ec2/slaves,spark-ec2 standalone launch should set SPARK_MEM and SPARK_JAVA_OPTS,1,1,1
346,SPARK-642,SPARK-643,Fixed,spark-ec2 standalone launch should set SPARK_MEM and SPARK_JAVA_OPTS,Standalone master crashes during actor restart,0,0,1
347,SPARK-643,SPARK-644,Fixed,Standalone master crashes during actor restart,Jobs canceled due to repeated executor failures may hang,1,1,1
348,SPARK-644,SPARK-645,Fixed,Jobs canceled due to repeated executor failures may hang,Calling distinct() without parentheses fails,1,0,1
349,SPARK-645,SPARK-646,Fixed,Calling distinct() without parentheses fails,Floating point overflow/underflow in LR examples,0,0,1
350,SPARK-646,SPARK-647,Fixed,Floating point overflow/underflow in LR examples,ConnectionManager.sendMessage may create too many unnecessary connections,0,1,1
351,SPARK-647,SPARK-648,Fixed,ConnectionManager.sendMessage may create too many unnecessary connections,takeSample() with repetitions should be able to return more items than an RDD contains,0,0,1
352,SPARK-648,SPARK-649,Fixed,takeSample() with repetitions should be able to return more items than an RDD contains,Windows support for PySpark,0,0,1
353,SPARK-649,SPARK-650,Fixed,Windows support for PySpark,"Add a ""setup hook"" API for running initialization code on each executor",0,0,1
354,SPARK-651,SPARK-652,Fixed,Port sample()/takeSample() to PySpark,Propagate exceptions from PySpark workers to the driver,1,1,1
355,SPARK-653,SPARK-654,Fixed,Add accumulators to PySpark,Use ID of hash function when comparing Python partitioner objects in equals(),1,1,1
356,SPARK-654,SPARK-655,Fixed,Use ID of hash function when comparing Python partitioner objects in equals(),Implement co-partitioning aware joins in PySpark,1,1,1
357,SPARK-656,SPARK-657,Fixed,Let Amazon choose our EC2 clusters' availability zone if the user does not specify one,Don't use multiple loopback IP addresses in unit tests,0,0,1
358,SPARK-657,SPARK-658,Fixed,Don't use multiple loopback IP addresses in unit tests,Make Spark execution time logging more obvious and easier to read,1,0,1
359,SPARK-658,SPARK-659,Fixed,Make Spark execution time logging more obvious and easier to read,The master web interface is broken for Scala 2.10,1,1,1
360,SPARK-659,SPARK-660,Fixed,The master web interface is broken for Scala 2.10,Add StorageLevel support in Python,0,1,1
361,SPARK-660,SPARK-661,Fixed,Add StorageLevel support in Python,Java unit tests don't seem to run with Maven,0,1,1
362,SPARK-661,SPARK-662,Cannot Reproduce,Java unit tests don't seem to run with Maven,Executor should only download files & jars once,1,0,1
363,SPARK-662,SPARK-663,Fixed,Executor should only download files & jars once,Implement Fair scheduler within ClusterScheduler,0,0,1
364,SPARK-663,SPARK-664,Fixed,Implement Fair scheduler within ClusterScheduler,Accumulator updates should get locally merged before sent to the driver,1,0,1
365,SPARK-664,SPARK-665,Won't Fix,Accumulator updates should get locally merged before sent to the driver,Create RPM packages for Spark,0,0,1
366,SPARK-665,SPARK-666,Won't Fix,Create RPM packages for Spark,Make Spark's master debug level logging consumable,0,1,1
367,SPARK-666,SPARK-667,Fixed,Make Spark's master debug level logging consumable,IntelliJ may insert stubs for inherited methods in Java Function classes,0,0,1
368,SPARK-667,SPARK-668,Cannot Reproduce,IntelliJ may insert stubs for inherited methods in Java Function classes,JavaRDDLike.flatMap(PairFlatMapFunction) may fail with typechecking errors,1,0,1
369,SPARK-668,SPARK-669,Fixed,JavaRDDLike.flatMap(PairFlatMapFunction) may fail with typechecking errors,Send back task results through BlockManager instead of Akka messages,0,1,1
370,SPARK-669,SPARK-670,Fixed,Send back task results through BlockManager instead of Akka messages,"spark-ec2 should warn if you use the ""start"" command without passing a SSH key file",0,0,1
371,SPARK-670,SPARK-671,Fixed,"spark-ec2 should warn if you use the ""start"" command without passing a SSH key file",Spark runs out of memory on fork/exec (affects both pipes and python),0,0,1
372,SPARK-673,SPARK-674,Fixed,PySpark should capture and re-throw Python exceptions,Gateway JVM's should not be launched on slave,1,1,1
373,SPARK-674,SPARK-675,Fixed,Gateway JVM's should not be launched on slave,Gateway JVM should ask for less than SPARK_MEM memory,1,0,1
374,SPARK-675,SPARK-676,Invalid,Gateway JVM should ask for less than SPARK_MEM memory,Abbreviation in SPARK_MEM but not in SPARK_WORKER_MEMORY,0,0,1
375,SPARK-676,SPARK-677,Won't Fix,Abbreviation in SPARK_MEM but not in SPARK_WORKER_MEMORY,PySpark should not collect results through local filesystem,0,0,1
376,SPARK-677,SPARK-678,Fixed,PySpark should not collect results through local filesystem,Add an example that does a roll-up on log data,0,1,1
377,SPARK-678,SPARK-679,Fixed,Add an example that does a roll-up on log data,Have a DSL or other language support for OLAP expressions,1,1,1
378,SPARK-680,SPARK-681,Cannot Reproduce,broadcast hangs spark cluster,Optimize hashtables used in Spark,1,1,1
379,SPARK-681,SPARK-682,Fixed,Optimize hashtables used in Spark,Memoize results of getPreferredLocations,1,0,1
380,SPARK-683,SPARK-684,Fixed,Spark 0.7 with Hadoop 1.0 does not work with current AMI's HDFS installation,Move downloads links on Spark website away from GitHub,0,1,1
381,SPARK-684,SPARK-685,Fixed,Move downloads links on Spark website away from GitHub,Add an environment variable to launch PySpark with ipython,0,0,1
382,SPARK-685,SPARK-686,Fixed,Add an environment variable to launch PySpark with ipython,Port FT heartbeat and fixes from 0.6 branch to master,0,0,1
383,SPARK-686,SPARK-687,Fixed,Port FT heartbeat and fixes from 0.6 branch to master,Use separate SPARK_DAEMON_MEMORY setting in Windows run script too,0,0,1
384,SPARK-687,SPARK-688,Fixed,Use separate SPARK_DAEMON_MEMORY setting in Windows run script too,Task crashed when I do spark stress test,0,0,1
385,SPARK-688,SPARK-689,Incomplete,Task crashed when I do spark stress test,Task will crash when setting SPARK_WORKER_CORES> 128,0,1,1
386,SPARK-689,SPARK-690,Cannot Reproduce,Task will crash when setting SPARK_WORKER_CORES> 128,Stack overflow when running pagerank more than 10000 iterators,1,1,1
387,SPARK-690,SPARK-691,Unresolved,Stack overflow when running pagerank more than 10000 iterators,Infinite recursion in doCheckpoint when running Bagel,0,1,1
388,SPARK-691,SPARK-692,Fixed,Infinite recursion in doCheckpoint when running Bagel,spark-shell doesn't start in 0.6.2,1,0,1
389,SPARK-692,SPARK-693,Done,spark-shell doesn't start in 0.6.2,Let deploy scripts set alternate conf; work directories,1,1,1
390,SPARK-694,SPARK-695,Fixed,[pyspark] operator.getattr not serialized,Exponential recursion in getPreferredLocations,1,1,1
391,SPARK-696,SPARK-697,Fixed,sortByKey(ascending: Boolean) ignores ascending parameter,RDD should be covariant in T,0,1,1
392,SPARK-698,SPARK-699,Fixed,"Spark Standalone Mode is leaving a java process ""spark.executor.StandaloneExecutorBackend"" open on Windows",Add example of reading from HBase,0,1,1
393,SPARK-699,SPARK-700,Fixed,Add example of reading from HBase,Add example of reading from Cassandra,1,1,1
394,SPARK-700,SPARK-701,Fixed,Add example of reading from Cassandra,Wrong SPARK_MEM setting with different EC2 master and worker machine types,0,1,1
395,SPARK-701,SPARK-702,Fixed,Wrong SPARK_MEM setting with different EC2 master and worker machine types,All PairRDDFunctions should accept JFunction (not Function),0,1,1
396,SPARK-702,SPARK-703,Fixed,All PairRDDFunctions should accept JFunction (not Function),KafkaWordCount example crashes with java.lang.ArrayIndexOutOfBoundsException in CheckpointRDD.scala,0,1,1
397,SPARK-703,SPARK-704,Not A Problem,KafkaWordCount example crashes with java.lang.ArrayIndexOutOfBoundsException in CheckpointRDD.scala,ConnectionManager sometimes cannot detect loss of sending connections,1,1,1
398,SPARK-704,SPARK-705,Cannot Reproduce,ConnectionManager sometimes cannot detect loss of sending connections,Implement sortByKey() in PySpark,0,1,1
399,SPARK-705,SPARK-706,Fixed,Implement sortByKey() in PySpark,Failures in block manager put leads to task hanging,0,1,1
400,SPARK-706,SPARK-707,Cannot Reproduce,Failures in block manager put leads to task hanging,Port more of the Scala example programs to Java,0,0,1
401,SPARK-707,SPARK-708,Fixed,Port more of the Scala example programs to Java,add a JobLogger for Spark,0,0,1
402,SPARK-708,SPARK-709,Fixed,add a JobLogger for Spark,Dropping a block reports 0 bytes,0,1,1
403,SPARK-709,SPARK-710,Incomplete,Dropping a block reports 0 bytes,Remove dependency on Twitter4J repository,1,0,1
404,SPARK-710,SPARK-711,Fixed,Remove dependency on Twitter4J repository,Spark Streaming 0.7.0: ArrayIndexOutOfBoundsException in KafkaWordCount Example,0,0,1
405,SPARK-712,SPARK-713,Fixed,Kafka OutOfMemoryError,Broken link in quick start guide,0,0,1
406,SPARK-713,SPARK-714,Fixed,Broken link in quick start guide,"Link to YARN document broken in ""Launching Spark on YARN"" doc",1,1,1
407,SPARK-714,SPARK-715,Fixed,"Link to YARN document broken in ""Launching Spark on YARN"" doc",Add documentation for using Maven to build Spark using,1,1,1
408,SPARK-715,SPARK-716,Fixed,Add documentation for using Maven to build Spark using,Unit tests fail out of the box,0,1,1
409,SPARK-716,SPARK-717,Fixed,Unit tests fail out of the box,Refactor Programming Guides in Documentation,0,1,1
410,SPARK-717,SPARK-718,Fixed,Refactor Programming Guides in Documentation,NPE when performing action during transformation,0,1,1
411,SPARK-718,SPARK-720,Done,NPE when performing action during transformation,Statically guarantee serialization will succeed,0,1,1
412,SPARK-720,SPARK-721,Won't Fix,Statically guarantee serialization will succeed,Fix remaining deprecation warnings,0,0,1
413,SPARK-721,SPARK-722,Fixed,Fix remaining deprecation warnings,"Prefix current Spark package names with ""org.spark-project.""",1,0,1
414,SPARK-722,SPARK-723,Fixed,"Prefix current Spark package names with ""org.spark-project.""",Upgrade from Scala 2.9.2 to 2.9.3,0,1,1
415,SPARK-723,SPARK-724,Fixed,Upgrade from Scala 2.9.2 to 2.9.3,Have Akka logging enabled by default for standalone daemons,0,1,1
416,SPARK-724,SPARK-725,Fixed,Have Akka logging enabled by default for standalone daemons,Ran out of disk space on EC2 master due to Ganglia logs,0,1,1
417,SPARK-725,SPARK-726,Not A Problem,Ran out of disk space on EC2 master due to Ganglia logs,Possible bugs in zip() transformation,0,1,1
418,SPARK-726,SPARK-727,Fixed,Possible bugs in zip() transformation,Various improvements to Spark EC2 Scripts,0,1,1
419,SPARK-727,SPARK-728,Fixed,Various improvements to Spark EC2 Scripts,Automatically infer AMI ids based on Region; HVM/Non-HVM etc.,1,1,1
420,SPARK-728,SPARK-729,Fixed,Automatically infer AMI ids based on Region; HVM/Non-HVM etc.,Closures not always serialized at capture time,0,1,1
421,SPARK-729,SPARK-730,Won't Fix,Closures not always serialized at capture time,Unit testing failure,0,0,1
422,SPARK-730,SPARK-731,Fixed,Unit testing failure,CheckpointRDD with zero partitions test failure,0,1,1
423,SPARK-732,SPARK-733,Won't Fix,Recomputation of RDDs may result in duplicated accumulator updates,Add documentation on use of accumulators in lazy transformation,0,0,1
424,SPARK-733,SPARK-734,Fixed,Add documentation on use of accumulators in lazy transformation,Adjust default timeouts to be more sane,0,1,1
425,SPARK-734,SPARK-735,Fixed,Adjust default timeouts to be more sane,memory leak in KryoSerializer,1,1,1
426,SPARK-735,SPARK-736,Fixed,memory leak in KryoSerializer,Killing tasks in spark,1,0,1
427,SPARK-737,SPARK-738,Fixed,Silence expected exceptions for unit tests,Spark should detect and squash nonserializable exceptions,1,0,1
428,SPARK-738,SPARK-739,Fixed,Spark should detect and squash nonserializable exceptions,Have quickstart standalone read README instead of log file,1,0,1
429,SPARK-739,SPARK-740,Fixed,Have quickstart standalone read README instead of log file,Spark block manager UI has bug when enabling Spark Streaming,0,0,1
430,SPARK-740,SPARK-741,Fixed,Spark block manager UI has bug when enabling Spark Streaming,DiskStore should use > 8kB buffer when doing writes,0,0,1
431,SPARK-741,SPARK-742,Fixed,DiskStore should use > 8kB buffer when doing writes,Task Metrics should not employ per-record timing by default,1,0,1
432,SPARK-742,SPARK-743,Fixed,Task Metrics should not employ per-record timing by default,An Akka-cluster based masterless standalone mode for Spark.,0,0,1
433,SPARK-743,SPARK-744,Won't Fix,An Akka-cluster based masterless standalone mode for Spark.,BlockManagerUI with no RDD: java.lang.UnsupportedOperationException: empty.reduceLeft,0,0,1
434,SPARK-744,SPARK-745,Incomplete,BlockManagerUI with no RDD: java.lang.UnsupportedOperationException: empty.reduceLeft,Document Scala environment configuration when Scala is installed from RPM,0,0,1
435,SPARK-745,SPARK-746,Fixed,Document Scala environment configuration when Scala is installed from RPM,Automatically Use Avro Serialization for Avro Objects,0,0,1
436,SPARK-746,SPARK-747,Fixed,Automatically Use Avro Serialization for Avro Objects,Throw an exception on slaves if a message is sent that is larger than akka's max frame size,0,1,1
437,SPARK-747,SPARK-748,Fixed,Throw an exception on slaves if a message is sent that is larger than akka's max frame size,Add documentation page describing interoperability with other software (e.g. HBase; JDBC; Kafka; etc.),0,1,1
438,SPARK-748,SPARK-749,Won't Fix,Add documentation page describing interoperability with other software (e.g. HBase; JDBC; Kafka; etc.),spark-ec2 fails to detect cluster after ssh error during launch,0,1,1
439,SPARK-749,SPARK-750,Fixed,spark-ec2 fails to detect cluster after ssh error during launch,LocalSparkContext should be included in Spark JAR,0,0,1
440,SPARK-751,SPARK-752,Fixed,Consolidate shuffle files,CoalescedRDD should maximize locality,1,1,1
441,SPARK-752,SPARK-753,Fixed,CoalescedRDD should maximize locality,ClusterSchedulerSuite unit test will failed in some scenarios,0,0,1
442,SPARK-753,SPARK-754,Fixed,ClusterSchedulerSuite unit test will failed in some scenarios,Multiple Spark Contexts active in a single Spark Context,1,0,1
443,SPARK-755,SPARK-756,Cannot Reproduce,Kryo serialization failing - MLbase,JAR file appears corrupt to workers. - MLbase,0,1,1
444,SPARK-756,SPARK-757,Cannot Reproduce,JAR file appears corrupt to workers. - MLbase,Deserialization Exception partway into long running job with Netty - MLbase,1,1,1
445,SPARK-757,SPARK-758,Not A Problem,Deserialization Exception partway into long running job with Netty - MLbase,ALS scalability for MLbase,0,1,1
446,SPARK-758,SPARK-759,Incomplete,ALS scalability for MLbase,Change how we track AMI ids in the EC2 scripts,0,1,1
447,SPARK-759,SPARK-760,Fixed,Change how we track AMI ids in the EC2 scripts,Include a simple PageRank example in Spark,0,0,1
448,SPARK-760,SPARK-761,Fixed,Include a simple PageRank example in Spark,Print a nicer error message when incompatible Spark binaries try to talk,0,1,1
449,SPARK-762,SPARK-763,Fixed,The simple tutorial doesn't say anything about including the Spark jar or the Spark codepath,Built-in support for saving with compression,0,1,1
450,SPARK-763,SPARK-764,Fixed,Built-in support for saving with compression,Fix SPARK_EXAMPLES_JAR in 0.7.2,0,1,1
451,SPARK-764,SPARK-765,Fixed,Fix SPARK_EXAMPLES_JAR in 0.7.2,Test suite should run Spark example programs,1,1,1
452,SPARK-765,SPARK-766,Unresolved,Test suite should run Spark example programs,Add executor info for the task completed message,0,1,1
453,SPARK-766,SPARK-767,Fixed,Add executor info for the task completed message,Standardize web ui port,1,0,1
454,SPARK-767,SPARK-768,Fixed,Standardize web ui port,Fail a task when the remote block it is fetching is not serializable,1,0,1
455,SPARK-768,SPARK-769,Cannot Reproduce,Fail a task when the remote block it is fetching is not serializable,block manager UI should contain the locations for each RDD block,1,1,1
456,SPARK-769,SPARK-770,Fixed,block manager UI should contain the locations for each RDD block,Extend and Consolidate Spark Web UI,1,1,1
457,SPARK-770,SPARK-771,Fixed,Extend and Consolidate Spark Web UI,Throw a more meaning message when SparkContext cannot connect to the master,1,1,1
458,SPARK-771,SPARK-772,Fixed,Throw a more meaning message when SparkContext cannot connect to the master,groupByKey should disable map side combine,1,1,1
459,SPARK-772,SPARK-773,Fixed,groupByKey should disable map side combine,Add fair scheduler pool information UI similar with hadoop,0,0,1
460,SPARK-773,SPARK-774,Fixed,Add fair scheduler pool information UI similar with hadoop,cogroup should also disable map side combine by default,0,0,1
461,SPARK-774,SPARK-776,Fixed,cogroup should also disable map side combine by default,Support adding jars to Spark shell,1,1,1
462,SPARK-776,SPARK-777,Fixed,Support adding jars to Spark shell,spark.util.AkkaUtils not usable out of spark package,0,0,1
463,SPARK-777,SPARK-778,Won't Fix,spark.util.AkkaUtils not usable out of spark package,run script should try java executable from JAVA_HOME first,0,0,1
464,SPARK-778,SPARK-779,Fixed,run script should try java executable from JAVA_HOME first,Monitoring and logging improvement,1,1,1
465,SPARK-779,SPARK-780,Fixed,Monitoring and logging improvement,stdout log should contain the command to launch the worker JVM,1,1,1
466,SPARK-780,SPARK-781,Fixed,stdout log should contain the command to launch the worker JVM,"Log the temp directory path when Spark says ""Failed to create temp directory""",1,1,1
467,SPARK-781,SPARK-782,Fixed,"Log the temp directory path when Spark says ""Failed to create temp directory""",Multiple versions of ASM being put on classpath,1,1,1
468,SPARK-782,SPARK-783,Fixed,Multiple versions of ASM being put on classpath,Web UI should report whether a job/task has failed,1,1,1
469,SPARK-783,SPARK-784,Fixed,Web UI should report whether a job/task has failed,"foldByKey does not clone the ""zero value"" for each key; leading to overwriting",0,1,1
470,SPARK-784,SPARK-785,Fixed,"foldByKey does not clone the ""zero value"" for each key; leading to overwriting",ClosureCleaner not invoked on most PairRDDFunctions,1,1,1
471,SPARK-785,SPARK-786,Fixed,ClosureCleaner not invoked on most PairRDDFunctions,Clean up old work directories in standalone worker,0,1,1
472,SPARK-787,SPARK-788,Fixed,Add EC2 Script Option to Push EC2 Credentials to Spark Nodes,Add spark metrics system,0,1,1
473,SPARK-788,SPARK-789,Fixed,Add spark metrics system,ApplicationRemoved message shouldn't be sent to terminated application driver actor,0,0,1
474,SPARK-789,SPARK-790,Fixed,ApplicationRemoved message shouldn't be sent to terminated application driver actor,Implement the reregistered() callback in MesosScheduler to support master failover,0,0,1
475,SPARK-790,SPARK-791,Unresolved,Implement the reregistered() callback in MesosScheduler to support master failover,add DenseVector and SparseVector to mllib; and replace all Array[Double] with Vectors,0,0,1
476,SPARK-792,SPARK-793,Fixed,PairRDDFunctions should expect Product2 instead of Tuple2,DAGScheduler doesn't release ActiveJob inside idToActiveJob,0,1,1
477,SPARK-793,SPARK-794,Fixed,DAGScheduler doesn't release ActiveJob inside idToActiveJob,Remove sleep() in ClusterScheduler.stop,0,1,1
478,SPARK-794,SPARK-795,Fixed,Remove sleep() in ClusterScheduler.stop,Numerous tests failing in maven build,0,0,1
479,SPARK-795,SPARK-796,Fixed,Numerous tests failing in maven build,Jobs are always marked as SUCCEEDED even it's actually failed on Yarn.,0,1,1
480,SPARK-796,SPARK-797,Fixed,Jobs are always marked as SUCCEEDED even it's actually failed on Yarn.,ML failures if libfortran is not installed,0,0,1
481,SPARK-797,SPARK-798,Fixed,ML failures if libfortran is not installed,AMI: ami-530f7a3a and Mesos,0,1,1
482,SPARK-798,SPARK-799,Won't Fix,AMI: ami-530f7a3a and Mesos,Windows versions of the deploy scripts,0,1,1
483,SPARK-799,SPARK-800,Unresolved,Windows versions of the deploy scripts,Improve Quickstart Docs to Make Full Deployment More Clear,0,1,1
484,SPARK-800,SPARK-801,Fixed,Improve Quickstart Docs to Make Full Deployment More Clear,Time columns in web UI tables don't sort properly,0,0,1
485,SPARK-801,SPARK-802,Fixed,Time columns in web UI tables don't sort properly,Link to job UI from standalone deploy cluster web UI,0,1,1
486,SPARK-802,SPARK-803,Fixed,Link to job UI from standalone deploy cluster web UI,Open ports 33000-33010 on EC2 clusters for accessing job UI,0,0,1
487,SPARK-803,SPARK-804,Fixed,Open ports 33000-33010 on EC2 clusters for accessing job UI,Show task status in the Stage Details table on job UI,0,0,1
488,SPARK-804,SPARK-805,Fixed,Show task status in the Stage Details table on job UI,When determining the Spark method for a stage or RDD; look only in spark.* classes,0,1,1
489,SPARK-805,SPARK-806,Fixed,When determining the Spark method for a stage or RDD; look only in spark.* classes,Show application name in HTML page titles on job web UI,0,0,1
490,SPARK-806,SPARK-807,Fixed,Show application name in HTML page titles on job web UI,Show totals for shuffle data and CPU time in Stage pages of UI,1,0,1
491,SPARK-807,SPARK-808,Fixed,Show totals for shuffle data and CPU time in Stage pages of UI,"Add an ""executors"" tab to job UI that shows executor stats",1,0,1
492,SPARK-808,SPARK-809,Fixed,"Add an ""executors"" tab to job UI that shows executor stats",Give newly registered apps a set of executors right away,0,0,1
493,SPARK-809,SPARK-810,Won't Fix,Give newly registered apps a set of executors right away,Ensure thread safety of Spark UI,0,0,1
494,SPARK-810,SPARK-811,Fixed,Ensure thread safety of Spark UI,Job UI should show running tasks,0,1,1
495,SPARK-811,SPARK-812,Fixed,Job UI should show running tasks,Netty shuffle creates a lot of open file handles,0,1,1
496,SPARK-812,SPARK-813,Invalid,Netty shuffle creates a lot of open file handles,Poor locality in master due to ClusterScheduler changes,0,1,1
497,SPARK-813,SPARK-814,Fixed,Poor locality in master due to ClusterScheduler changes,Result stages should be named after the action that invoked them,1,0,1
498,SPARK-814,SPARK-815,Fixed,Result stages should be named after the action that invoked them,PySpark's parallelize() should batch objects after partitioning (instead of before),0,0,1
499,SPARK-815,SPARK-816,Fixed,PySpark's parallelize() should batch objects after partitioning (instead of before),Add Documentation Page for Building and Deploying with a CDH/HDP Cluster,0,1,1
500,SPARK-816,SPARK-817,Fixed,Add Documentation Page for Building and Deploying with a CDH/HDP Cluster,Consistently invoke bash with /usr/bin/env bash in scripts,0,0,1
501,SPARK-817,SPARK-818,Fixed,Consistently invoke bash with /usr/bin/env bash in scripts,Design Spark Job Server,1,0,1
502,SPARK-818,SPARK-819,Won't Fix,Design Spark Job Server,netty: ChannelInboundByteHandlerAdapter no longer exist in 4.0.3.Final,0,1,1
503,SPARK-819,SPARK-820,Fixed,netty: ChannelInboundByteHandlerAdapter no longer exist in 4.0.3.Final,Use Bootstrap progress bars in web UI,0,0,1
504,SPARK-820,SPARK-821,Fixed,Use Bootstrap progress bars in web UI,Driver program should not put a block in memory,0,0,1
505,SPARK-821,SPARK-822,Fixed,Driver program should not put a block in memory,defaultMinSplits can't be set higher than 2,0,0,1
506,SPARK-822,SPARK-823,Won't Fix,defaultMinSplits can't be set higher than 2,spark.default.parallelism's default is inconsistent across scheduler backends,0,0,1
507,SPARK-823,SPARK-824,Fixed,spark.default.parallelism's default is inconsistent across scheduler backends,Make less copies of blocks during remote reads,0,0,1
508,SPARK-824,SPARK-825,Fixed,Make less copies of blocks during remote reads,DoubleRDDFunctions.sampleStdev() actually computes regular stdev(),0,0,1
509,SPARK-825,SPARK-826,Fixed,DoubleRDDFunctions.sampleStdev() actually computes regular stdev(),fold(); reduce(); collect() always attempt to use java serialization,0,0,1
510,SPARK-826,SPARK-827,Fixed,fold(); reduce(); collect() always attempt to use java serialization,MAX_TASK_FAILURES not configurable,0,1,1
511,SPARK-827,SPARK-828,Fixed,MAX_TASK_FAILURES not configurable,Clean up web UI page headers,0,0,1
512,SPARK-828,SPARK-829,Fixed,Clean up web UI page headers,scheduler shouldn't hang if a task contains unserializable objects in its closure,0,0,1
513,SPARK-829,SPARK-830,Fixed,scheduler shouldn't hang if a task contains unserializable objects in its closure,Annotate developer and experimental API's [Core],0,0,1
514,SPARK-830,SPARK-831,Fixed,Annotate developer and experimental API's [Core],Move certain classes into more appropriate packages,0,1,1
515,SPARK-831,SPARK-832,Fixed,Move certain classes into more appropriate packages,PySpark should set worker PYTHONPATH from SPARK_HOME instead of inheriting it from the master,0,1,1
516,SPARK-832,SPARK-833,Fixed,PySpark should set worker PYTHONPATH from SPARK_HOME instead of inheriting it from the master,"Web UI's ""Application Detail UI"" link may use internal EC2 hostname",0,1,1
517,SPARK-833,SPARK-834,Fixed,"Web UI's ""Application Detail UI"" link may use internal EC2 hostname",TaskMetrics should report compressed (not uncompressed) shuffle read bytes.,1,1,1
518,SPARK-834,SPARK-835,Fixed,TaskMetrics should report compressed (not uncompressed) shuffle read bytes.,RDD$parallelize() should use object serializer (not closure serializer) for collection objects,0,1,1
519,SPARK-835,SPARK-836,Fixed,RDD$parallelize() should use object serializer (not closure serializer) for collection objects,ResultTask's serialization forget to handle generation,1,1,1
520,SPARK-838,SPARK-839,Fixed,Add DoubleRDDFunctions methods to PySpark,Bug in how failed executors are removed by ID from standalone cluster,0,0,1
521,SPARK-839,SPARK-840,Fixed,Bug in how failed executors are removed by ID from standalone cluster,Exporting 'SPARK_LAUNCH_WITH_SCALA=1' by default in 'spark-shell' causes 'run' in distribution to fail.,0,0,1
522,SPARK-840,SPARK-841,Fixed,Exporting 'SPARK_LAUNCH_WITH_SCALA=1' by default in 'spark-shell' causes 'run' in distribution to fail.,Use a smaller job UI port than 33000 by default,0,0,1
523,SPARK-841,SPARK-842,Fixed,Use a smaller job UI port than 33000 by default,Maven assembly is including examples libs and dependencies,0,0,1
524,SPARK-842,SPARK-843,Fixed,Maven assembly is including examples libs and dependencies,Show time the app has been running for in job UI,0,0,1
525,SPARK-843,SPARK-844,Fixed,Show time the app has been running for in job UI,Occasional hang on shuffle fetches in master branch,0,0,1
526,SPARK-844,SPARK-845,Fixed,Occasional hang on shuffle fetches in master branch,Removing an executor can result in a negative number of cores used ,0,1,1
527,SPARK-845,SPARK-846,Fixed,Removing an executor can result in a negative number of cores used ,Set `spark.job.annotation` and display it in the web UI.,0,1,1
528,SPARK-846,SPARK-847,Fixed,Set `spark.job.annotation` and display it in the web UI.,Zombie workers,0,1,1
529,SPARK-847,SPARK-848,Fixed,Zombie workers,The StageTable should sort by submitted time by default,0,1,1
530,SPARK-848,SPARK-849,Fixed,The StageTable should sort by submitted time by default,Variety of small fixes in the Web UI,1,1,1
531,SPARK-849,SPARK-850,Fixed,Variety of small fixes in the Web UI,WARN cluster.ClusterScheduler: Initial job has not accepted any resources; check your cluster UI to ensure that workers are registered,0,1,1
532,SPARK-850,SPARK-851,Fixed,WARN cluster.ClusterScheduler: Initial job has not accepted any resources; check your cluster UI to ensure that workers are registered,Summary count at the top for active completed stages should link to corresponding sections in page,0,1,1
533,SPARK-851,SPARK-852,Fixed,Summary count at the top for active completed stages should link to corresponding sections in page,Remove `Stored RDD` Column,1,1,1
534,SPARK-852,SPARK-853,Fixed,Remove `Stored RDD` Column,"Should say ""Running/Succeeded"" instead of ""Running/Completed""",1,1,1
535,SPARK-853,SPARK-854,Fixed,"Should say ""Running/Succeeded"" instead of ""Running/Completed""","For some reason; header says ""Jobs"" in RDD storage page",1,1,1
536,SPARK-854,SPARK-855,Fixed,"For some reason; header says ""Jobs"" in RDD storage page","Page should have two titles: ""Data Distribution Summary"" (top part); ""Partitions"" (bottom part)",1,1,1
537,SPARK-855,SPARK-856,Fixed,"Page should have two titles: ""Data Distribution Summary"" (top part); ""Partitions"" (bottom part)",Sort all tables by the first column (A -> Z) by default,1,1,1
