,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
397,SPARK-4563,SPARK-21668,Fixed,Allow spark driver to bind to different ip then advertise ip,Ability to run driver programs within a container,0,1,1
398,SPARK-4579,SPARK-6543,Fixed,Scheduling Delay appears negative,Scheduler Delay column in tasks table on Stage detail page showing negative numbers,1,0,1
399,SPARK-4579,SPARK-5877,Fixed,Scheduling Delay appears negative,Scheduler delay is incorrect for running tasks,1,0,1
400,SPARK-4587,SPARK-5359,Fixed,Model export/import,ML model import/export,0,0,1
401,SPARK-4598,SPARK-5899,Fixed,Paginate stage page to avoid OOM with > 100;000 tasks,Viewing specific stage information which contains thousands of tasks will freak out the driver and CPU cores from where it runs,1,0,1
402,SPARK-4598,SPARK-9037,Fixed,Paginate stage page to avoid OOM with > 100;000 tasks,Task table pagination for the Stage page,1,1,1
403,SPARK-4607,SPARK-13952,Duplicate,Add random seed to GBTClassifier; GBTRegressor,spark.ml GBT algs need to use random seed,1,1,1
404,SPARK-4609,SPARK-6183,Duplicate,Job can not finish if there is one bad slave in clusters,Skip bad workers when re-launching executors,0,1,1
405,SPARK-4616,SPARK-5382,Duplicate,SPARK_CONF_DIR is not effective in spark-submit,Scripts do not use SPARK_CONF_DIR where they should,0,0,1
406,SPARK-4622,SPARK-4623,Duplicate,Add the some error infomation if using spark-sql in yarn-cluster mode,Add the some error infomation if using spark-sql in yarn-cluster mode,1,1,1
407,SPARK-4630,SPARK-9850,Duplicate,Dynamically determine optimal number of partitions,Adaptive execution in Spark,0,1,1
408,SPARK-4632,SPARK-4637,Fixed,Upgrade MQTT dependency to use mqtt-client 1.0.1,spark-1.1.0 does not compile any more,0,1,1
409,SPARK-4648,SPARK-5244,Duplicate,Support COALESCE function in Spark SQL and HiveQL,add parser for COALESCE(),1,1,1
410,SPARK-4654,SPARK-5374,Unresolved,Clean up DAGScheduler's getMissingParentStages() and stageDependsOn() methods,abstract RDD's DAG graph iteration in DAGScheduler,1,1,1
411,SPARK-4660,SPARK-4830,Fixed,JavaSerializer uses wrong classloader,Spark Streaming Java Application : java.lang.ClassNotFoundException,0,0,1
412,SPARK-4681,SPARK-8425,Duplicate,Turn on executor level blacklisting by default,Add blacklist mechanism for task scheduling,0,0,1
413,SPARK-4681,SPARK-17675,Duplicate,Turn on executor level blacklisting by default,Add Blacklisting of Executors & Nodes within one TaskSet,1,1,1
414,SPARK-4705,SPARK-6751,Fixed,Driver retries in cluster mode always fail if event logging is enabled,Spark History Server support multiple application attempts,1,1,1
415,SPARK-4709,SPARK-4987,Duplicate,Spark SQL support error reading Parquet with timestamp type field,Parquet support for timestamp type,0,0,1
416,SPARK-4709,SPARK-4768,Duplicate,Spark SQL support error reading Parquet with timestamp type field,Add Support For Impala Encoded Timestamp (INT96),1,0,1
417,SPARK-4718,SPARK-4731,Duplicate,spark-ec2 script creates empty spark folder,Spark 1.1.1 launches broken EC2 clusters,1,1,1
418,SPARK-4751,SPARK-5349,Fixed,Support dynamic allocation for standalone mode,Spark standalone should support dynamic resource scaling,1,0,1
419,SPARK-4766,SPARK-4875,Won't Fix,ML Estimator Params should be distinct from Transformer Params,Separate Transformer; Estimator params,1,0,1
420,SPARK-4768,SPARK-4987,Duplicate,Add Support For Impala Encoded Timestamp (INT96),Parquet support for timestamp type,0,0,1
421,SPARK-4783,SPARK-15685,Fixed,System.exit() calls in SparkContext disrupt applications embedding Spark,StackOverflowError (VirtualMachineError) or NoClassDefFoundError (LinkageError) should not System.exit() in local mode,1,0,1
422,SPARK-4783,SPARK-6804,Fixed,System.exit() calls in SparkContext disrupt applications embedding Spark,System.exit(1) on error,0,0,1
423,SPARK-4783,SPARK-9687,Fixed,System.exit() calls in SparkContext disrupt applications embedding Spark,System.exit() still disrupt applications embedding Spark,0,1,1
424,SPARK-4796,SPARK-5836,Duplicate,Spark does not remove temp files,Highlight in Spark documentation that by default Spark does not delete its temporary files,0,0,1
425,SPARK-4799,SPARK-5078,Duplicate,Spark should not rely on local host being resolvable on every node,Allow setting Akka host name from env vars,1,0,1
426,SPARK-4801,SPARK-6199,Duplicate,Add CTE capability to HiveContext,Support CTE,1,1,1
427,SPARK-4804,SPARK-5040,Duplicate,StringContext method to allow using Strings for column names in catalyst DSL,"Support expressing unresolved attributes using $""attribute name"" notation in SQL DSL",1,0,1
428,SPARK-4811,SPARK-6708,Duplicate,Custom UDTFs not working in Spark SQL,Using Hive UDTF may throw ClassNotFoundException,1,0,1
429,SPARK-4818,SPARK-4824,Fixed,Join operation should use iterator/lazy evaluation,Join should use `Iterator` rather than `Iterable`,1,1,1
430,SPARK-4819,SPARK-12548,Fixed,"Remove Guava's ""Optional"" from public API",Add more exceptions to Guava relocation,0,1,1
431,SPARK-4820,SPARK-8825,Fixed,"Spark build encounters ""File name too long"" on some encrypted filesystems",Spark build fails,0,0,1
432,SPARK-4820,SPARK-21531,Fixed,"Spark build encounters ""File name too long"" on some encrypted filesystems","CLONE - Spark build encounters ""File name too long"" on some encrypted filesystems",1,0,1
433,SPARK-4835,SPARK-5545,Fixed,Streaming saveAs*HadoopFiles() methods may throw FileAlreadyExistsException during checkpoint recovery,[Spark SQL] show poor performance when multiple table do join operation,0,1,1
434,SPARK-4836,SPARK-5023,Unresolved,Web UI should display separate information for all stage attempts,In Web UI job history; the total job duration is incorrect (much smaller than the sum of its stages),1,1,1
435,SPARK-4846,SPARK-5261,Fixed,"When the vocabulary size is large; Word2Vec may yield ""OutOfMemoryError: Requested array size exceeds VM limit""",In some cases ;The value of word's vector representation is too big,1,0,1
436,SPARK-4849,SPARK-5354,Fixed,Pass partitioning information (distribute by) to In-memory caching,Set InMemoryColumnarTableScan's outputPartitioning and outputOrdering,1,0,1
437,SPARK-4854,SPARK-6708,Duplicate,Custom UDTF with Lateral View throws ClassNotFound exception in Spark SQL CLI,Using Hive UDTF may throw ClassNotFoundException,1,1,1
438,SPARK-4870,SPARK-4954,Fixed,Add version information to driver log,Add spark version information in log for standalone mode,1,1,1
439,SPARK-4877,SPARK-5358,Fixed,userClassPathFirst doesn't handle user classes inheriting from parent,spark.files.userClassPathFirst doesn't work correctly,1,1,1
440,SPARK-4882,SPARK-5779,Fixed,PySpark broadcast breaks when using KryoSerializer,Python broadcast does not work with Kryo serializer,1,0,1
441,SPARK-4913,SPARK-4933,Fixed,Fix incorrect event log path,eventLog file not found after merging into a single file,0,1,1
442,SPARK-4922,SPARK-6287,Duplicate,Support dynamic allocation for coarse-grained Mesos,Add support for dynamic allocation in the Mesos coarse-grained scheduler,1,0,1
443,SPARK-4937,SPARK-4938,Fixed,Adding optimization to simplify the filter condition,Adding optimization to simplify the filter condition,1,1,1
444,SPARK-4939,SPARK-6232,Fixed,Python updateStateByKey example hang in local mode,Spark Streaming: simple application stalls processing,0,0,1
445,SPARK-4944,SPARK-5720,Auto Closed,"Table Not Found exception in ""Create Table Like registered RDD table""",`Create Table Like` in HiveContext need support `like registered temporary table`,1,1,1
446,SPARK-4956,SPARK-6150,Won't Fix,Vector Initialization error when initialize a Sparse Vector by calling Vectors.sparse(size; indices; values),Validate indices before constructing a SparseVector,1,1,1
447,SPARK-4983,SPARK-7900,Fixed,Add sleep() before tagging EC2 instances to allow instance metadata to propagate,Reduce number of tagging calls in spark-ec2,1,1,1
448,SPARK-5004,SPARK-5820,Unresolved,PySpark does not handle SOCKS proxy,Example does not work when using SOCKS proxy,0,0,1
449,SPARK-5014,SPARK-7206,Not A Problem,GaussianMixture (GMM) improvements,Gaussian Mixture Model (GMM) improvements,0,1,1
450,SPARK-5030,SPARK-9741,Duplicate,Approximated cardinality with HyperLogLog UDAF,approx count distinct function,1,0,1
451,SPARK-5033,SPARK-5754,Duplicate,Spark 1.1.0/1.1.1/1.2.0 can't run well in HDP on Windows,Spark AM not launching on Windows,1,1,1
452,SPARK-5048,SPARK-8378,Duplicate,Add Flume to the Python Streaming API,Add Spark Flume Python API,0,1,1
453,SPARK-5058,SPARK-5394,Fixed,Typos and broken URL,kafka link in streaming docs goes to nowhere,0,0,1
454,SPARK-5058,SPARK-5409,Fixed,Typos and broken URL,Broken link in documentation,0,1,1
455,SPARK-5063,SPARK-15787,Fixed,Display more helpful error messages for several invalid operations,Display more helpful error messages for several invalid operations,0,1,1
456,SPARK-5069,SPARK-5070,Fixed,Race condition in TaskSchedulerImpl.dagScheduler,Race condition in TaskSchedulerImpl.dagScheduler,1,1,1
457,SPARK-5069,SPARK-5072,Fixed,Race condition in TaskSchedulerImpl.dagScheduler,Race condition in TaskSchedulerImpl.dagScheduler,1,1,1
458,SPARK-5081,SPARK-6905,Cannot Reproduce,Shuffle write increases,Upgrade Snappy Java to 1.1.1.7 to fix bug that resulted in worse compression,0,0,1
459,SPARK-5081,SPARK-5715,Cannot Reproduce,Shuffle write increases,Shuffle size increase; performance loss from Spark 1.1.0 to Spark 1.2.0 (and 1.2.1),0,0,1
460,SPARK-5105,SPARK-5107,Duplicate,A better log info for the start of receiver,A trick log info for the start of Receiver,0,0,1
461,SPARK-5113,SPARK-6420,Won't Fix,Audit and document use of hostnames and IP addresses in Spark,"Driver's Block Manager does not use ""spark.driver.host"" in Yarn-Client mode",0,0,1
462,SPARK-5113,SPARK-5368,Won't Fix,Audit and document use of hostnames and IP addresses in Spark,Spark should  support NAT (via akka improvements),1,0,1
463,SPARK-5131,SPARK-5485,Fixed,A typo in configuration doc,typo in spark streaming configuration parameter,0,0,1
464,SPARK-5140,SPARK-6003,Won't Fix,Two RDDs which are scheduled concurrently should be able to wait on parent in all cases,"Spark should offer a ""sync"" method that guarantees that RDDs are eagerly evaluated and persisted",1,0,1
465,SPARK-5144,SPARK-5289,Duplicate,spark-yarn module should be published,Backport publishing of repl; yarn into branch-1.2,0,0,1
466,SPARK-5151,SPARK-17636,Duplicate,Parquet Predicate Pushdown Does Not Work with Nested Structures.,Parquet filter push down doesn't handle struct fields,0,0,1
467,SPARK-5162,SPARK-5173,Fixed,Python yarn-cluster mode,support python application running on yarn cluster mode,0,1,1
468,SPARK-5165,SPARK-6356,Duplicate,Add support for rollup and cube in sqlcontext,Support the ROLLUP/CUBE/GROUPING SETS/grouping() in SQLContext,1,1,1
469,SPARK-5178,SPARK-7021,Duplicate,Integrate Python unit tests into Jenkins,JUnit output for Python tests,1,1,1
470,SPARK-5182,SPARK-6561,Fixed,Partitioning support for tables created by the data source API,Add partition support in saveAsParquet,1,0,1
471,SPARK-5185,SPARK-6047,Fixed,pyspark --jars does not add classes to driver class path,pyspark - class loading on driver failing with --jars and --packages,0,1,1
472,SPARK-5185,SPARK-5975,Fixed,pyspark --jars does not add classes to driver class path,SparkSubmit --jars not present on driver in python,0,0,1
473,SPARK-5185,SPARK-6027,Fixed,pyspark --jars does not add classes to driver class path,Make KafkaUtils work in Python with kafka-assembly provided as --jar or maven package provided as --packages,0,0,1
474,SPARK-5185,SPARK-6301,Fixed,pyspark --jars does not add classes to driver class path,Unable to load external jars while submitting Spark Job,0,1,1
475,SPARK-5192,SPARK-6607,Duplicate,Parquet fails to parse schema contains '\r',Aggregation attribute name including special chars '(' and ')' should be replaced before generating Parquet schema,1,0,1
476,SPARK-5199,SPARK-5347,Fixed,Input metrics should show up for InputFormats that return CombineFileSplits,InputMetrics bug when inputSplit is not instanceOf FileSplit,1,1,1
477,SPARK-5206,SPARK-12407,Unresolved,Accumulators are not re-registered during recovering from checkpoint,ClassCast Exception when restarting spark streaming from checkpoint,1,1,1
478,SPARK-5212,SPARK-5364,Fixed,Add support of schema-less; custom field delimiter and SerDe for HiveQL transform,HiveQL transform doesn't support the non output clause,0,0,1
479,SPARK-5213,SPARK-6200,Fixed,Pluggable SQL Parser Support,Support dialect in SQL,1,1,1
480,SPARK-5215,SPARK-8240,Duplicate,concat support in sqlcontext,string function: concat,1,1,1
481,SPARK-5229,SPARK-5251,Duplicate,Use tableIdentifier as the reference of a table ,Using `tableIdentifier` in hive metastore ,1,1,1
482,SPARK-5237,SPARK-5383,Duplicate,UDTF don't work with multi-alias of multi-columns as output on SparK SQL,support alias for udfs with multi output columns,1,1,1
483,SPARK-5239,SPARK-5481,Fixed,"JdbcRDD throws ""java.lang.AbstractMethodError: oracle.jdbc.driver.xxxxxx.isClosed()Z""",JdbcRDD requires JDBC 4 APIs; limiting compatible JDBC Drivers,0,0,1
484,SPARK-5242,SPARK-6588,Fixed,ec2/spark_ec2.py lauch does not work with VPC if no public DNS or IP is available,Private VPC's and subnets currently don't work with the Spark ec2 script,1,0,1
485,SPARK-5245,SPARK-5248,Fixed,Move Decimal from types.decimal to types package,moving Decimal from types.decimal to types package,0,0,1
486,SPARK-5265,SPARK-5497,Duplicate,Submitting applications on Standalone cluster controlled by Zookeeper forces to know active master,start-all script not working properly on Standalone HA cluster (with Zookeeper),1,1,1
487,SPARK-5265,SPARK-6443,Duplicate,Submitting applications on Standalone cluster controlled by Zookeeper forces to know active master,Support HA in standalone cluster mode,0,1,1
488,SPARK-5275,SPARK-5276,Fixed,pyspark.streaming is not included in assembly jar,pyspark.streaming is not included in assembly jar,1,1,1
489,SPARK-5278,SPARK-6273,Fixed,check ambiguous reference to fields in Spark SQL is incompleted,Got error when one table's alias name is the same with other table's column name,1,1,1
490,SPARK-5281,SPARK-5290,Fixed,Registering table on RDD is giving MissingRequirementError,Executing functions in sparkSQL registered in sqlcontext gives scala.reflect.internal.MissingRequirementError: class org.apache.spark.sql.catalyst.ScalaReflection,1,0,1
491,SPARK-5292,SPARK-12394,Duplicate,optimize join for table that are already sharded/support for hive bucket,Support writing out pre-hash-partitioned data and exploit that in join optimizations to avoid shuffle (i.e. bucketing in Hive),1,1,1
492,SPARK-5311,SPARK-18988,Won't Fix,EventLoggingListener throws exception if log directory does not exist,"Spark ""spark.eventLog.dir"" dir should create the directory if it is different from ""spark.history.fs.logDirectory""",0,0,1
493,SPARK-5311,SPARK-22174,Won't Fix,EventLoggingListener throws exception if log directory does not exist,Support to automatically create the directory where the event logs go (`spark.eventLog.dir`) ,1,0,1
494,SPARK-5311,SPARK-6078,Won't Fix,EventLoggingListener throws exception if log directory does not exist,create event log directory automatically if not exists,1,0,1
495,SPARK-5311,SPARK-17478,Won't Fix,EventLoggingListener throws exception if log directory does not exist,Create spark.eventLog.dir if it does not exist,0,0,1
496,SPARK-5311,SPARK-16547,Won't Fix,EventLoggingListener throws exception if log directory does not exist,EventLoggingListener to auto create log base dir if it does not exist,0,0,1
497,SPARK-5348,SPARK-7481,Not A Problem,s3a:// protocol and hadoop-aws dependency,Add spark-hadoop-cloud module to pull in object store support,0,0,1
498,SPARK-5369,SPARK-5370,Duplicate,remove allocatedHostToContainersMap.synchronized in YarnAllocator,Remove some unnecessary synchronization in YarnAllocator,0,0,1
499,SPARK-5374,SPARK-15927,Duplicate,abstract RDD's DAG graph iteration in DAGScheduler,Eliminate redundant code in DAGScheduler's getParentStages and getAncestorShuffleDependencies methods.,1,0,1
500,SPARK-5389,SPARK-6084,Cannot Reproduce,spark-shell.cmd does not run from DOS Windows 7,spark-shell broken on Windows,0,1,1
501,SPARK-5389,SPARK-7195,Cannot Reproduce,spark-shell.cmd does not run from DOS Windows 7,Can't start spark shell or pyspark in Windows 7,0,1,1
502,SPARK-5399,SPARK-6113,Duplicate,tree Losses strings should match loss names,Stabilize DecisionTree and ensembles APIs,0,0,1
503,SPARK-5427,SPARK-6829,Duplicate,Add support for floor function in Spark SQL,Support math functions in DataFrames,1,0,1
504,SPARK-5469,SPARK-5589,Fixed,Break sql.py into multiple files,Split pyspark/sql.py into multiple files,0,1,1
505,SPARK-5479,SPARK-7725,Fixed,PySpark on yarn mode need to support non-local python files,--py-files doesn't seem to work in YARN cluster mode,0,1,1
506,SPARK-5479,SPARK-8017,Fixed,PySpark on yarn mode need to support non-local python files,YARN cluster python --py-files does not work,1,1,1
507,SPARK-5483,SPARK-5489,Not A Problem,java.lang.NoSuchMethodError: scala.Predef$.ArrowAssoc(Ljava/lang/Object;)Ljava/lang/Object;,KMeans clustering java.lang.NoSuchMethodError: scala.runtime.IntRef.create  (I)Lscala/runtime/IntRef;,1,1,1
508,SPARK-5508,SPARK-6774,Duplicate,Arrays and Maps stored with Hive Parquet Serde may not be able to read by the Parquet support in the Data Souce API,Implement Parquet complex types backwards-compatiblity rules,1,1,1
509,SPARK-5544,SPARK-7155,Duplicate,wholeTextFiles should recognize multiple input paths delimited by ;,SparkContext's newAPIHadoopFile does not support comma-separated list of files; but the other API hadoopFile does.,1,1,1
510,SPARK-5547,SPARK-5557,Duplicate,With assembly jar to run example throws an exception,Servlet API classes now missing after jetty shading,1,0,1
511,SPARK-5615,SPARK-5681,Duplicate,Fix testPackage in StreamingContextSuite,Calling graceful stop() immediately after start() on StreamingContext should not get stuck indefinitely,1,0,1
512,SPARK-5623,SPARK-12995,Duplicate,Replace an obsolete mapReduceTriplets with a new aggregateMessages in GraphSuite,Remove deprecate APIs from GraphX,1,1,1
513,SPARK-5629,SPARK-5879,Won't Fix,Add spark-ec2 action to return info about an existing cluster,spary_ec2.py should expose/return master and slave lists (e.g. write to file),1,0,1
514,SPARK-5632,SPARK-6898,Fixed,not able to resolve dot('.') in field name,Special chars in column names is broken,1,0,1
515,SPARK-5681,SPARK-7346,Fixed,Calling graceful stop() immediately after start() on StreamingContext should not get stuck indefinitely,Fix a bug that ssc.stop(true; stopGracefully = true) may block forever,1,1,1
516,SPARK-5682,SPARK-6460,Fixed,Add encrypted shuffle in spark,Implement OpensslAesCtrCryptoCodec to enable encrypted shuffle algorithms which openssl provides,1,1,1
517,SPARK-5682,SPARK-10771,Fixed,Add encrypted shuffle in spark,Implement the shuffle encryption with AES-CTR crypto using JCE key provider.,1,0,1
518,SPARK-5682,SPARK-12333,Fixed,Add encrypted shuffle in spark,Support shuffle spill encryption in Spark,1,1,1
519,SPARK-5721,SPARK-5759,Duplicate,Propagate missing external shuffle service errors to client,ExecutorRunnable should catch YarnException while NMClient start container,0,1,1
520,SPARK-5739,SPARK-5928,Duplicate,Size exceeds Integer.MAX_VALUE in File Map,Remote Shuffle Blocks cannot be more than 2 GB,0,0,1
521,SPARK-5749,SPARK-5765,Fixed,Fix Bash word splitting bugs in compute-classpath.sh,word split problem in run-example and compute-classpath,0,1,1
522,SPARK-5753,SPARK-10186,Duplicate,add basic support to JDBCRDD for postgresql types: uuid; hstore; and array,Add support for more postgres column types,1,1,1
523,SPARK-5754,SPARK-7700,Fixed,Spark AM not launching on Windows,Spark 1.3.0 on YARN: Application failed 2 times due to AM Container,0,1,1
524,SPARK-5775,SPARK-6276,Fixed,GenericRow cannot be cast to SpecificMutableRow when nested data and partitioned table,beeline client class cast exception on partitioned table Spark SQL,1,0,1
525,SPARK-5801,SPARK-5830,Fixed,Shuffle creates too many nested directories,Don't create unnecessary directory for local root dir,0,1,1
526,SPARK-5805,SPARK-5819,Fixed,Fix the type error in the final example given in MLlib - Clustering documentation,Backport of SPARK-5805 to branch-1.2,0,1,1
527,SPARK-5836,SPARK-6011,Not A Problem,Highlight in Spark documentation that by default Spark does not delete its temporary files,Out of disk space due to Spark not deleting shuffle files of lost executors,0,0,1
528,SPARK-5837,SPARK-9779,Not A Problem,HTTP 500 if try to access Spark UI in yarn-cluster or yarn-client mode,HTTP500 revisit when open web-UI in yarn-cluster yarn-client mode (1.2-1.3) ,1,1,1
529,SPARK-5841,SPARK-5869,Fixed,Memory leak in DiskBlockManager,Exception when deleting Spark local dirs when shutting down DiskBlockManager,0,1,1
530,SPARK-5841,SPARK-8024,Fixed,Memory leak in DiskBlockManager,Luigi triggering resolved Blockmanager bug,1,1,1
531,SPARK-5847,SPARK-10610,Fixed,Allow for configuring MetricsSystem's use of app ID to namespace all metrics,Using AppName instead of AppId in the name of all metrics,1,1,1
532,SPARK-5863,SPARK-6620,Fixed,Improve performance of convertToScala codepath.,Speed up toDF() and rdd() functions by constructing converters in ScalaReflection,1,0,1
533,SPARK-5870,SPARK-5972,Duplicate,GradientBoostedTrees should cache residuals from partial model,Cache residuals for GradientBoostedTrees during training,1,0,1
534,SPARK-5884,SPARK-6525,Fixed,Implement feature transformers to ML pipelines for Spark 1.4,Add new feature transformers in ML package,1,0,1
535,SPARK-5903,SPARK-6195,Duplicate,Add support for Decimal type in SQL Table caching,Specialized in-memory column type for fixed-precision decimal,1,1,1
536,SPARK-5918,SPARK-11660,Unresolved,Spark Thrift server reports metadata for VARCHAR column as STRING in result set schema,Spark Thrift GetResultSetMetadata describes a VARCHAR as a STRING,1,1,1
537,SPARK-5928,SPARK-20308,Unresolved,Remote Shuffle Blocks cannot be more than 2 GB,org.apache.spark.shuffle.FetchFailedException: Too large frame,0,1,1
538,SPARK-5959,SPARK-9215,Duplicate,Create a ReliableKinesisReceiver similar to the ReliableKafkaReceiver,Implement WAL-free Kinesis receiver that give at-least once guarantee,1,1,1
539,SPARK-5962,SPARK-5963,Fixed,[MLLIB] Python support for Power Iteration Clustering,Spark-submit deploy-mode incorrectly affecting submission when master = local[4] ,1,1,1
540,SPARK-5962,SPARK-6260,Fixed,[MLLIB] Python support for Power Iteration Clustering,Python API for PowerIterationClustering,0,1,1
541,SPARK-5964,SPARK-11653,Won't Fix,Allow spark-daemon.sh to support foreground operation,Would be very useful if spark-daemon.sh supported foreground operations,0,1,1
542,SPARK-5964,SPARK-16352,Won't Fix,Allow spark-daemon.sh to support foreground operation,change sbin scripts to allow running spark foregroud,1,1,1
543,SPARK-5970,SPARK-7917,Fixed,Temporary directories are not removed (but their content is),Spark doesn't clean up Application Directories (local dirs) ,1,1,1
544,SPARK-5973,SPARK-6008,Fixed,zip two rdd with AutoBatchedSerializer will fail,zip two rdds derived from pickleFile fails,1,0,1
545,SPARK-6000,SPARK-14174,Duplicate,"Batch K-Means clusters should support ""mini-batch"" updates",Implement the Mini-Batch KMeans,0,0,1
546,SPARK-6006,SPARK-12077,Fixed,Optimize count distinct in case of high cardinality columns,Use more robust plan for single distinct aggregation,1,0,1
547,SPARK-6009,SPARK-9083,Duplicate,IllegalArgumentException thrown by TimSort when SQL ORDER BY RAND (),If order by clause has non-deterministic expressions; we should add a project to materialize results of these expressions ,1,1,1
548,SPARK-6009,SPARK-8428,Duplicate,IllegalArgumentException thrown by TimSort when SQL ORDER BY RAND (),TimSort Comparison method violates its general contract with CLUSTER BY,1,1,1
549,SPARK-6014,SPARK-7865,Fixed,java.io.IOException: Filesystem is thrown when ctrl+c or ctrl+d spark-sql on YARN ,Hadoop Filesystem for eventlog closed before sparkContext stopped,0,0,1
550,SPARK-6014,SPARK-6445,Fixed,java.io.IOException: Filesystem is thrown when ctrl+c or ctrl+d spark-sql on YARN ,IOException: Filesystem closed  is thrown while existing spark-sql console,0,1,1
551,SPARK-6014,SPARK-10358,Fixed,java.io.IOException: Filesystem is thrown when ctrl+c or ctrl+d spark-sql on YARN ,Spark-sql throws IOException on exit when using HDFS to store event log.,0,1,1
552,SPARK-6018,SPARK-6449,Fixed,NoSuchMethodError in Spark app is swallowed by YARN AM,Driver OOM results in reported application result SUCCESS,1,0,1
553,SPARK-6038,SPARK-6039,Invalid,"java.util.NoSuchElementException: key not found: xyz  ;this error is came most  number of times in cluster mode  while working with 1.2.1 latest version .please solve this.""","java.util.NoSuchElementException: key not found: xyz ;this error is came most number of times in cluster mode while working with 1.2.1 latest version .please solve this."" ",1,1,1
554,SPARK-6063,SPARK-6532,Fixed,MLlib doesn't pass mvn scalastyle check due to UTF chars in LDAModel.scala,LDAModel.scala fails scalastyle on Windows,1,1,1
555,SPARK-6067,SPARK-8379,Duplicate,Spark sql hive dynamic partitions job will fail if task fails,LeaseExpiredException when using dynamic partition with speculative execution,1,0,1
556,SPARK-6072,SPARK-11111,Duplicate,Enable hash joins for null-safe equality predicates,Fast null-safe join,1,1,1
557,SPARK-6084,SPARK-7374,Duplicate,spark-shell broken on Windows,"Error message when launching: ""find: 'version' : No such file or directory""",0,1,1
558,SPARK-6107,SPARK-8143,Fixed,event log file ends with .inprogress should be able to display on webUI for standalone mode,Spark application history cannot be found even for finished jobs,0,1,1
559,SPARK-6143,SPARK-8871,Unresolved,Improve FP-Growth for mining closed-forms of frequent patterns,Add maximal frequent itemsets filter in Spark MLib FPGrowth,1,0,1
560,SPARK-6156,SPARK-6157,Won't Fix,Not cache in memory again if put memory_and_disk level block after put it in disk after unroll unsuccess in memory.,Unrolling with MEMORY_AND_DISK should always release memory,1,0,1
561,SPARK-6171,SPARK-6172,Cannot Reproduce,No class def found for HiveConf in Spark shell,NoClassDefFoundError when launching spark shell w/o hive,0,0,1
562,SPARK-6174,SPARK-12632,Duplicate,Improve doc: Python ALS; MatrixFactorizationModel,Make Parameter Descriptions Consistent for PySpark MLlib FPM and Recommendation,0,0,1
563,SPARK-6183,SPARK-6353,Unresolved,Skip bad workers when re-launching executors,Handling fatal errors of executors and decommission datanodes,0,1,1
564,SPARK-6185,SPARK-6271,Duplicate," Deltele repeated TOKEN. ""TOK_CREATEFUNCTION"" has existed at Line 84;",Sort these tokens in alphabetic order to avoid further duplicate in HiveQl,1,0,1
565,SPARK-6187,SPARK-8625,Duplicate,Report full executor exceptions to the driver,Propagate user exceptions in tasks back to driver,1,0,1
566,SPARK-6197,SPARK-6314,Fixed,handle json parse exception for eventlog file not finished writing ,Failed to load application log data from FileStatus,0,0,1
567,SPARK-6216,SPARK-6298,Fixed,Check Python version in worker before run PySpark job,Warn users about mixed python versions when running PySpark,1,1,1
568,SPARK-6223,SPARK-6225,Duplicate,Avoid Build warning- enable implicit value scala.language.existentials visible,Resolve most build warnings; 1.3.0 edition,0,0,1
569,SPARK-6235,SPARK-22622,Unresolved,Address various 2G limits,OutOfMemory thrown by Closure Serializer without proper failure propagation,0,0,1
570,SPARK-6239,SPARK-10920,Invalid,Spark MLlib fpm#FPGrowth minSupport should use long instead,another constructor for FPGrowth algorithm to support the absolute value for support,0,1,1
571,SPARK-6242,SPARK-6471,Duplicate,Support replace (drop) column for parquet table,Metastore schema should only be a subset of parquet schema to support dropping of columns using replace columns,1,0,1
572,SPARK-6249,SPARK-9434,Won't Fix,Get Kafka offsets from consumer group in ZK when using direct stream,Need how-to for resuming direct Kafka streaming consumers where they had left off before getting terminated; OR actual support for that mode in the Streaming API,0,1,1
573,SPARK-6249,SPARK-8833,Won't Fix,Get Kafka offsets from consumer group in ZK when using direct stream,Kafka Direct API support offset in zookeeper,1,0,1
574,SPARK-6270,SPARK-7600,Unresolved,Standalone Master hangs when streaming job completes and event logging is enabled,Stopping Streaming Context (sometimes) crashes master,0,0,1
575,SPARK-6279,SPARK-6569,Fixed,"Miss expressions flag ""s"" at logging string ",Kafka directInputStream logs what appear to be incorrect warnings,1,1,1
576,SPARK-6294,SPARK-6344,Fixed,PySpark task may hang while call take() on in Java/Scala,Pyspark local stalls when take() before count() on cached rdd,1,0,1
577,SPARK-6299,SPARK-7061,Fixed,ClassNotFoundException in standalone mode when running groupByKey with class defined in REPL.,Case Classes Cannot be Repartitioned/Shuffled in Spark REPL,1,0,1
578,SPARK-6307,SPARK-6922,Not A Problem,Executers fetches the same rdd-block 100's or 1000's of times,RDD.cartesian is much slower than join,0,1,1
579,SPARK-6310,SPARK-6312,Duplicate,ChiSqTest should check for too few counts,ChiSqTest should check for too few counts,1,0,1
580,SPARK-6311,SPARK-6312,Duplicate,ChiSqTest should check for too few counts,ChiSqTest should check for too few counts,1,0,1
581,SPARK-6330,SPARK-6351,Fixed,newParquetRelation gets incorrect FileSystem,ParquetRelation2 does not support paths for different file systems,1,0,1
582,SPARK-6330,SPARK-6446,Fixed,newParquetRelation gets incorrect FileSystem,Spark Sql hive query is not working on spark1.3 version,0,0,1
583,SPARK-6334,SPARK-6717,Duplicate,spark-local dir not getting cleared during ALS,Clear shuffle files after checkpointing in ALS,1,1,1
